Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,0.0,250.0,inf,0.0
P_aircraft,1,19987.7556040704,8550.0,15.277210153348006,3256.7334678850293
P_aircraft,2,0.0,250.0,inf,0.0
P_aircraft,3,0.0,250.0,inf,0.0
P_aircraft,4,35168.895202665604,11850.0,12.033766863458608,5730.294101241548
P_drone,0,0.0,1000.0,inf,0.0
P_drone,1,19987.7556040704,9300.0,16.617316307150464,3256.7334678850293
P_drone,2,0.0,1000.0,inf,0.0
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,35168.895202665604,12600.0,12.795397677601557,5730.294101241548
P_OGI,0,145301.64972091198,57104.0,14.035825300991434,23674.931541019792
P_OGI,1,135840.81000568322,63304.0,16.643430959831253,22133.41612802331
P_OGI,2,106012.5744922848,52904.0,17.82268358708784,17273.31003063542
P_OGI,3,133012.166393808,55304.0,14.84933980621794,21672.527046628034
P_OGI,4,127688.0420880864,55104.0,15.412563054591775,20805.03325907679
P_stationary,0,293127.8286440736,254750.0,31.038384611246396,47761.20084834413
P_stationary,1,258251.651847936,255750.0,35.368325840590636,42078.60123817449
P_stationary,2,276997.4768301696,256150.0,33.02634518697498,45132.978968824886
P_stationary,3,260867.34851258883,249350.0,34.13749245980239,42504.79350499784
P_stationary,4,270811.7323413408,248750.0,32.804814232460764,44125.0958678102
P_truck,0,149019.17427576002,51900.0,12.438476038938413,24280.65170666923
P_truck,1,148263.02213218558,59900.0,14.428990341087275,24157.446978656124
P_truck,2,123000.9713184672,50100.0,14.546923451953859,20041.338698059844
P_truck,3,145364.66238389764,53100.0,13.046008158573228,23685.19859913832
P_truck,4,139033.8993510144,51500.0,13.229045023344478,22653.686694808177
