Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($)
2022-01-01,44457.36804,9741.84804,34715.52000,0.00000,383,386,0,2,0,0,400.00000
2022-01-02,44751.12804,9741.84804,35009.28000,0.00000,384,1,0,0,0,0,0.00000
2022-01-03,44216.75219,9794.99219,34421.76000,0.00000,383,1,0,0,0,0,0.00000
2022-01-04,44210.66248,9788.90248,34421.76000,0.00000,381,0,0,2,0,0,400.00000
2022-01-05,44213.14730,9791.38730,34421.76000,0.00000,382,1,0,0,0,0,0.00000
2022-01-06,45083.68136,9797.92136,35285.76000,0.00000,386,4,0,0,0,0,0.00000
2022-01-07,45083.68136,9797.92136,35285.76000,0.00000,386,0,0,0,0,0,0.00000
2022-01-08,45054.56203,9768.80203,35285.76000,0.00000,384,1,0,3,0,0,600.00000
2022-01-09,44192.00599,9770.24599,34421.76000,0.00000,384,1,0,0,0,0,0.00000
2022-01-10,44188.29564,9766.53564,34421.76000,0.00000,383,0,0,1,0,0,200.00000
2022-01-11,44191.41775,9769.65775,34421.76000,0.00000,383,1,0,1,0,0,200.00000
2022-01-12,42549.81775,9769.65775,32780.16000,0.00000,382,1,0,0,0,0,0.00000
2022-01-13,41585.20136,9669.04136,31916.16000,0.00000,378,0,0,3,0,0,600.00000
2022-01-14,41588.67626,9672.51626,31916.16000,0.00000,379,1,0,0,0,0,0.00000
2022-01-15,41588.38961,9672.22961,31916.16000,0.00000,377,0,0,2,0,0,400.00000
2022-01-16,41879.36673,9669.44673,32209.92000,0.00000,377,1,0,1,0,0,200.00000
2022-01-17,41879.36673,9669.44673,32209.92000,0.00000,377,0,0,0,0,0,0.00000
2022-01-18,41586.07954,9669.91954,31916.16000,0.00000,378,3,0,0,0,0,0.00000
2022-01-19,41283.16525,9660.76525,31622.40000,0.00000,375,0,0,2,0,0,400.00000
