Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,148898.2882509216,51750.0,12.412595923196225,24260.954969792445
P_aircraft,1,148234.4206329312,59350.0,14.299262263733402,24152.786752580796
P_aircraft,2,122990.0223070656,49550.0,14.388507489856709,20039.55470527055
P_aircraft,3,148218.779197008,52750.0,12.710458024515972,24150.23819290927
P_aircraft,4,139030.7710617216,50950.0,13.088058443803359,22653.176982530378
P_drone,0,148935.6042693984,52500.0,12.589333552563119,24267.0351084868
P_drone,1,148234.4206329312,60100.0,14.479960607420008,24152.786752580796
P_drone,2,122990.0223070656,50300.0,14.606295191519525,20039.55470527055
P_drone,3,148206.71293925762,53500.0,12.892224972949709,24148.272159992604
P_drone,4,139030.7710617216,51700.0,13.280718774183192,22653.176982530378
P_OGI,0,145301.64972091198,57104.0,14.035825300991434,23674.931541019792
P_OGI,1,135840.81000568322,63304.0,16.643430959831253,22133.41612802331
P_OGI,2,106012.5744922848,52904.0,17.82268358708784,17273.31003063542
P_OGI,3,133012.166393808,55304.0,14.84933980621794,21672.527046628034
P_OGI,4,127688.0420880864,55104.0,15.412563054591775,20805.03325907679
P_stationary,0,293274.6347770848,254750.0,31.02284755253297,47785.1209150159
P_stationary,1,258581.6863360992,255950.0,35.350807545937535,42132.37587823155
P_stationary,2,277685.9238570336,256550.0,32.99591089362278,45245.15206707897
P_stationary,3,261075.826629072,249350.0,34.110232486248464,42538.762184259365
P_stationary,4,270986.9165299008,248750.0,32.783606991772665,44153.63975343844
P_truck,0,148978.95341713922,52300.0,12.537724960566516,24274.098263702836
P_truck,1,148252.966917552,59900.0,14.429968983186937,24155.80861791805
P_truck,2,122994.938189808,50100.0,14.547637005390062,20040.35568163671
P_truck,3,145361.31064571522,53100.0,13.046308973167422,23684.652478896984
P_truck,4,139037.921436816,51500.0,13.228662333833537,22654.34203909496
