Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,934.94875,625.88125,309.06750,5512.00000,335,337,0,2,32,0.00000,400.00000,5512.00000,,32,3,180,300
2022-01-02,933.42185,625.88125,307.54060,5512.00000,335,1,0,0,57,0.00000,0.00000,5512.00000,,57,3,180,360
2022-01-03,926.30871,620.29502,306.01370,5512.00000,335,2,0,1,43,0.00000,200.00000,5512.00000,,43,3,180,300
2022-01-04,928.05907,620.07157,307.98750,5512.00000,335,1,0,1,53,0.00000,200.00000,5512.00000,,53,3,180,360
2022-01-05,941.91292,624.98745,316.92547,0.00000,339,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,942.13637,624.98745,317.14891,0.00000,340,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,942.13637,624.98745,317.14891,0.00000,340,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,943.70051,626.55160,317.14891,0.00000,341,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,960.23575,643.08684,317.14891,0.00000,343,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,967.83303,650.68411,317.14891,0.00000,345,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,972.74891,655.59999,317.14891,0.00000,347,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,979.37790,658.28138,321.09652,0.00000,350,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,979.82480,658.72828,321.09652,0.00000,351,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,988.09242,666.99590,321.09652,0.00000,352,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,988.09242,666.99590,321.09652,0.00000,352,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,879.49610,558.39958,321.09652,5400.00000,325,1,27,1,0,5400.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,705.42917,384.33265,321.09652,10000.00000,275,0,50,0,0,10000.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,586.10729,255.40245,330.70483,7200.00000,242,3,36,0,0,7200.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,433.49147,102.78664,330.70483,9200.00000,196,0,46,0,0,9200.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,437.73701,107.03217,330.70483,0.00000,198,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,437.96046,107.25562,330.70483,0.00000,199,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,437.73701,107.03217,330.70483,0.00000,198,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-23,442.39220,109.71356,332.67864,0.00000,200,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,442.39220,109.71356,332.67864,0.00000,200,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,441.94530,109.71356,332.23174,0.00000,199,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,444.62669,112.39495,332.23174,0.00000,200,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,442.65289,112.39495,330.25794,0.00000,199,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,453.60190,115.07635,338.52556,0.00000,201,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,451.62810,115.07635,336.55175,0.00000,200,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,449.65430,115.07635,334.57795,0.00000,199,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,449.65430,115.07635,334.57795,0.00000,199,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,449.65430,115.07635,334.57795,0.00000,199,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,450.32465,115.07635,335.24830,0.00000,199,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,458.36882,123.12052,335.24830,0.00000,202,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,457.69847,123.12052,334.57795,0.00000,201,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,460.37986,125.80191,334.57795,0.00000,202,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,471.32887,136.75092,334.57795,0.00000,204,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,474.01026,139.43231,334.57795,0.00000,205,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,480.45305,143.90129,336.55175,0.00000,207,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,480.45305,143.90129,336.55175,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,478.25580,143.67784,334.57795,0.00000,205,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-11,476.28200,143.67784,332.60415,0.00000,204,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,479.81994,145.24199,334.57795,0.00000,206,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-13,477.84614,145.24199,332.60415,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,480.52753,148.37028,332.15725,0.00000,206,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,480.52753,148.37028,332.15725,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,472.93026,148.37028,324.55998,0.00000,206,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,472.48336,148.37028,324.11308,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,472.70681,148.59373,324.11308,0.00000,206,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,473.15371,148.59373,324.55998,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
