Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,479163.98011,104360.78011,374803.20000,2876.00000,3605,3626,0,10,43,0.00000,2000.00000,2876.00000,,43,3,180,300
2022-01-02,479174.42742,104492.18742,374682.24000,2876.00000,3611,11,0,3,72,0.00000,600.00000,2876.00000,,72,3,180,360
2022-01-03,478850.87560,104082.23560,374768.64000,2876.00000,3606,9,0,13,44,0.00000,2600.00000,2876.00000,,44,3,180,300
2022-01-04,478803.69397,104052.33397,374751.36000,2876.00000,3601,11,0,10,67,0.00000,2000.00000,2876.00000,,67,3,180,360
2022-01-05,475662.56564,104177.12564,371485.44000,2876.00000,3600,11,0,5,48,0.00000,1000.00000,2876.00000,,48,3,180,300
2022-01-06,476706.71512,104357.27512,372349.44000,2876.00000,3604,10,0,5,87,0.00000,1000.00000,2876.00000,,87,3,180,360
2022-01-07,477551.86527,104459.38527,373092.48000,2876.00000,3607,8,0,2,45,0.00000,400.00000,2876.00000,,45,3,180,300
2022-01-08,474052.98714,101548.02714,372504.96000,2876.00000,3607,13,0,11,62,0.00000,2200.00000,2876.00000,,62,3,180,360
2022-01-09,474583.68408,101577.60408,373006.08000,2876.00000,3609,10,0,5,48,0.00000,1000.00000,2876.00000,,48,3,180,300
2022-01-10,473427.31558,101682.67558,371744.64000,2876.00000,3608,11,0,8,64,0.00000,1600.00000,2876.00000,,64,3,180,360
2022-01-11,473692.70330,102138.14330,371554.56000,2876.00000,3607,10,0,6,51,0.00000,1200.00000,2876.00000,,51,3,180,300
2022-01-12,474279.72225,103122.60225,371157.12000,2876.00000,3605,8,0,5,75,0.00000,1000.00000,2876.00000,,75,3,180,360
2022-01-13,473894.51068,103290.35068,370604.16000,2876.00000,3611,11,0,3,42,0.00000,600.00000,2876.00000,,42,3,180,300
2022-01-14,473323.48750,103289.56750,370033.92000,2876.00000,3613,8,0,3,73,0.00000,600.00000,2876.00000,,73,3,180,360
2022-01-15,474795.39773,104070.27773,370725.12000,2876.00000,3617,13,0,9,54,0.00000,1800.00000,2876.00000,,54,3,180,300
2022-01-16,474643.85179,102760.97179,371882.88000,10476.00000,3583,6,38,2,75,7600.00000,400.00000,2876.00000,,75,3,180,360
2022-01-17,470161.98294,98953.02294,371208.96000,15476.00000,3518,6,63,4,38,12600.00000,800.00000,2876.00000,,38,3,180,300
2022-01-18,466734.51803,97547.31803,369187.20000,9476.00000,3484,8,33,4,69,6600.00000,800.00000,2876.00000,,69,3,180,360
2022-01-19,464549.43264,94791.99264,369757.44000,14076.00000,3430,8,56,5,46,11200.00000,1000.00000,2876.00000,,46,3,180,300
2022-01-20,462720.10650,93239.14650,369480.96000,12276.00000,3392,15,47,1,73,9400.00000,200.00000,2876.00000,,73,3,180,360
2022-01-21,458758.16142,88689.68142,370068.48000,18476.00000,3315,7,78,5,46,15600.00000,1000.00000,2876.00000,,46,3,180,300
2022-01-22,456898.44820,87521.16820,369377.28000,10476.00000,3277,8,38,4,77,7600.00000,800.00000,2876.00000,,77,3,180,360
2022-01-23,455837.95227,85804.03227,370033.92000,12476.00000,3237,13,48,3,51,9600.00000,600.00000,2876.00000,,51,3,180,300
2022-01-24,455994.87003,85874.55003,370120.32000,11876.00000,3202,14,45,3,59,9000.00000,600.00000,2876.00000,,59,3,180,360
2022-01-25,453132.99999,84377.79999,368755.20000,13076.00000,3155,11,51,3,43,10200.00000,600.00000,2876.00000,,43,3,180,300
2022-01-26,451527.20439,82789.28438,368737.92000,12276.00000,3112,9,47,3,65,9400.00000,600.00000,2876.00000,,65,3,180,360
2022-01-27,431915.32361,63955.00361,367960.32000,15876.00000,3045,6,65,4,39,13000.00000,800.00000,2876.00000,,39,3,180,300
2022-01-28,430856.83432,63086.59432,367770.24000,9476.00000,3011,7,33,4,68,6600.00000,800.00000,2876.00000,,68,3,180,360
2022-01-29,430489.44615,61198.56615,369290.88000,15476.00000,2954,9,63,2,44,12600.00000,400.00000,2876.00000,,44,3,180,300
2022-01-30,429086.29495,59380.69495,369705.60000,12076.00000,2915,14,46,4,69,9200.00000,800.00000,2876.00000,,69,3,180,360
2022-01-31,425524.22187,56648.06187,368876.16000,16276.00000,2844,6,67,6,47,13400.00000,1200.00000,2876.00000,,47,3,180,300
2022-02-01,423030.56160,55675.04160,367355.52000,10076.00000,2811,9,36,3,63,7200.00000,600.00000,2876.00000,,63,3,180,360
2022-02-02,419900.92415,53875.96415,366024.96000,15676.00000,2753,13,64,3,42,12800.00000,600.00000,2876.00000,,42,3,180,300
2022-02-03,418618.37789,51919.49789,366698.88000,10476.00000,2722,12,38,2,72,7600.00000,400.00000,2876.00000,,72,3,180,360
2022-02-04,413550.66201,49806.66201,363744.00000,14476.00000,2668,12,58,2,44,11600.00000,400.00000,2876.00000,,44,3,180,300
2022-02-05,410747.31594,47590.83594,363156.48000,10876.00000,2631,8,40,1,61,8000.00000,200.00000,2876.00000,,61,3,180,360
2022-02-06,407691.18527,46072.62527,361618.56000,16676.00000,2558,5,69,3,44,13800.00000,600.00000,2876.00000,,44,3,180,300
2022-02-07,406131.47199,44599.31199,361532.16000,12076.00000,2525,14,46,0,74,9200.00000,0.00000,2876.00000,,74,3,180,360
2022-02-08,401453.38459,42254.02459,359199.36000,13076.00000,2471,7,51,1,40,10200.00000,200.00000,2876.00000,,40,3,180,300
2022-02-09,400065.79012,41644.03012,358421.76000,9676.00000,2446,12,34,1,57,6800.00000,200.00000,2876.00000,,57,3,180,360
2022-02-10,398404.46571,40933.10571,357471.36000,11200.00000,2392,6,56,1,0,11200.00000,200.00000,0.00000,,0,0,0,0
2022-02-11,396722.17789,39250.81789,357471.36000,6400.00000,2366,9,32,3,0,6400.00000,600.00000,0.00000,,0,0,0,0
2022-02-12,393335.24520,36174.92520,357160.32000,11800.00000,2313,10,59,0,0,11800.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,389294.73872,33188.49872,356106.24000,7400.00000,2277,6,37,2,0,7400.00000,400.00000,0.00000,,0,0,0,0
2022-02-14,387080.62177,32443.18177,354637.44000,11400.00000,2224,8,57,0,0,11400.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,386429.65111,31377.49111,355052.16000,9000.00000,2188,11,45,0,0,9000.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,389357.02690,33164.38690,356192.64000,10800.00000,2145,12,54,1,0,10800.00000,200.00000,0.00000,,0,0,0,0
2022-02-17,388818.39962,32643.03962,356175.36000,7800.00000,2113,11,39,1,0,7800.00000,200.00000,0.00000,,0,0,0,0
2022-02-18,387005.90780,29672.78780,357333.12000,11600.00000,2067,14,58,2,0,11600.00000,400.00000,0.00000,,0,0,0,0
2022-02-19,384742.48072,29050.96072,355691.52000,7600.00000,2030,6,38,2,0,7600.00000,400.00000,0.00000,,0,0,0,0
2022-02-20,385192.50874,27703.86874,357488.64000,9800.00000,1992,16,49,1,0,9800.00000,200.00000,0.00000,,0,0,0,0
2022-02-21,383181.07675,26660.11675,356520.96000,7400.00000,1967,17,37,2,0,7400.00000,400.00000,0.00000,,0,0,0,0
