Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,0.0,351861.006733344,0.0,251425.94891253122,100435.0578208128,0.029699628759067353,0.095690057,0.002586218,455.7785061312746,1647.8150476305593,11.608185634560003,0.0,290472.76635050256,0.0
P_aircraft,1,0.0,336349.3486159872,0.0,222810.372161136,113538.9764548512,0.03042281948246844,0.095690057,0.002586218,471.738216852717,1876.3030398816,13.6304033472,0.0,175062.56869150148,0.0
P_aircraft,2,0.0,397231.661794752,0.0,280079.73528235196,117151.92651240001,0.0317783832858958,0.095690057,0.002586218,504.74162870997714,2088.2669721753596,17.99883364032,0.0,207487.42745940806,0.0
P_aircraft,3,0.0,379537.83606067195,0.0,248465.023383312,131072.81267736002,0.031666453270414986,0.095690057,0.002586218,508.0827791976867,1914.7810061836792,13.138813707840002,0.0,322011.53928112914,0.0
P_aircraft,4,0.0,345638.5790764896,0.0,239540.6852595072,106097.8938169824,0.029996392887686057,0.095690057,0.002586218,467.7112030805001,1750.3447262601576,11.150116162560003,0.0,283273.8706935717,0.0
P_drone,0,0.0,351861.006733344,0.0,251425.94891253122,100435.0578208128,0.029699628759067353,0.095690057,0.002586218,455.7785061312746,1647.8150476305593,11.608185634560003,0.0,290472.76635050256,0.0
P_drone,1,0.0,336349.3486159872,0.0,222810.372161136,113538.9764548512,0.03042281948246844,0.095690057,0.002586218,471.738216852717,1876.3030398816,13.6304033472,0.0,175062.56869150148,0.0
P_drone,2,0.0,397231.661794752,0.0,280079.73528235196,117151.92651240001,0.0317783832858958,0.095690057,0.002586218,504.74162870997714,2088.2669721753596,17.99883364032,0.0,207487.42745940806,0.0
P_drone,3,0.0,379537.83606067195,0.0,248465.023383312,131072.81267736002,0.031666453270414986,0.095690057,0.002586218,508.0827791976867,1914.7810061836792,13.138813707840002,0.0,322011.53928112914,0.0
P_drone,4,0.0,345638.5790764896,0.0,239540.6852595072,106097.8938169824,0.029996392887686057,0.095690057,0.002586218,467.7112030805001,1750.3447262601576,11.150116162560003,0.0,283273.8706935717,0.0
P_none,0,0.0,351861.006733344,0.0,251425.94891253122,100435.0578208128,0.029699628759067353,0.095690057,0.002586218,455.7785061312746,1647.8150476305593,11.608185634560003,0.0,290472.76635050256,0.0
P_none,1,0.0,336349.3486159872,0.0,222810.372161136,113538.9764548512,0.03042281948246844,0.095690057,0.002586218,471.738216852717,1876.3030398816,13.6304033472,0.0,175062.56869150148,0.0
P_none,2,0.0,397231.661794752,0.0,280079.73528235196,117151.92651240001,0.0317783832858958,0.095690057,0.002586218,504.74162870997714,2088.2669721753596,17.99883364032,0.0,207487.42745940806,0.0
P_none,3,0.0,379537.83606067195,0.0,248465.023383312,131072.81267736002,0.031666453270414986,0.095690057,0.002586218,508.0827791976867,1914.7810061836792,13.138813707840002,0.0,322011.53928112914,0.0
P_none,4,0.0,345638.5790764896,0.0,239540.6852595072,106097.8938169824,0.029996392887686057,0.095690057,0.002586218,467.7112030805001,1750.3447262601576,11.150116162560003,0.0,283273.8706935717,0.0
P_OGI,0,103210.96836565441,248901.19528334402,0.0,148466.13746253122,100435.0578208128,0.029699628759067353,0.095690057,0.002586218,322.41087471935754,1388.1000277281594,4.0220862336000005,103206.32971370548,218242.85836828809,28961.25193209559
P_OGI,1,89732.958623136,246783.97690292163,0.0,133245.0004480704,113538.9764548512,0.03042281948246844,0.095690057,0.002586218,346.12058471658014,1501.578715392,4.0220862336000005,89701.76737841405,214518.5271259337,77215.63092842844
P_OGI,2,107229.92585532481,290078.1555707808,0.0,172926.22905838082,117151.92651240001,0.0317783832858958,0.095690057,0.002586218,368.5872370657952,1831.3674130857596,4.0220862336000005,107205.69375319468,258675.79193594673,50013.29611822995
P_OGI,3,95577.0493790016,284202.1118320992,0.0,153129.2991547392,131072.81267736002,0.031666453270414986,0.095690057,0.002586218,380.4579810336,1803.2798468908798,4.2455354688,95577.04937900156,252122.0015419066,51500.57406243804
P_OGI,4,110675.73618768962,235054.90396566718,0.0,128957.0101486848,106097.8938169824,0.029996392887686057,0.095690057,0.002586218,318.07158858682976,1241.3497581187196,4.0220862336000005,110667.78421281022,203423.6082762954,42707.028139574075
P_stationary,0,218700.0239906016,132836.7579329664,0.0,32401.7001121536,100435.0578208128,0.029699628759067353,0.095690057,0.002586218,172.06833929140726,653.5461229718397,4.6924339392,182785.0855971251,102542.0465383379,12446.6424787008
P_stationary,1,195249.0289148928,140602.02795498242,0.0,27063.0515001312,113538.9764548512,0.03042281948246844,0.095690057,0.002586218,197.19779516827828,975.5792691264,4.468984704,160250.76487091914,108358.95646480403,13612.861187740804
P_stationary,2,244534.99853537284,152207.0860335264,0.0,35055.1595211264,117151.92651240001,0.0317783832858958,0.095690057,0.002586218,193.40163409596747,705.0828111580801,5.295746148480002,201871.61676232354,119228.242140319,14395.789959796804
P_stationary,3,217971.1326573504,161039.1398099904,0.0,29966.327132630402,131072.81267736002,0.031666453270414986,0.095690057,0.002586218,215.5811777911518,1035.0167592095936,4.468984704,177450.6588197306,128516.40778958157,15735.591462038405
P_stationary,4,208160.8184018592,137149.7372294976,0.0,31051.843412515205,106097.8938169824,0.029996392887686057,0.095690057,0.002586218,185.58827771244603,654.3151465967994,4.9158831744,173613.74219367962,105377.57100493998,12937.318310620803
P_truck,0,121365.546633792,230795.10549406082,0.0,130360.04767324802,100435.0578208128,0.029699628759067353,0.095690057,0.002586218,298.9573905363482,1376.447155776,4.457812242240001,121352.9565818767,203899.57199614617,99810.44280541371
