Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,857.89601,606.88806,251.00795,5512.00000,351,352,0,0,33,0.00000,0.00000,5512.00000,,33,3,180,300
2022-01-02,868.32364,612.92119,255.40245,5512.00000,355,4,0,0,56,0.00000,0.00000,5512.00000,,56,3,180,360
2022-01-03,867.87674,612.47429,255.40245,5512.00000,354,0,0,1,38,0.00000,200.00000,5512.00000,,38,3,180,300
2022-01-04,868.32364,612.47429,255.84935,5512.00000,355,1,0,0,63,0.00000,0.00000,5512.00000,,63,3,180,360
2022-01-05,870.78158,614.93224,255.84935,0.00000,355,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,868.58433,614.70879,253.87555,0.00000,353,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-07,859.86981,614.93224,244.93758,0.00000,353,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,859.86981,614.93224,244.93758,0.00000,353,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,859.86981,614.93224,244.93758,0.00000,353,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,859.86981,614.93224,244.93758,0.00000,353,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,866.12639,620.74192,245.38448,0.00000,354,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-12,865.26984,621.18881,244.08102,0.00000,356,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,865.26984,621.18881,244.08102,0.00000,356,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,867.95123,623.87020,244.08102,0.00000,357,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,872.42021,628.33919,244.08102,0.00000,358,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,783.74811,541.64089,242.10722,5200.00000,331,0,26,0,0,5200.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,640.96407,398.85685,242.10722,7800.00000,293,1,39,0,0,7800.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,535.75673,295.62331,240.13342,6200.00000,263,2,31,0,0,6200.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,337.11038,96.97696,240.13342,11400.00000,206,0,57,0,0,11400.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,337.33383,97.20041,240.13342,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,337.33383,97.20041,240.13342,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,337.33383,97.20041,240.13342,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,338.04142,99.88180,238.15962,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,340.72281,102.56319,238.15962,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,340.01522,99.88180,240.13342,0.00000,208,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-26,341.76557,99.65835,242.10722,0.00000,208,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-27,340.46212,99.88180,240.58032,0.00000,209,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,341.39315,102.78664,238.60652,0.00000,209,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-29,341.16971,102.78664,238.38307,0.00000,208,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,343.40420,105.02113,238.38307,0.00000,208,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-31,347.72422,113.28875,234.43546,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,348.39456,113.28875,235.10581,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,348.39456,113.28875,235.10581,0.00000,208,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,349.73526,115.29979,234.43546,0.00000,208,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-04,347.76146,115.29979,232.46166,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,347.76146,115.29979,232.46166,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,350.44285,117.98119,232.46166,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,358.48702,126.02536,232.46166,0.00000,208,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
