Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,12467.1254264064,5150.0,14.753085826745238,2031.3488632125225
P_aircraft,1,17310.610566835203,4950.0,10.212563768513856,2820.529022831145
P_aircraft,2,52115.9538440448,18950.0,12.986152307812924,8491.587272564408
P_aircraft,3,16396.032921984002,6650.0,14.4852112172547,2671.51100980522
P_aircraft,4,15687.6989386752,6950.0,15.822223940208213,2556.09760193804
P_drone,0,12467.1254264064,5900.0,16.901593471416874,2031.3488632125225
P_drone,1,17310.610566835203,5700.0,11.759921915258381,2820.529022831145
P_drone,2,52115.9538440448,19700.0,13.500116119467789,8491.587272564408
P_drone,3,16396.032921984002,7400.0,16.11888165529094,2671.51100980522
P_drone,4,15687.6989386752,7700.0,17.52965817836018,2556.09760193804
P_OGI,0,99375.9094291968,45104.0,16.2097348553559,16191.9555427058
P_OGI,1,117215.4242316384,51104.0,15.570842055189358,19098.662331541585
P_OGI,2,116373.0207010752,53304.0,16.358725366460277,18961.404110769116
P_OGI,3,91156.5534792384,46904.0,18.376548840499808,14852.723057731935
P_OGI,4,114892.8931507968,51104.0,15.885602730426147,18720.237417258577
P_stationary,0,201988.7041288896,221950.0,39.24370795125063,32911.31760372933
P_stationary,1,225011.7938034144,234950.0,37.29169607839507,36662.61755768083
P_stationary,2,223988.1729496704,237150.0,37.81290210821071,36495.832433885626
P_stationary,3,204708.9748496832,230950.0,40.292392122870574,33354.54879354396
P_stationary,4,210382.5738240576,228750.0,38.83231728106487,34278.98473468787
P_truck,0,99845.8231252896,38100.0,13.628154319553456,16268.521601016582
P_truck,1,116035.6123849536,43700.0,13.45030420950891,18906.42800553636
P_truck,2,115986.2301135648,45700.0,14.071867458273179,18898.381834713695
P_truck,3,90283.3139533536,39700.0,15.704531444090575,14710.44053008036
P_truck,4,115807.9176739008,44100.0,13.60010637990214,18869.328243030006
