Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,1708347.6117185738,66350.0,1.3870964204755902,278352.0547315644
P_aircraft,1,1892374.9285610649,58950.0,1.1125475776927707,308336.8080794577
P_drone,0,1708347.6117185738,67100.0,1.4027757319353744,278352.0547315644
P_drone,1,1892374.9285610649,59700.0,1.1267021270272843,308336.8080794577
P_OGI,0,1521566.915375388,69704.0,1.6360953608237472,247918.67556758027
P_OGI,1,1829674.8506269355,62704.0,1.223948927680366,298120.68145213916
P_stationary,0,2927260.683554213,269550.0,3.2886670354883094,476957.39462681866
P_stationary,1,3583937.2867024373,259350.0,2.5844481247947226,583953.9335786137
P_truck,0,1704862.2612774344,66700.0,1.3972641140862274,277784.164186282
P_truck,1,1892820.752089703,59500.0,1.1226630929811856,308409.4489719745
