Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,15776197.677224917,151336696.41944876,0.0,21198096.099448755,130138600.32,1.4453932370213467,10.0,0.0018166836371809351,20931.7699058712,123568.68883947651,13.883433841103665,15749947.70416453,76360836.48377414,121699674.02550945
P_aircraft,1,13707875.235904913,146227054.76864275,0.0,21253964.848642763,124973089.92,1.4228189119917436,10.0,0.001881968630784675,20326.251705399325,118324.79999999906,13.208290703234823,13624965.790207187,73969441.72005549,125368188.90606691
P_aircraft,2,13122066.023753585,148871639.31934246,0.0,18923965.719342463,129947673.6,1.4085305657411755,10.0,0.0019449071028295362,20579.435902590885,106341.12,12.803125681381959,13104110.275227595,77582897.0728804,131834636.8857858
P_aircraft,3,17943324.136367224,145485575.79167086,0.0,20843864.431670845,124641711.36000001,1.4082672796807707,10.0,0.00195080455442398,19721.509528490016,106272.0,13.681949177389715,17839253.602398727,74201281.66865052,128407588.05020759
P_aircraft,4,15993114.815120038,149876020.73509386,0.0,22771408.255093884,127104612.48000002,1.4196651196808279,10.0,0.0017929074311683012,20394.070041515017,117504.0,12.701918574142335,15954456.093078716,76554582.52143782,127677792.92164448
P_drone,0,15696521.455283139,151428897.83921325,0.0,21290297.519213255,130138600.32,1.4453932370213467,10.0,0.0018166836371809351,20944.52252271276,123776.17009036685,13.858462703108021,15675147.242072932,76380820.72079286,121761951.27877103
P_drone,1,13770624.074860152,146148648.41824156,0.0,21175558.49824158,124973089.92,1.4228189119917436,10.0,0.001881968630784675,20315.35285213255,117504.0,13.336971622974374,13685627.63100436,73937340.50558269,125478123.38453408
P_drone,2,13146337.65531658,148843490.50628048,0.0,18895816.906280458,129947673.6,1.4085305657411755,10.0,0.0019449071028295362,20575.54472024889,106341.12,12.763234333268642,13125883.728258202,77572069.7335298,131632786.64322226
P_drone,3,18248899.60625331,145177793.01400858,0.0,20536081.65400859,124641711.36000001,1.4082672796807707,10.0,0.00195080455442398,19679.787584927286,106047.36,13.73807128835015,18122825.776864707,74052777.43742846,127696401.59739845
P_drone,4,16261083.333175758,149617240.78908175,0.0,22512628.309081763,127104612.48000002,1.4196651196808279,10.0,0.0017929074311683012,20358.85709471789,117504.0,12.611991272345994,16213580.545421105,76433840.05271707,128187107.715549
P_none,0,0.0,167073544.00713626,0.0,36934943.68713626,130138600.32,1.4453932370213467,10.0,0.0018166836371809351,23108.37399822078,134784.0,16.142731799335444,0.0,87583968.58787929,0.0
P_none,1,0.0,159907589.3972953,0.0,34934499.477295265,124973089.92,1.4228189119917436,10.0,0.001881968630784675,22227.910675187002,126964.79999999906,15.666288435128077,0.0,83483578.7289971,0.0
P_none,2,0.0,161973916.9425658,0.0,32026243.342565805,129947673.6,1.4085305657411755,10.0,0.0019449071028295362,22390.64375761208,116640.0,14.700528554436149,0.0,87671509.12458417,0.0
P_none,3,0.0,163420308.1559217,0.0,38778596.79592169,124641711.36000001,1.4082672796807707,10.0,0.00195080455442398,22152.678345658358,111912.84857180007,17.30812636607855,0.0,87388919.18698104,0.0
P_none,4,0.0,165843817.3427244,0.0,38739204.86272442,127104612.48000002,1.4196651196808279,10.0,0.0017929074311683012,22566.854992886707,129694.21994657048,14.146584072939568,0.0,88177879.77797282,0.0
P_OGI,0,15565676.2863615,151537094.4090434,0.0,21398494.08904341,130138600.32,1.4453932370213467,10.0,0.0018166836371809351,20959.487470130483,123552.0,13.662022938898616,15531565.091232203,76760515.99864413,111161325.46194609
P_OGI,1,12649504.183528323,147263488.98125288,0.0,22290399.061252866,124973089.92,1.4228189119917436,10.0,0.001881968630784675,20470.320959306766,119232.0,12.96389486830594,12584220.988799244,74664061.55252959,114985709.65634406
P_OGI,2,12666430.897105582,149321008.1187106,0.0,19373334.5187106,129947673.6,1.4085305657411755,10.0,0.0019449071028295362,20641.55489614468,107961.11999999915,12.850753871847482,12604841.78692071,78166724.88633075,121467343.00148924
P_OGI,3,19731976.11256995,143689691.4579401,0.0,19047980.09794009,124641711.36000001,1.4082672796807707,10.0,0.00195080455442398,19478.065806959483,106047.36,14.036902121883175,19550002.98725998,73602619.81448276,112352107.00748973
P_OGI,4,14872480.81184018,150987834.17250282,0.0,23883221.692502797,127104612.48000002,1.4196651196808279,10.0,0.0017929074311683012,20545.357759219325,117504.0,12.733721866283327,14834417.392549716,77480870.12493859,114319787.15516955
P_stationary,0,8379510.6633814555,158680963.53650844,0.0,28542363.216508448,130138600.32,1.4453932370213467,10.0,0.0018166836371809351,21947.574486377376,128865.59999999969,13.800005031125556,6590615.76683373,83793050.6579037,0.0
P_stationary,1,8379321.885219442,151508469.01809442,0.0,26535379.09809445,124973089.92,1.4228189119917436,10.0,0.001881968630784675,21060.39324688552,120070.68281399857,13.498761351931014,6826427.519166593,79919606.09440498,0.0
P_stationary,2,8064170.35300568,153897232.5358283,0.0,23949558.935828306,129947673.6,1.4085305657411755,10.0,0.0019449071028295362,21274.15434556653,114868.79999999906,12.915923873109334,6745451.356596003,83959547.22988017,109947242.68509856
P_stationary,3,9475414.89522155,153920069.2419765,0.0,29278357.8819765,124641711.36000001,1.4082672796807707,10.0,0.00195080455442398,20864.859596309678,108535.6799999988,14.168830949512172,7992041.24334649,83056578.05780809,110473452.99391632
P_stationary,4,9643639.784349754,156187395.83260763,0.0,29082783.352607638,127104612.48000002,1.4196651196808279,10.0,0.0017929074311683012,21252.87737550791,125940.19728594118,12.684009046222435,8023341.681938122,84238851.45524724,111305376.6795646
