Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,939.71566,672.13523,267.58043,5512.00000,357,358,0,1,36,0.00000,200.00000,5512.00000,,36,3,180,300
2022-01-02,939.93911,672.35868,267.58043,5512.00000,358,1,0,0,57,0.00000,0.00000,5512.00000,,57,3,180,360
2022-01-03,939.49222,671.91179,267.58043,5512.00000,357,0,0,1,43,0.00000,200.00000,5512.00000,,43,3,180,300
2022-01-04,942.39706,674.81663,267.58043,5512.00000,359,2,0,0,66,0.00000,0.00000,5512.00000,,66,3,180,360
2022-01-05,942.39706,674.81663,267.58043,0.00000,359,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,940.42325,674.81663,265.60663,0.00000,358,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,940.42325,674.81663,265.60663,0.00000,358,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,945.56259,679.95596,265.60663,0.00000,359,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,945.78604,680.17941,265.60663,0.00000,360,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,949.32398,681.74355,267.58043,0.00000,362,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,949.32398,681.74355,267.58043,0.00000,362,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,949.32398,681.74355,267.58043,0.00000,362,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,948.87708,681.29665,267.58043,0.00000,361,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-14,947.35018,690.01117,257.33901,0.00000,361,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,938.41221,690.01117,248.40104,0.00000,360,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,839.87111,591.47007,248.40104,6000.00000,332,2,30,0,0,6000.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,669.15591,420.75487,248.40104,10000.00000,282,0,50,0,0,10000.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,555.86716,306.79577,249.07139,7400.00000,248,3,37,0,0,7400.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,338.45107,89.37969,249.07139,12800.00000,185,1,64,0,0,12800.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,341.13246,92.06108,249.07139,0.00000,186,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,346.53249,99.43490,247.09759,0.00000,188,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,346.53249,99.43490,247.09759,0.00000,188,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,346.53249,99.43490,247.09759,0.00000,188,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,346.53249,99.43490,247.09759,0.00000,188,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,348.09663,100.99905,247.09759,0.00000,189,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,348.09663,100.99905,247.09759,0.00000,189,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,349.21388,102.33974,246.87414,0.00000,188,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-28,352.60286,107.70252,244.90034,0.00000,189,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,354.35321,107.47907,246.87414,0.00000,189,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-30,354.35321,107.47907,246.87414,0.00000,189,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,359.00840,110.16046,248.84794,0.00000,191,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,367.98361,112.84185,255.14176,0.00000,192,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,368.43051,112.84185,255.58866,0.00000,193,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,366.45671,112.84185,253.61485,0.00000,192,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,366.45671,112.84185,253.61485,0.00000,192,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,366.23326,112.84185,253.39141,0.00000,191,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,366.45671,113.06530,253.39141,0.00000,192,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,369.36155,115.97014,253.39141,0.00000,194,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,367.38775,115.97014,251.41760,0.00000,193,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,367.16430,115.97014,251.19415,0.00000,192,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,367.38775,116.19359,251.19415,0.00000,193,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,375.65537,124.46121,251.19415,0.00000,194,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,377.44296,126.24881,251.19415,0.00000,196,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,377.44296,126.24881,251.19415,0.00000,196,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,377.44296,126.24881,251.19415,0.00000,196,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,375.46916,126.24881,249.22035,0.00000,195,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,375.46916,126.24881,249.22035,0.00000,195,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,389.09956,132.28193,256.81763,0.00000,196,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,391.78095,134.96333,256.81763,0.00000,197,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,403.13962,143.67784,259.46178,0.00000,201,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-20,402.69272,143.23095,259.46178,0.00000,200,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-21,402.69272,143.23095,259.46178,0.00000,200,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,402.46927,143.00750,259.46178,0.00000,199,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-23,400.23478,149.04063,251.19415,0.00000,199,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-24,394.42510,152.16891,242.25619,0.00000,200,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,386.15748,152.16891,233.98857,0.00000,200,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-26,397.32994,154.40341,242.92653,0.00000,201,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-27,400.01133,157.08480,242.92653,0.00000,202,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-28,400.01133,157.08480,242.92653,0.00000,202,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,404.48032,161.55378,242.92653,0.00000,203,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-02,407.16171,164.23517,242.92653,0.00000,204,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-03,412.52449,169.59795,242.92653,0.00000,206,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-04,412.52449,169.59795,242.92653,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-05,418.55762,175.63108,242.92653,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-06,418.55762,175.63108,242.92653,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-07,416.58382,175.63108,240.95273,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-08,416.58382,175.63108,240.95273,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-09,416.58382,175.63108,240.95273,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-10,410.55069,178.31247,232.23821,0.00000,207,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-11,409.88034,178.31247,231.56787,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-12,412.07759,178.53592,233.54167,0.00000,207,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-13,412.07759,178.53592,233.54167,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-14,410.10379,178.53592,231.56787,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-15,409.88034,178.53592,231.34442,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-16,409.69413,180.32352,229.37062,0.00000,206,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-17,407.72033,180.32352,227.39681,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-18,411.33276,185.68630,225.64646,0.00000,207,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-19,404.59204,185.68630,218.90574,0.00000,208,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-20,413.97691,186.13320,227.84371,0.00000,210,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-21,413.97691,186.13320,227.84371,0.00000,210,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-22,413.75346,185.90975,227.84371,0.00000,209,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-23,413.75346,185.90975,227.84371,0.00000,209,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-24,417.99899,190.15528,227.84371,0.00000,211,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-25,420.23349,192.83667,227.39681,0.00000,211,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-26,420.23349,192.83667,227.39681,0.00000,211,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-27,429.17145,192.83667,236.33478,0.00000,212,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-28,436.32183,199.98705,236.33478,0.00000,214,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-29,436.99218,200.65739,236.33478,0.00000,216,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-30,441.64737,203.33878,238.30858,0.00000,218,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-31,443.62117,203.33878,240.28239,0.00000,219,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-01,455.50122,217.19264,238.30858,0.00000,219,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-02,455.72467,217.41609,238.30858,0.00000,220,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-03,457.28881,218.98023,238.30858,0.00000,221,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-04,456.84192,218.98023,237.86169,0.00000,220,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-05,457.06536,219.20368,237.86169,0.00000,221,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-06,466.00333,219.20368,246.79965,0.00000,222,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-07,464.02953,219.20368,244.82585,0.00000,221,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-08,472.96750,219.20368,253.76382,0.00000,222,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-09,472.96750,219.20368,253.76382,0.00000,222,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-10,472.52060,219.20368,253.31692,0.00000,221,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-11,474.49440,219.20368,255.29072,0.00000,222,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-12,475.20199,221.88507,253.31692,0.00000,222,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-13,475.20199,221.88507,253.31692,0.00000,222,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-14,474.75509,221.88507,252.87002,0.00000,221,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-15,474.75509,221.88507,252.87002,0.00000,221,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-16,474.75509,221.88507,252.87002,0.00000,221,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-17,469.16886,224.56646,244.60240,0.00000,221,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-18,469.61576,225.90716,243.70861,0.00000,219,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-19,469.61576,225.90716,243.70861,0.00000,219,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-20,471.58956,225.90716,245.68241,0.00000,220,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-21,471.58956,225.90716,245.68241,0.00000,220,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-22,480.30408,234.62167,245.68241,0.00000,222,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-23,486.33721,240.65480,245.68241,0.00000,223,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-24,489.01860,243.33619,245.68241,0.00000,224,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-25,500.19106,246.24103,253.95003,0.00000,227,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-26,500.19106,246.46448,253.72658,0.00000,227,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-27,501.75521,248.02863,253.72658,0.00000,228,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-28,501.75521,248.02863,253.72658,0.00000,228,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-29,501.75521,248.02863,253.72658,0.00000,228,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-30,507.11799,253.39141,253.72658,0.00000,230,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-01,507.11799,253.39141,253.72658,0.00000,230,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-02,510.02283,256.29625,253.72658,0.00000,232,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-03,510.46973,256.29625,254.17348,0.00000,233,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-04,518.51390,256.07280,262.44110,0.00000,233,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-05,527.67532,256.29625,271.37907,0.00000,235,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-06,530.35671,258.97764,271.37907,0.00000,236,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-07,532.59120,261.65903,270.93217,0.00000,236,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-08,532.59120,261.65903,270.93217,0.00000,236,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-09,540.63537,269.70320,270.93217,0.00000,239,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-10,549.34989,277.97082,271.37907,0.00000,241,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-11,560.52235,280.87566,279.64669,0.00000,244,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-12,560.07545,280.42876,279.64669,0.00000,242,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-05-13,560.07545,280.42876,279.64669,0.00000,242,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-14,560.74580,280.42876,280.31704,0.00000,243,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-15,567.48652,289.14328,278.34323,0.00000,244,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-16,568.15687,289.14328,279.01358,0.00000,245,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-17,568.38031,289.36673,279.01358,0.00000,246,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-18,571.06170,292.04812,279.01358,0.00000,247,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-19,573.03551,292.04812,280.98738,0.00000,248,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-20,576.38724,294.72951,281.65773,0.00000,250,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-21,579.10588,299.19850,279.90738,0.00000,251,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-22,584.46866,304.56128,279.90738,0.00000,253,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-23,584.02176,304.11438,279.90738,0.00000,252,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-24,584.24521,304.33783,279.90738,0.00000,253,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-25,584.02176,304.33783,279.68393,0.00000,252,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-26,584.02176,304.33783,279.68393,0.00000,252,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-27,581.34037,301.65644,279.68393,0.00000,251,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-28,581.34037,301.65644,279.68393,0.00000,251,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-29,581.56382,301.87989,279.68393,0.00000,252,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-30,581.34037,301.65644,279.68393,0.00000,251,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-31,581.56382,301.87989,279.68393,0.00000,252,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-01,566.59272,295.84676,270.74596,0.00000,250,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-06-02,566.59272,295.84676,270.74596,0.00000,250,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
