Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,1055.20167,767.54805,287.65362,5512.00000,361,364,0,3,45,0.00000,600.00000,5512.00000,,45,3,180,300
2022-01-02,1055.20167,767.54805,287.65362,5512.00000,361,0,0,0,55,0.00000,0.00000,5512.00000,,55,3,180,360
2022-01-03,1064.13964,767.54805,296.59159,5512.00000,362,1,0,0,36,0.00000,0.00000,5512.00000,,36,3,180,300
2022-01-04,1072.40726,775.81567,296.59159,5512.00000,363,1,0,0,69,0.00000,0.00000,5512.00000,,69,3,180,360
2022-01-05,1075.53555,778.49706,297.03849,0.00000,365,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1088.71905,792.12746,296.59159,0.00000,367,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1089.16595,792.12746,297.03849,0.00000,368,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1095.45977,800.39508,295.06468,0.00000,368,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1093.93287,800.39508,293.53778,0.00000,368,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1094.60321,800.39508,294.20813,0.00000,369,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1096.35356,800.17163,296.18193,0.00000,369,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-12,1101.71635,805.53442,296.18193,0.00000,371,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1093.00183,805.53442,287.46741,0.00000,369,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1093.00183,805.53442,287.46741,0.00000,369,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1093.00183,805.53442,287.46741,0.00000,369,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,912.67831,625.21090,287.46741,9600.00000,321,0,48,0,0,9600.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,715.59610,428.12869,287.46741,10000.00000,270,0,50,1,0,10000.00000,200.00000,0.00000,,0,0,0,0
2022-01-18,613.70326,326.68275,287.02051,6000.00000,240,1,30,0,0,6000.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,391.81819,104.35078,287.46741,12800.00000,178,2,64,0,0,12800.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,405.67205,109.26667,296.40538,0.00000,179,3,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-21,415.28036,109.26667,306.01370,0.00000,181,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,409.47068,111.72461,297.74608,0.00000,180,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-23,413.71622,115.97014,297.74608,0.00000,182,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,417.51485,119.09843,298.41642,0.00000,185,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,417.96175,119.09843,298.86332,0.00000,186,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,421.09004,121.77982,299.31022,0.00000,188,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,424.21833,124.90811,299.31022,0.00000,190,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,424.66523,125.35501,299.31022,0.00000,191,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,430.02801,130.71779,299.31022,0.00000,193,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,422.20729,131.16469,291.04260,0.00000,194,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,419.52590,128.48330,291.04260,0.00000,193,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-01,415.57829,128.48330,287.09500,0.00000,191,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,413.15759,128.70675,284.45085,0.00000,191,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
