Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($)
2017-01-01,1066.67206,848.43666,218.23540,0.00000,392,394,0,1,0,0,200.00000
2017-01-02,1069.35345,851.11805,218.23540,0.00000,393,1,0,0,0,0,0.00000
2017-01-03,1068.90655,851.11805,217.78850,0.00000,392,0,0,0,0,0,0.00000
2017-01-04,1068.90655,851.11805,217.78850,0.00000,392,0,0,0,0,0,0.00000
2017-01-05,1055.98374,840.16904,215.81470,0.00000,389,0,0,2,0,0,400.00000
2017-01-06,1058.18099,840.39249,217.78850,0.00000,391,2,0,0,0,0,0.00000
2017-01-07,1067.56586,841.50974,226.05612,0.00000,392,4,0,3,0,0,600.00000
2017-01-08,1054.82925,828.77313,226.05612,0.00000,390,0,0,2,0,0,400.00000
2017-01-09,1052.14786,826.09174,226.05612,0.00000,389,0,0,1,0,0,200.00000
2017-01-10,1045.89128,828.77313,217.11815,0.00000,389,1,0,0,0,0,0.00000
2017-01-11,1040.78919,825.64484,215.14435,0.00000,389,2,0,1,0,0,200.00000
2017-01-12,1043.24713,828.10279,215.14435,0.00000,389,1,0,1,0,0,200.00000
2017-01-13,1043.24713,828.10279,215.14435,0.00000,389,0,0,0,0,0,0.00000
2017-01-14,1034.97951,819.83516,215.14435,0.00000,388,0,0,1,0,0,200.00000
2017-01-15,1033.22916,820.05861,213.17055,0.00000,388,1,0,0,0,0,0.00000
2017-01-16,1025.63189,812.46134,213.17055,0.00000,386,1,0,3,0,0,600.00000
2017-01-17,1022.72705,809.55650,213.17055,0.00000,384,0,0,2,0,0,400.00000
2017-01-18,1025.40844,812.23789,213.17055,0.00000,385,1,0,0,0,0,0.00000
2017-01-19,1028.53673,815.36618,213.17055,0.00000,387,2,0,0,0,0,0.00000
2017-01-20,1028.98363,815.81308,213.17055,0.00000,388,1,0,0,0,0,0.00000
2017-01-21,1038.81539,817.37722,221.43817,0.00000,390,2,0,0,0,0,0.00000
2017-01-22,1025.40844,812.90824,212.50020,0.00000,388,0,0,1,0,0,200.00000
2017-01-23,1015.39047,804.86407,210.52640,0.00000,387,1,0,1,0,0,200.00000
2017-01-24,1013.82632,803.29992,210.52640,0.00000,386,0,0,1,0,0,200.00000
2017-01-25,1008.01664,797.49024,210.52640,0.00000,386,1,0,1,0,0,200.00000
2017-01-26,1001.98351,791.45711,210.52640,0.00000,385,1,0,2,0,0,400.00000
2017-01-27,1001.98351,791.45711,210.52640,0.00000,385,0,0,0,0,0,0.00000
2017-01-28,997.73798,787.21158,210.52640,0.00000,384,1,0,2,0,0,400.00000
2017-01-29,995.05659,784.53019,210.52640,0.00000,383,0,0,1,0,0,200.00000
2017-01-30,1002.65386,783.18949,219.46437,0.00000,384,2,0,1,0,0,200.00000
2017-01-31,1000.19592,780.73155,219.46437,0.00000,384,1,0,1,0,0,200.00000
2017-02-01,1000.19592,780.73155,219.46437,0.00000,384,0,0,0,0,0,0.00000
2017-02-02,1010.69803,791.23367,219.46437,0.00000,385,2,0,1,0,0,200.00000
2017-02-03,1008.27733,791.01022,217.26712,0.00000,382,0,0,1,0,0,200.00000
2017-02-04,1007.83043,790.56332,217.26712,0.00000,381,0,0,1,0,0,200.00000
2017-02-05,1008.05388,790.56332,217.49057,0.00000,382,1,0,0,0,0,0.00000
2017-02-06,1012.70908,793.24471,219.46437,0.00000,384,2,0,0,0,0,0.00000
2017-02-07,1011.36838,791.90401,219.46437,0.00000,384,1,0,1,0,0,200.00000
2017-02-08,1019.63600,800.17163,219.46437,0.00000,385,1,0,0,0,0,0.00000
2017-02-09,1017.21530,800.17163,217.04367,0.00000,383,0,0,0,0,0,0.00000
2017-02-10,1009.39458,791.90401,217.49057,0.00000,383,2,0,2,0,0,400.00000
2017-02-11,1009.39458,791.90401,217.49057,0.00000,383,0,0,0,0,0,0.00000
2017-02-12,1012.07597,794.13851,217.93746,0.00000,384,2,0,1,0,0,200.00000
