Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,6836.023705315068,3793.448325068493,3042.575380520548,9648.529568,6606.186619999998,3119.447828,4049.056144,1045.74232,2948.181454,1114.9315068493152,406950.0,11400.0,0.0
P_aircraft,1,6822.555534684931,3948.000494794521,2874.5550394520546,9520.604898,6645.334926,2959.204946,4023.8659740000003,1144.149354,2808.831072,1101.7808219178082,402150.0,11279.999999999996,0.0
P_aircraft,2,7028.256451643835,3867.3916490136976,3160.8648025205475,9771.664985999998,6664.417483999998,3268.10859,4390.419514,1138.741882,3029.74042,1122.6027397260275,409750.0,11879.999999999996,0.0
P_aircraft,3,6705.245512410957,3717.464573013698,2987.7809392602744,9502.006475999999,6583.350111999998,3044.808344,4069.516646,1084.175586,2938.394378,1118.7671232876712,408350.0,11400.0,0.0
P_aircraft,4,6687.300706191781,3724.2035573424655,2963.0971492328763,9640.537541999998,6555.150819999998,3085.1856159999998,4096.501864,1045.1166680000001,2851.94188,1124.7945205479452,410550.0,11600.0,0.0
P_drone,0,6832.880723753425,3790.3053435342467,3042.575380520548,9646.518528,6606.856967999997,3119.447828,4046.821654,1043.50783,2948.181454,1133.4246575342465,413700.0,11400.0,0.0
P_drone,1,6806.787366493151,3932.232326547945,2874.5550394520546,9500.941368,6641.31284,2959.204946,4004.649338,1124.932724,2808.831072,1119.1780821917807,408500.0,11000.0,0.0
P_drone,2,7005.819701753424,3844.9548993972603,3160.8648025205475,9688.430153999996,6553.676053999996,3268.10859,4369.191834,1117.514212,3029.74042,1142.1917808219177,416900.0,11800.0,0.0
P_drone,3,6677.104379671233,3689.323440273972,2987.7809392602744,9415.725285999997,6455.9840559999975,3044.808344,4040.6916960000003,1055.3506360000001,2938.394378,1139.4520547945206,415900.0,11279.999999999996,0.0
P_drone,4,6689.447655972603,3726.350506821918,2963.0971492328763,9613.127771999998,6522.616609999997,3085.1856159999998,4097.917044,1030.234948,2851.94188,1134.5205479452054,414100.0,11400.0,0.0
