Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,759976.10646,181614.50646,578361.60000,500.00000,6434,6462,0,18,0.00000,0.00000,3600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,760289.19146,181668.39146,578620.80000,500.00000,6440,21,0,10,0.00000,0.00000,2000.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,760524.08224,182093.36224,578430.72000,1500.00000,6442,20,0,13,73.00000,0.00000,2600.00000,500.00000,9,,9,300,180,1000.00000,,73,3,120,360
2022-01-04,759633.40000,182239.48000,577393.92000,1500.00000,6442,14,0,11,77.00000,0.00000,2200.00000,500.00000,9,,9,300,180,1000.00000,,77,3,120,360
2022-01-05,760970.05082,182504.77082,578465.28000,1500.00000,6440,16,0,16,79.00000,0.00000,3200.00000,500.00000,9,,9,300,180,1000.00000,,79,3,120,360
2022-01-06,763043.51216,184405.43216,578638.08000,1500.00000,6434,14,0,16,73.00000,0.00000,3200.00000,500.00000,9,,9,300,180,1000.00000,,73,3,120,360
2022-01-07,760875.31662,184967.47662,575907.84000,1500.00000,6429,12,0,10,75.00000,0.00000,2000.00000,500.00000,9,,9,300,180,1000.00000,,75,3,120,360
2022-01-08,761000.00012,184988.48012,576011.52000,1500.00000,6440,22,0,9,69.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,69,3,120,360
2022-01-09,759290.19665,184851.15665,574439.04000,1500.00000,6441,23,0,15,58.00000,0.00000,3000.00000,500.00000,9,,9,300,180,1000.00000,,58,3,120,360
2022-01-10,760342.17404,184831.77404,575510.40000,1500.00000,6450,23,0,11,77.00000,0.00000,2200.00000,500.00000,9,,9,300,180,1000.00000,,77,3,120,360
2022-01-11,758496.95045,185025.59045,573471.36000,1500.00000,6446,16,0,14,63.00000,0.00000,2800.00000,500.00000,9,,9,300,180,1000.00000,,63,3,120,360
2022-01-12,758783.98157,185208.94157,573575.04000,1500.00000,6453,21,0,9,63.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,63,3,120,360
2022-01-13,760998.40394,185799.04394,575199.36000,1500.00000,6460,26,0,15,79.00000,0.00000,3000.00000,500.00000,9,,9,300,180,1000.00000,,79,3,120,360
2022-01-14,761135.69667,185763.53667,575372.16000,1500.00000,6458,12,0,10,70.00000,0.00000,2000.00000,500.00000,9,,9,300,180,1000.00000,,70,3,120,360
2022-01-15,762871.27522,186911.59522,575959.68000,1500.00000,6476,30,0,6,70.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,70,3,120,360
2022-01-16,765131.21005,187322.57005,577808.64000,1500.00000,6490,24,0,7,84.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,84,3,120,360
2022-01-17,766610.33806,187436.57806,579173.76000,1500.00000,6491,19,0,12,92.00000,0.00000,2400.00000,500.00000,9,,9,300,180,1000.00000,,92,3,120,360
2022-01-18,764191.93413,185899.45413,578292.48000,14700.00000,6424,18,66,12,82.00000,13200.00000,2400.00000,500.00000,9,,9,300,180,1000.00000,,82,3,120,360
2022-01-19,762782.78893,183816.38893,578966.40000,15700.00000,6356,19,71,10,64.00000,14200.00000,2000.00000,500.00000,9,,9,300,180,1000.00000,,64,3,120,360
2022-01-20,758751.32161,181150.04161,577601.28000,15500.00000,6282,11,70,10,75.00000,14000.00000,2000.00000,500.00000,9,,9,300,180,1000.00000,,75,3,120,360
2022-01-21,758331.89622,179572.85622,578759.04000,14000.00000,6216,16,65,10,71.00000,13000.00000,2000.00000,0.00000,9,,0,0,0,1000.00000,,71,3,120,360
2022-01-22,759439.46368,178434.02368,581005.44000,14000.00000,6153,16,65,8,79.00000,13000.00000,1600.00000,0.00000,9,,0,0,0,1000.00000,,79,3,120,360
2022-01-23,758745.46690,176945.14690,581800.32000,12600.00000,6106,20,58,6,73.00000,11600.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,73,3,120,360
2022-01-24,760296.92638,176215.64638,584081.28000,10800.00000,6061,14,49,7,85.00000,9800.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,85,3,120,360
2022-01-25,759861.90248,174467.34248,585394.56000,14800.00000,5996,22,69,11,76.00000,13800.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-01-26,759137.52728,171824.88728,587312.64000,11600.00000,5945,15,53,10,74.00000,10600.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-01-27,759117.01547,170145.49547,588971.52000,11400.00000,5897,16,52,6,68.00000,10400.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-01-28,757421.22459,168864.42459,588556.80000,15200.00000,5833,14,71,5,83.00000,14200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,83,3,120,360
2022-01-29,756731.45002,167120.57002,589610.88000,13000.00000,5777,17,60,10,68.00000,12000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-01-30,756916.96470,165871.84470,591045.12000,13600.00000,5720,22,63,13,70.00000,12600.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-01-31,754029.83598,163192.07598,590837.76000,16400.00000,5651,21,77,6,69.00000,15400.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-02-01,751436.96222,161255.84222,590181.12000,17000.00000,5575,18,80,7,81.00000,16000.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-02-02,751397.26449,159021.58449,592375.68000,15000.00000,5513,16,70,6,84.00000,14000.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,84,3,120,360
2022-02-03,749631.08140,157549.16140,592081.92000,11800.00000,5466,14,54,5,74.00000,10800.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-02-04,747397.69233,156784.57233,590613.12000,14000.00000,5407,19,65,7,75.00000,13000.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,75,3,120,360
2022-02-05,746270.47570,155726.47570,590544.00000,13800.00000,5350,20,64,7,76.00000,12800.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-02-06,744189.20222,153679.76222,590509.44000,14200.00000,5296,21,66,6,76.00000,13200.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-02-07,744759.28332,152228.08332,592531.20000,14000.00000,5237,17,65,5,88.00000,13000.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,88,3,120,360
2022-02-08,745525.86230,151059.30230,594466.56000,16200.00000,5171,16,76,3,70.00000,15200.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-02-09,743909.59411,149339.35411,594570.24000,14000.00000,5110,11,65,4,76.00000,13000.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-02-10,741454.87666,145744.15666,595710.72000,13400.00000,5051,14,62,7,81.00000,12400.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-02-11,743351.72351,144858.92351,598492.80000,12200.00000,5006,20,56,3,72.00000,11200.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,72,3,120,360
2022-02-12,739827.33052,142768.77052,597058.56000,16000.00000,4927,11,75,5,85.00000,15000.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,85,3,120,360
2022-02-13,739329.67128,141683.59128,597646.08000,12800.00000,4876,22,59,10,83.00000,11800.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,83,3,120,360
2022-02-14,734494.58597,139336.82597,595157.76000,13400.00000,4815,11,62,4,86.00000,12400.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,86,3,120,360
2022-02-15,734144.15029,138606.23029,595537.92000,12000.00000,4768,21,55,5,86.00000,11000.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,86,3,120,360
2022-02-16,735276.19754,139185.31754,596090.88000,15800.00000,4694,14,74,7,72.00000,14800.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,72,3,120,360
2022-02-17,732441.54806,138147.78806,594293.76000,15200.00000,4631,21,71,9,73.00000,14200.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,73,3,120,360
2022-02-18,728832.21081,136318.29081,592513.92000,13400.00000,4578,18,62,1,82.00000,12400.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,82,3,120,360
2022-02-19,727009.84823,133822.00823,593187.84000,13400.00000,4517,14,62,7,78.00000,12400.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,78,3,120,360
2022-02-20,724185.45112,132725.61112,591459.84000,13600.00000,4471,26,63,3,80.00000,12600.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,80,3,120,360
2022-02-21,722097.53916,131605.37916,590492.16000,13600.00000,4425,23,63,2,81.00000,12600.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-02-22,719201.48041,128450.12041,590751.36000,15800.00000,4365,17,74,1,57.00000,14800.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-02-23,716511.97330,126641.89330,589870.08000,12600.00000,4313,11,58,2,68.00000,11600.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-02-24,713702.54612,125439.50612,588263.04000,14400.00000,4255,17,67,2,77.00000,13400.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,77,3,120,360
2022-02-25,708327.34494,121602.22494,586725.12000,15200.00000,4189,14,71,1,69.00000,14200.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-02-26,706163.50557,120112.30557,586051.20000,14000.00000,4137,18,65,2,91.00000,13000.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,91,3,120,360
