Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,1094.49149,821.62276,272.86873,5512.00000,390,391,0,0,34,0.00000,0.00000,5512.00000,,34,3,180,300
2022-01-02,1094.49149,821.62276,272.86873,5512.00000,390,0,0,0,35,0.00000,0.00000,5512.00000,,35,3,180,360
2022-01-03,1094.93839,822.06966,272.86873,5512.00000,392,2,0,0,24,0.00000,0.00000,5512.00000,,24,3,180,300
2022-01-04,1101.38117,826.53864,274.84253,5512.00000,394,2,0,0,52,0.00000,0.00000,5512.00000,,52,3,180,360
2022-01-05,1101.38117,826.53864,274.84253,0.00000,394,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1101.15772,826.76209,274.39563,0.00000,394,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1100.71082,826.09174,274.61908,0.00000,392,1,0,3,0,0.00000,600.00000,0.00000,,0,0,0,0
2022-01-08,1106.52050,823.41035,283.11015,0.00000,393,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,1109.20189,826.09174,283.11015,0.00000,394,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1118.13986,834.35936,283.78050,0.00000,396,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1117.69296,834.35936,283.33360,0.00000,395,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1117.69296,834.35936,283.33360,0.00000,395,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1115.23502,831.67797,283.55705,0.00000,395,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-14,1113.26122,831.67797,281.58325,0.00000,394,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1113.70812,831.67797,282.03015,0.00000,395,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,1001.98351,719.95337,282.03015,5600.00000,366,0,28,1,0,5600.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,906.75691,622.30606,284.45085,6800.00000,333,3,34,2,0,6800.00000,400.00000,0.00000,,0,0,0,0
2022-01-18,838.38145,553.93060,284.45085,4000.00000,313,0,20,0,0,4000.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,681.29665,396.84580,284.45085,8600.00000,270,0,43,0,0,8600.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,683.97804,399.52719,284.45085,0.00000,271,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,684.20149,399.75064,284.45085,0.00000,272,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,684.20149,399.75064,284.45085,0.00000,272,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,680.21665,397.06925,283.14739,0.00000,272,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-24,687.81392,404.66653,283.14739,0.00000,275,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,687.36702,404.21963,283.14739,0.00000,274,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-26,690.04841,406.90102,283.14739,0.00000,275,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,692.02221,406.90102,285.12119,0.00000,276,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,691.57531,406.90102,284.67430,0.00000,275,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,689.34082,404.21963,285.12119,0.00000,275,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-30,688.89392,404.21963,284.67430,0.00000,274,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,690.01117,405.33687,284.67430,0.00000,274,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-01,690.23462,405.56032,284.67430,0.00000,275,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
