Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,723591.938286,99253.32392983563,624338.6143561644,834857.91713,191616.214204,642795.264,642303.356822,27380.921796,611591.0399999999,2332.876712328767,851500.0,15000.0,0.0
P_aircraft,1,744662.6162199726,101309.5159459726,643353.1002739726,811276.292672,163802.784036,660006.144,671560.8786480001,33642.429793999996,627008.2559999999,2331.2328767123286,850900.0,14679.999999999996,0.0
P_aircraft,2,743807.9420468219,123808.8801290137,619999.0619178083,843454.198812,215947.794192,636422.4,649401.7402700001,26148.07287,600604.416,2314.794520547945,844900.0,14479.999999999996,0.0
P_aircraft,3,754992.001763315,122544.85392769863,632447.1478356165,833261.826776,214823.06551,652634.496,675319.5652600001,28501.692406000002,606355.2,2332.328767123288,851300.0,14679.999999999996,0.0
P_aircraft,4,769220.0543865204,111390.29087967121,657829.7635068493,865259.548906,181729.871366,679494.5279999999,704098.5936,42451.914574,645318.144,2278.082191780822,831500.0,14279.999999999996,0.0
P_drone,0,724722.2010270411,100383.5866708767,624338.6143561644,834894.7962999999,191200.4478,642795.264,644075.029882,29152.59485,611591.0399999999,2357.2602739726026,860400.0,14600.0,0.0
P_drone,1,742127.5850630411,98774.48478906849,643353.1002739726,807949.399412,163092.20071399998,660006.144,668233.985388,30315.536534000003,627008.2559999999,2360.5479452054797,861600.0,14600.0,0.0
P_drone,2,743403.1873819178,123404.12546408219,619999.0619178083,842631.090722,215124.686096,636422.4,648579.00858,25325.34118,600604.416,2338.082191780822,853400.0,14400.0,0.0
P_drone,3,755382.6725311507,122935.52469553424,632447.1478356165,834004.566694,214311.56161,652634.496,674808.061354,27990.188502,606355.2,2364.931506849315,863200.0,14879.999999999996,0.0
P_drone,4,770179.0734488494,112349.309942,657829.7635068493,865488.00952,182928.361086,679494.5279999999,704951.91364,43305.234614,645318.144,2301.917808219178,840200.0,14539.999999999998,0.0
P_none,0,810715.8638154245,186377.2494592603,624338.6143561644,836071.745802,199630.072778,642795.264,794292.5411179999,168713.312722,611591.0399999999,0.0,0.0,0.0,0.0
P_none,1,811980.3240133699,168627.22373939725,643353.1002739726,837995.127398,180451.454218,660006.144,792924.508562,157214.820256,627008.2559999999,0.0,0.0,0.0,0.0
P_none,2,819490.4269388493,199491.3650210137,619999.0619178083,874368.78227,247852.136256,636422.4,778315.7745160001,160018.096008,600604.416,0.0,0.0,0.0,0.0
P_none,3,846515.7032789316,214068.55544331507,632447.1478356165,889337.364472,270706.04772,652634.496,817615.866296,180737.89867,606355.2,0.0,0.0,0.0,0.0
P_none,4,840250.917616356,182421.15410950684,657829.7635068493,875546.637086,200872.490082,679494.5279999999,811646.516976,163324.59221,645318.144,0.0,0.0,0.0,0.0
P_OGI,0,723521.9425991781,99183.32824301369,624338.6143561644,834826.032454,188611.38122599997,642795.264,653541.184674,35864.437796,611591.0399999999,2519.6493150684933,919672.0,14430.399999999998,0.0
P_OGI,1,738816.6724056987,95463.57213167123,643353.1002739726,802256.227498,162539.956198,660006.144,669244.336574,32669.514554,627008.2559999999,2537.1835616438357,926072.0,14155.999999999996,0.0
P_OGI,2,744911.0402651781,124911.97834736986,619999.0619178083,841346.175258,213839.770636,636422.4,663134.947496,41693.445282,600604.416,2559.1013698630136,934072.0,14555.999999999996,0.0
P_OGI,3,760559.5205134246,128112.37267780822,632447.1478356165,833177.411268,216728.57266600002,652634.496,687431.707134,41301.389488,606355.2,2543.758904109589,928472.0,14355.999999999996,0.0
P_OGI,4,752810.3502922192,94980.58678534247,657829.7635068493,863496.95939,181509.137752,679494.5279999999,693739.97395,33764.335168,645318.144,2504.3068493150686,914072.0,14876.0,0.0
P_stationary,0,785755.1082125481,161416.49385635616,624338.6143561644,835565.935778,192748.004988,642795.264,764411.301806,138703.94581,611591.0399999999,2644.6575342465753,965300.0,6819.999999999995,1540.0
P_stationary,1,786399.737410274,143046.63713627396,643353.1002739726,804784.097974,164115.88372799996,660006.144,770187.307682,130025.304326,627008.2559999999,2541.095890410959,927500.0,6940.0,1540.0
P_stationary,2,796090.8736061096,176091.8116883014,619999.0619178083,844566.3773640001,217877.42585600002,636422.4,751220.348238,141659.757082,600604.416,2661.095890410959,971300.0,7019.999999999995,1540.0
P_stationary,3,818669.2892165207,186222.14138090416,632447.1478356165,856035.125844,237969.364372,652634.496,785955.553282,157933.57009,606355.2,2624.3835616438355,957900.0,7540.0,1540.0
P_stationary,4,801529.108113589,143699.34460671234,657829.7635068493,867304.05783,185776.176174,679494.5279999999,767699.390984,119653.075388,645318.144,2643.013698630137,964700.0,8740.0,1540.0
P_truck,0,724207.3804490137,99868.76609284931,624338.6143561644,835011.211692,191801.31527999998,642795.264,643003.617556,28081.182530000002,611591.0399999999,2337.5342465753424,853200.0,14759.99999999999,0.0
P_truck,1,742263.6071080548,98910.50683405482,643353.1002739726,808658.885752,162897.54727799998,660006.144,668943.137282,31024.688434000003,627008.2559999999,2366.027397260274,863600.0,15000.0,0.0
P_truck,2,743063.6519906027,123064.59007273974,619999.0619178083,842493.500128,214987.095506,636422.4,648441.272444,25187.605040000002,600604.416,2338.082191780822,853400.0,15000.0,0.0
P_truck,3,754188.9242581096,121741.77642246577,632447.1478356165,833569.726856,213839.27681,652634.496,674336.14708,27518.274226,606355.2,2348.4931506849316,857200.0,15000.0,0.0
P_truck,4,769656.5637133151,111826.80020646575,657829.7635068493,865211.760938,182701.59545599998,679494.5279999999,704584.2514300001,42937.572404,645318.144,2294.246575342466,837400.0,14479.999999999996,0.0
