Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,49125.28667,9899.68667,39225.60000,6030.00000,369,373,0,1,0.00000,0.00000,200.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,49126.16458,9900.56458,39225.60000,30.00000,370,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,49117.41698,9891.81698,39225.60000,30.00000,369,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,49117.41698,9891.81698,39225.60000,30.00000,369,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,49117.41698,9891.81698,39225.60000,30.00000,369,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,49146.51730,9834.51730,39312.00000,30.00000,369,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,49140.76040,9828.76040,39312.00000,30.00000,368,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,48340.11733,9892.11733,38448.00000,30.00000,366,1,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,48341.70353,9893.70353,38448.00000,30.00000,367,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,47684.53828,10100.53828,37584.00000,5542.00000,369,4,0,1,61.00000,0.00000,200.00000,30,10,,10,0,0,5512.00000,,61,3,120,360
2022-01-11,47645.09175,10061.09175,37584.00000,5542.00000,366,0,0,3,51.00000,0.00000,600.00000,30,0,,10,0,0,5512.00000,,51,3,120,360
2022-01-12,47645.09175,10061.09175,37584.00000,5542.00000,366,0,0,0,54.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,54,3,120,360
2022-01-13,47640.55411,10056.55411,37584.00000,2786.00000,365,0,0,1,21.00000,0.00000,200.00000,30,0,,10,0,0,2756.00000,,21,1,30,120
2022-01-14,47650.82680,10066.82680,37584.00000,30.00000,366,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,48112.29859,10528.29859,37584.00000,30.00000,368,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,48354.89795,10770.89795,37584.00000,30.00000,369,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,48442.71851,10858.71851,37584.00000,30.00000,371,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-18,48461.33389,10877.33389,37584.00000,30.00000,372,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-19,48461.33389,10877.33389,37584.00000,5542.00000,372,0,0,0,55.00000,0.00000,0.00000,30,10,,10,0,0,5512.00000,,55,3,120,360
2022-01-20,48377.10385,10879.50385,37497.60000,5542.00000,372,1,0,0,62.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,62,3,120,360
2022-01-21,48377.10385,10879.50385,37497.60000,5542.00000,372,0,0,0,49.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,49,3,120,360
2022-01-22,48379.23820,10881.63820,37497.60000,2786.00000,373,1,0,0,18.00000,0.00000,0.00000,30,0,,10,0,0,2756.00000,,18,1,30,120
