Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,44974.91368,9205.31368,35769.60000,5512.00000,392,396,0,1,34,0.00000,200.00000,5512.00000,,34,3,180,300
2022-01-02,44959.01277,9189.41277,35769.60000,5512.00000,391,0,0,1,42,0.00000,200.00000,5512.00000,,42,3,180,360
2022-01-03,45056.75198,9287.15198,35769.60000,5512.00000,392,1,0,0,32,0.00000,0.00000,5512.00000,,32,3,180,300
2022-01-04,45056.65181,9287.05181,35769.60000,5512.00000,391,0,0,1,67,0.00000,200.00000,5512.00000,,67,3,180,360
2022-01-05,44977.74770,9294.54770,35683.20000,0.00000,392,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,44977.66461,9294.46461,35683.20000,0.00000,391,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-07,44977.66461,9294.46461,35683.20000,0.00000,391,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,45490.91997,9721.31997,35769.60000,0.00000,393,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,45490.91997,9721.31997,35769.60000,0.00000,393,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,45490.91997,9721.31997,35769.60000,0.00000,393,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,45698.27997,9721.31997,35976.96000,0.00000,395,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,44834.32143,9721.36143,35112.96000,0.00000,395,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
