Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,934.94875,625.88125,309.06750,2876.00000,335,337,0,2,22,0.00000,400.00000,2876.00000,,22,3,180,300
2022-01-02,933.42185,625.88125,307.54060,2876.00000,335,1,0,0,38,0.00000,0.00000,2876.00000,,38,3,180,360
2022-01-03,926.30871,620.29502,306.01370,2876.00000,335,2,0,1,25,0.00000,200.00000,2876.00000,,25,3,180,300
2022-01-04,928.05907,620.07157,307.98750,2876.00000,335,1,0,1,30,0.00000,200.00000,2876.00000,,30,3,180,360
2022-01-05,941.91292,624.98745,316.92547,0.00000,339,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,942.13637,624.98745,317.14891,0.00000,340,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,942.13637,624.98745,317.14891,0.00000,340,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,943.70051,626.55160,317.14891,0.00000,341,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,960.23575,643.08684,317.14891,0.00000,343,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,967.83303,650.68411,317.14891,0.00000,345,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,972.74891,655.59999,317.14891,0.00000,347,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,979.37790,658.28138,321.09652,0.00000,350,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,979.82480,658.72828,321.09652,0.00000,351,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,987.64552,666.54900,321.09652,0.00000,351,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-15,987.64552,666.54900,321.09652,0.00000,351,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,899.60653,578.51001,321.09652,4200.00000,330,1,21,1,0,4200.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,775.36877,454.27225,321.09652,6800.00000,296,0,34,0,0,6800.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,708.11056,377.40572,330.70483,4400.00000,277,3,22,0,0,4400.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,626.10469,295.39986,330.70483,4600.00000,254,0,23,0,0,4600.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,630.35023,299.64540,330.70483,0.00000,256,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,630.57368,299.86884,330.70483,0.00000,257,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,627.66884,296.96400,330.70483,0.00000,255,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-23,632.32403,299.64540,332.67864,0.00000,257,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,632.32403,299.64540,332.67864,0.00000,257,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,631.87713,299.64540,332.23174,0.00000,256,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,634.55852,302.32679,332.23174,0.00000,257,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,632.58472,302.32679,330.25794,0.00000,256,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,643.53373,305.00818,338.52556,0.00000,258,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,641.55993,305.00818,336.55175,0.00000,257,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,639.58613,305.00818,334.57795,0.00000,256,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,639.58613,305.00818,334.57795,0.00000,256,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,639.58613,305.00818,334.57795,0.00000,256,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,640.25648,305.00818,335.24830,0.00000,256,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,648.30065,313.05235,335.24830,0.00000,259,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,647.63030,313.05235,334.57795,0.00000,258,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,650.31169,315.73374,334.57795,0.00000,259,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,658.57931,324.00136,334.57795,0.00000,260,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-07,661.26070,326.68275,334.57795,0.00000,261,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,667.70349,331.15173,336.55175,0.00000,263,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,667.70349,331.15173,336.55175,0.00000,263,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,657.23862,322.66066,334.57795,0.00000,260,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-11,655.26482,322.66066,332.60415,0.00000,259,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,658.80276,324.22481,334.57795,0.00000,261,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-13,656.82896,324.22481,332.60415,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,659.51035,327.35310,332.15725,0.00000,261,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,659.51035,327.35310,332.15725,0.00000,261,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,649.23169,324.67171,324.55998,0.00000,260,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-17,648.78479,324.67171,324.11308,0.00000,259,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,649.00824,324.89516,324.11308,0.00000,260,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,649.45514,324.89516,324.55998,0.00000,261,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-20,649.23169,324.89516,324.33653,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-21,649.23169,324.89516,324.33653,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,646.55030,322.21377,324.33653,0.00000,259,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-23,646.55030,322.21377,324.33653,0.00000,259,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-24,640.29372,315.95719,324.33653,0.00000,257,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-25,649.23169,316.18064,333.05105,0.00000,258,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-26,649.45514,316.40409,333.05105,0.00000,259,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-27,656.08413,319.08548,336.99865,0.00000,262,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-28,663.42071,324.44826,338.97245,0.00000,265,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,664.76141,325.78895,338.97245,0.00000,266,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-02,664.98486,326.01240,338.97245,0.00000,267,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-03,658.24414,326.23585,332.00829,0.00000,268,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-04,658.24414,326.23585,332.00829,0.00000,268,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-05,658.24414,326.23585,332.00829,0.00000,268,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-06,658.24414,326.23585,332.00829,0.00000,268,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-07,656.27034,326.23585,330.03449,0.00000,267,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-08,658.95173,328.91724,330.03449,0.00000,268,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-09,669.45384,339.41936,330.03449,0.00000,270,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-10,667.48004,339.41936,328.06068,0.00000,269,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-11,670.16143,342.10075,328.06068,0.00000,270,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-12,669.93798,342.32420,327.61379,0.00000,270,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-13,669.93798,342.32420,327.61379,0.00000,270,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-14,660.77656,342.32420,318.45237,0.00000,267,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-15,663.45795,345.00559,318.45237,0.00000,268,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-16,664.16554,347.68698,316.47857,0.00000,268,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-17,666.84693,350.36837,316.47857,0.00000,269,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-18,657.90897,350.36837,307.54060,0.00000,268,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-19,657.90897,350.36837,307.54060,0.00000,268,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-20,651.16825,342.10075,309.06750,0.00000,267,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-21,656.30758,338.97246,317.33512,0.00000,266,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-22,653.40274,336.29107,317.11167,0.00000,264,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-23,656.30758,339.19591,317.11167,0.00000,266,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-24,656.30758,339.19591,317.11167,0.00000,266,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-25,656.30758,339.19591,317.11167,0.00000,266,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-26,658.98897,341.87730,317.11167,0.00000,267,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-27,661.48415,346.34628,315.13787,0.00000,267,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-28,661.48415,346.34628,315.13787,0.00000,267,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-29,661.70760,347.01663,314.69097,0.00000,268,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-30,664.83589,349.69802,315.13787,0.00000,270,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-31,662.15450,347.01663,315.13787,0.00000,269,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-01,661.93105,346.79318,315.13787,0.00000,268,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-02,661.70760,346.56973,315.13787,0.00000,267,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-03,662.41519,349.25112,313.16407,0.00000,267,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-04,662.41519,349.25112,313.16407,0.00000,267,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-05,662.41519,349.25112,313.16407,0.00000,267,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-06,679.39733,357.96564,321.43169,0.00000,270,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-07,677.75870,352.37941,325.37929,0.00000,272,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-08,672.84282,346.79318,326.04964,0.00000,273,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-09,680.21665,354.16700,326.04964,0.00000,276,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-10,686.51047,362.43462,324.07584,0.00000,276,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-11,683.82907,359.75323,324.07584,0.00000,275,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-12,686.51047,362.43462,324.07584,0.00000,276,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-13,686.51047,362.43462,324.07584,0.00000,276,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-14,683.82907,359.75323,324.07584,0.00000,275,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-15,683.82907,359.75323,324.07584,0.00000,275,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-16,689.86220,365.78636,324.07584,0.00000,276,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-17,693.84705,367.35051,326.49654,0.00000,279,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-18,693.17670,367.35051,325.82619,0.00000,277,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-19,693.17670,367.35051,325.82619,0.00000,277,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-20,693.17670,367.35051,325.82619,0.00000,277,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-21,693.40015,367.57396,325.82619,0.00000,278,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-22,701.66777,375.84158,325.82619,0.00000,279,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-23,699.91742,376.06503,323.85239,0.00000,279,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-24,700.14087,376.28848,323.85239,0.00000,280,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-25,700.14087,376.28848,323.85239,0.00000,280,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-26,702.59881,378.74642,323.85239,0.00000,280,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-27,699.47052,375.61813,323.85239,0.00000,278,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-04-28,711.53678,378.29952,333.23726,0.00000,281,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-29,714.21817,380.98091,333.23726,0.00000,282,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-30,705.72710,380.75746,324.96964,0.00000,281,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-01,707.70090,380.75746,326.94344,0.00000,282,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-02,699.65673,372.71329,326.94344,0.00000,282,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-03,699.65673,372.71329,326.94344,0.00000,282,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-04,699.20983,372.26639,326.94344,0.00000,281,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-05,701.89122,374.94778,326.94344,0.00000,279,1,0,3,0,0.00000,600.00000,0.00000,,0,0,0,0
2022-05-06,704.53537,374.94778,329.58759,0.00000,281,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-07,704.53537,374.94778,329.58759,0.00000,281,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-08,704.75882,375.17123,329.58759,0.00000,282,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-09,704.75882,375.17123,329.58759,0.00000,282,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-10,702.52433,372.48984,330.03449,0.00000,282,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-11,702.52433,372.48984,330.03449,0.00000,282,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-12,715.70783,376.73537,338.97245,0.00000,285,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-13,714.36713,375.39468,338.97245,0.00000,285,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-14,714.36713,375.84158,338.52556,0.00000,285,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-15,717.04852,378.52297,338.52556,0.00000,286,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-16,722.63475,383.88575,338.74901,0.00000,289,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-17,724.60856,383.88575,340.72281,0.00000,290,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-18,736.86102,394.83476,342.02626,0.00000,292,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-19,729.67340,394.38786,335.28554,0.00000,292,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-20,732.13135,396.84580,335.28554,0.00000,292,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-21,735.25963,399.52719,335.73244,0.00000,294,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-22,735.48308,399.52719,335.95589,0.00000,295,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-23,733.50928,399.52719,333.98209,0.00000,294,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-24,740.43621,406.45412,333.98209,0.00000,297,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-25,744.68174,411.37000,333.31174,0.00000,297,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
