Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary_mdl_high Deployment Cost ($),stationary_mdl_high Sites flagged for Follow-Up,stationary_mdl_high Leaks tagged for repair,stationary_mdl_high Sites Visited,stationary_mdl_high Travel Time (Minutes),stationary_mdl_high Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,1018.74220,773.35773,245.38448,6030.00000,387,390,0,3,0.00000,0.00000,600.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,1009.58079,773.58118,235.99961,30.00000,386,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,1011.81528,775.14532,236.66996,30.00000,388,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,1012.03873,775.36877,236.66996,30.00000,389,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,1014.49667,778.27361,236.22306,30.00000,390,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,1012.03873,775.81567,236.22306,30.00000,390,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,1019.15186,780.95500,238.19686,30.00000,393,4,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,1027.64293,789.44607,238.19686,30.00000,396,4,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,1027.64293,789.44607,238.19686,30.00000,396,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,1034.79331,796.59645,238.19686,1030.00000,398,2,0,0,92.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,92,3,120,360
2022-01-11,1034.79331,796.59645,238.19686,1030.00000,398,0,0,0,101.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,101,3,120,360
2022-01-12,1035.01676,796.81990,238.19686,1030.00000,399,1,0,0,109.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,109,3,120,360
2022-01-13,1026.97258,797.04335,229.92924,530.00000,399,1,0,0,34.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,34,1,30,120
2022-01-14,1018.70496,797.04335,221.66162,30.00000,398,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,1018.70496,797.04335,221.66162,30.00000,398,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,1018.70496,797.04335,221.66162,30.00000,398,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,1020.26911,798.60749,221.66162,30.00000,399,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-18,1022.95050,801.28888,221.66162,30.00000,400,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-19,1022.95050,801.28888,221.66162,1030.00000,400,0,0,0,92.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,92,3,120,360
2022-01-20,1028.53673,806.87511,221.66162,1030.00000,403,3,0,0,104.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,104,3,120,360
2022-01-21,1028.53673,806.87511,221.66162,1030.00000,403,0,0,0,111.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,111,3,120,360
2022-01-22,1028.53673,806.87511,221.66162,530.00000,403,0,0,0,35.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,35,1,30,120
2022-01-23,1028.98363,806.87511,222.10852,30.00000,404,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-24,1037.25125,815.14273,222.10852,30.00000,405,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-25,848.43666,626.32815,222.10852,16030.00000,326,1,80,0,0.00000,16000.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-26,596.60940,374.50088,222.10852,17830.00000,238,1,89,0,0.00000,17800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-27,332.26898,110.16046,222.10852,19630.00000,140,0,98,0,0.00000,19600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-28,252.94451,31.05944,221.88507,7230.00000,108,0,31,0,15.00000,6200.00000,0.00000,30,10,,10,0,0,1000.00000,,15,3,120,360
2022-01-29,253.16796,31.28289,221.88507,1030.00000,109,1,0,0,20.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,20,3,120,360
2022-01-30,261.43558,39.55051,221.88507,1030.00000,110,1,0,0,19.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,19,3,120,360
2022-01-31,261.43558,39.55051,221.88507,530.00000,110,0,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-02-01,266.12801,44.24294,221.88507,30.00000,112,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-02,266.12801,44.24294,221.88507,30.00000,112,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-03,266.12801,44.24294,221.88507,30.00000,112,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-04,266.35146,44.46639,221.88507,630.00000,112,3,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-05,263.44662,41.56155,221.88507,430.00000,110,0,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-06,273.27839,43.12570,230.15269,1230.00000,112,3,1,0,17.00000,200.00000,0.00000,30,10,,10,0,0,1000.00000,,17,3,120,360
2022-02-07,280.42876,50.27607,230.15269,1030.00000,114,2,0,0,21.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,21,3,120,360
2022-02-08,280.65221,50.49952,230.15269,1030.00000,115,2,0,0,18.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,18,3,120,360
2022-02-09,280.65221,50.49952,230.15269,530.00000,115,0,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-02-10,280.87566,50.72297,230.15269,30.00000,116,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-11,280.87566,50.72297,230.15269,30.00000,116,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
