Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,964.22060,748.55487,215.66573,2876.00000,363,364,0,0,46,0.00000,0.00000,2876.00000,,46,3,180,300
2022-01-02,966.90199,751.23626,215.66573,2876.00000,364,1,0,0,55,0.00000,0.00000,2876.00000,,55,3,180,360
2022-01-03,967.12544,751.45971,215.66573,2876.00000,365,1,0,0,42,0.00000,0.00000,2876.00000,,42,3,180,300
2022-01-04,967.12544,751.45971,215.66573,2876.00000,365,0,0,0,63,0.00000,0.00000,2876.00000,,63,3,180,360
2022-01-05,971.37097,755.70524,215.66573,0.00000,365,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,971.37097,755.70524,215.66573,0.00000,365,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,970.70062,755.70524,214.99538,0.00000,364,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,973.60546,758.61008,214.99538,0.00000,365,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,976.28685,761.29147,214.99538,0.00000,366,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,975.61651,761.29147,214.32504,0.00000,365,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,975.61651,761.29147,214.32504,0.00000,365,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,986.56552,763.97286,222.59266,0.00000,366,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,989.24691,766.65425,222.59266,0.00000,367,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,991.22071,766.65425,224.56646,0.00000,368,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,997.21660,771.12324,226.09336,0.00000,369,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,875.47402,651.35446,224.11956,8200.00000,328,1,41,0,0,8200.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,692.69256,468.57300,224.11956,10000.00000,278,1,50,1,0,10000.00000,200.00000,0.00000,,0,0,0,0
2022-01-18,546.10988,321.99032,224.11956,7600.00000,239,0,38,1,0,7600.00000,200.00000,0.00000,,0,0,0,0
2022-01-19,351.03871,126.91915,224.11956,11400.00000,181,0,57,1,0,11400.00000,200.00000,0.00000,,0,0,0,0
2022-01-20,359.75323,126.91915,232.83408,0.00000,183,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,359.75323,126.91915,232.83408,0.00000,183,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,357.77943,126.91915,230.86028,0.00000,182,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,360.23737,129.37710,230.86028,0.00000,182,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-24,371.85673,132.05849,239.79825,0.00000,184,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,374.76157,134.96333,239.79825,0.00000,186,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,372.08018,132.28193,239.79825,0.00000,185,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-27,372.08018,132.28193,239.79825,0.00000,185,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,383.25264,143.45440,239.79825,0.00000,188,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,383.25264,143.45440,239.79825,0.00000,188,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,385.93403,146.13579,239.79825,0.00000,189,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,388.61542,148.81718,239.79825,0.00000,190,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,391.52026,151.72202,239.79825,0.00000,191,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-02,391.52026,151.72202,239.79825,0.00000,191,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,394.64855,154.85031,239.79825,0.00000,193,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,394.64855,154.85031,239.79825,0.00000,193,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,397.32994,157.53170,239.79825,0.00000,194,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-06,393.97820,154.17996,239.79825,0.00000,194,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-07,385.71058,154.17996,231.53063,0.00000,193,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,400.45823,159.98964,240.46859,0.00000,194,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-09,402.91617,162.44758,240.46859,0.00000,194,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-10,408.72585,167.81036,240.91549,0.00000,197,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,419.00452,178.31247,240.69204,0.00000,198,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,433.30527,184.34560,248.95966,0.00000,201,4,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-13,435.98666,187.02699,248.95966,0.00000,202,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,445.81842,196.85876,248.95966,0.00000,205,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,445.81842,196.85876,248.95966,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,448.49981,199.54015,248.95966,0.00000,206,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,448.49981,199.54015,248.95966,0.00000,206,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-18,454.49570,203.56223,250.93347,0.00000,207,3,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-19,460.08193,209.14846,250.93347,0.00000,206,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-20,460.30538,209.37191,250.93347,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-21,462.31642,210.93606,251.38036,0.00000,209,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,464.99781,213.61745,251.38036,0.00000,210,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-23,458.96468,207.58432,251.38036,0.00000,209,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-24,458.96468,207.58432,251.38036,0.00000,209,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,452.93155,201.55119,251.38036,0.00000,208,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-26,452.93155,201.55119,251.38036,0.00000,208,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-27,450.28741,201.55119,248.73621,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-28,450.28741,201.55119,248.73621,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,452.96880,204.23258,248.73621,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-02,444.70118,204.23258,240.46859,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-03,445.37152,204.90293,240.46859,0.00000,208,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-04,445.37152,204.90293,240.46859,0.00000,208,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-05,449.84051,209.37191,240.46859,0.00000,209,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-06,447.86671,209.37191,238.49479,0.00000,208,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-07,445.18532,206.69052,238.49479,0.00000,207,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-08,445.18532,206.69052,238.49479,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-09,451.21844,212.72365,238.49479,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-10,451.21844,212.72365,238.49479,0.00000,208,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-11,450.80879,214.28780,236.52099,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-12,450.36189,213.84090,236.52099,0.00000,207,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-13,453.04328,216.52229,236.52099,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-14,453.04328,216.52229,236.52099,0.00000,208,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-15,452.81983,216.74574,236.07409,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-16,452.81983,216.74574,236.07409,0.00000,208,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-17,452.37293,216.29884,236.07409,0.00000,207,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-18,455.05432,218.98023,236.07409,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-19,455.05432,218.98023,236.07409,0.00000,208,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-20,455.50122,218.75678,236.74444,0.00000,209,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-21,455.50122,218.75678,236.74444,0.00000,209,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-22,455.72467,218.98023,236.74444,0.00000,210,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-23,464.69988,229.92924,234.77064,0.00000,211,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-24,465.14678,230.37614,234.77064,0.00000,212,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-25,470.95646,236.18582,234.77064,0.00000,212,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-26,471.17991,236.40927,234.77064,0.00000,213,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-27,471.17991,236.40927,234.77064,0.00000,213,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-28,471.17991,236.40927,234.77064,0.00000,213,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-29,471.17991,236.40927,234.77064,0.00000,213,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-30,473.86130,239.09066,234.77064,0.00000,214,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-31,473.86130,239.09066,234.77064,0.00000,214,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-01,476.54269,241.77205,234.77064,0.00000,215,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-02,476.54269,241.77205,234.77064,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-03,478.51649,241.77205,236.74444,0.00000,216,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-04,483.17168,244.45344,238.71824,0.00000,218,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-05,490.50826,249.81622,240.69204,0.00000,221,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-06,492.07241,251.38037,240.69204,0.00000,222,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-07,495.64760,254.06176,241.58584,0.00000,225,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
