Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,147728.9784581568,56750.0,13.719621806359319,24070.431810921757
P_aircraft,1,135407.76536185923,54750.0,14.440509653428748,22062.857381330272
P_aircraft,2,185762.0457245088,58750.0,11.29517215172149,30267.403872528655
P_aircraft,3,154390.4464896,56550.0,13.081397865371828,25155.827605876806
P_aircraft,4,149880.57104376,57550.0,13.713299385929407,24421.004617673512
P_drone,0,147728.9784581568,57500.0,13.900938394108561,24070.431810921757
P_drone,1,134498.327062464,55300.0,14.684197514834265,21914.67675488646
P_drone,2,185762.0457245088,59500.0,11.439365838764743,30267.403872528655
P_drone,3,154414.3555554336,57300.0,13.25283885729082,25159.723263619904
P_drone,4,149880.57104376,58300.0,13.892013105120494,24421.004617673512
P_OGI,0,134517.3202944576,58904.0,15.638984489947228,21917.771444231388
P_OGI,1,123640.929766512,58504.0,16.899165797073216,20145.61124056476
P_OGI,2,166541.8381639488,62304.0,13.360864042778005,27135.73193986677
P_OGI,3,144608.9571679104,60304.0,14.893367104594596,23562.06669190909
P_OGI,4,141738.0817065696,61304.0,15.447002986545222,23094.296503885857
P_stationary,0,287963.9171928,259550.0,32.19029296276925,46919.811570743965
P_stationary,1,262548.5801779872,257350.0,35.007126766180214,42778.72738434026
P_stationary,2,312795.38153453765,260150.0,29.70335234168266,50965.76163038258
P_stationary,3,272229.7409607744,251750.0,33.02751344081451,44356.14112472331
P_stationary,4,309563.1886413024,261150.0,30.128859168371157,50439.11967124657
P_truck,0,147726.07361818562,57300.0,13.852859697048421,24069.958506677875
P_truck,1,135518.37272248318,55300.0,14.573669682740645,22080.87934939281
P_truck,2,185797.3507003872,59300.0,11.39874780169688,30273.156339128895
P_truck,3,154541.051259696,57100.0,13.195754122694751,25180.366608899978
P_truck,4,149735.1056205024,57500.0,13.714695829421078,24397.30300145771
