Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,955.6755507671232,648.5108366027397,307.1647138082192,997.648598,683.75459,336.55175,900.26198,610.86546,263.22317,0.684931506849315,250.0,0.0,0.0
P_aircraft,1,1035.725058219178,719.6895123835615,316.03554589041096,1064.88447,757.0012459999999,339.53108,1005.610842,689.340824,295.90634,0.684931506849315,250.0,0.0,0.0
P_aircraft,2,1044.3030594246572,719.3228107671234,324.9802489041096,1121.45436,785.0217759999999,356.88563,982.15612,664.4932699999999,298.11849,0.684931506849315,250.0,0.0,0.0
P_aircraft,3,1006.3907685479452,656.1601465753425,350.230622739726,1113.17929,747.3482399999999,372.97398,935.11261,584.76659,322.14673,0.684931506849315,250.0,0.0,0.0
P_aircraft,4,971.3410756164384,675.8799986301369,295.461077369863,1017.461098,714.724656,329.84828,925.8692599999999,649.2540339999999,263.26041,0.684931506849315,250.0,0.0,0.0
P_drone,0,955.6755507671232,648.5108366027397,307.1647138082192,997.648598,683.75459,336.55175,900.26198,610.86546,263.22317,2.73972602739726,1000.0,0.0,0.0
P_drone,1,1035.725058219178,719.6895123835615,316.03554589041096,1064.88447,757.0012459999999,339.53108,1005.610842,689.340824,295.90634,2.73972602739726,1000.0,0.0,0.0
P_drone,2,1044.3030594246572,719.3228107671234,324.9802489041096,1121.45436,785.0217759999999,356.88563,982.15612,664.4932699999999,298.11849,2.73972602739726,1000.0,0.0,0.0
P_drone,3,1006.3907685479452,656.1601465753425,350.230622739726,1113.17929,747.3482399999999,372.97398,935.11261,584.76659,322.14673,2.73972602739726,1000.0,0.0,0.0
P_drone,4,971.3410756164384,675.8799986301369,295.461077369863,1017.461098,714.724656,329.84828,925.8692599999999,649.2540339999999,263.26041,2.73972602739726,1000.0,0.0,0.0
P_none,0,955.6755507671232,648.5108366027397,307.1647138082192,997.648598,683.75459,336.55175,900.26198,610.86546,263.22317,0.0,0.0,0.0,0.0
P_none,1,1035.725058219178,719.6895123835615,316.03554589041096,1064.88447,757.0012459999999,339.53108,1005.610842,689.340824,295.90634,0.0,0.0,0.0,0.0
P_none,2,1044.3030594246572,719.3228107671234,324.9802489041096,1121.45436,785.0217759999999,356.88563,982.15612,664.4932699999999,298.11849,0.0,0.0,0.0,0.0
P_none,3,1006.3907685479452,656.1601465753425,350.230622739726,1113.17929,747.3482399999999,372.97398,935.11261,584.76659,322.14673,0.0,0.0,0.0,0.0
P_none,4,971.3410756164384,675.8799986301369,295.461077369863,1017.461098,714.724656,329.84828,925.8692599999999,649.2540339999999,263.26041,0.0,0.0,0.0,0.0
P_OGI,0,790.7945189863012,483.62980542465755,307.1647138082192,946.3968,656.672546,336.55175,647.1983,315.86781,263.22317,86.31232876712329,31504.0,0.0,0.0
P_OGI,1,857.0103778630138,540.9748318082192,316.03554589041096,1028.9165899999998,703.239366,339.53108,682.47348,375.17123,295.90634,88.5041095890411,32304.0,0.0,0.0
P_OGI,2,884.0844635616439,559.1042152876712,324.9802489041096,1109.09017,758.16318,356.88563,738.08999,402.11920399999997,298.11849,87.40821917808219,31904.0,0.0,0.0
P_OGI,3,897.4332588767122,547.2026368219177,350.230622739726,1102.9006259999999,737.069576,372.97398,743.51236,382.09816,322.14673,75.9013698630137,27704.0,0.0,0.0
P_OGI,4,818.986668,523.5255905479453,295.461077369863,989.44801,702.52433,329.84828,664.10596,345.363104,263.26041,91.79178082191781,33504.0,0.0,0.0
P_stationary,0,409.52098328767124,102.35626857534247,307.1647138082192,933.28778,619.9821879999998,336.55175,299.77946,30.43378,263.22317,664.5205479452055,242550.0,1430.0,30.0
P_stationary,1,428.3062263835617,112.2706801369863,316.03554589041096,1024.36568,705.9654459999999,339.53108,348.99043,31.640410000000003,295.90634,696.8493150684932,254350.0,1430.0,30.0
P_stationary,2,439.67458734246577,114.69433871232877,324.9802489041096,1105.79057,751.01281,356.88563,335.292988,29.048394000000002,298.11849,690.2739726027397,251950.0,1309.9999999999955,30.0
P_stationary,3,452.73565306849315,102.50503117808222,350.230622739726,927.61217,574.93483,372.97398,371.864178,33.74083,322.14673,686.4383561643835,250550.0,1430.0,30.0
P_stationary,4,400.5575069863014,105.0964294520548,295.461077369863,1016.7162659999999,685.09529,329.84828,305.261414,31.99793,263.26041,678.2191780821918,247550.0,1430.0,30.0
P_truck,0,825.4499615068494,518.2852471780822,307.1647138082192,943.84948,649.56686,336.55175,693.6087,365.25007999999997,263.22317,55.61643835616438,20300.0,0.0,0.0
P_truck,1,886.0385731232875,570.0030263287671,316.03554589041096,1030.62225,704.26723,339.53108,715.3801,411.861594,295.90634,68.76712328767124,25100.0,0.0,0.0
P_truck,2,863.0098361369863,538.0295873424657,324.9802489041096,1114.5050899999999,758.61008,356.88563,706.3602,384.06451,298.11849,73.15068493150685,26700.0,0.0,0.0
P_truck,3,871.3013319178083,521.0707103013698,350.230622739726,1103.5262859999998,737.0248859999999,372.97398,683.82907,322.705354,322.14673,69.31506849315069,25300.0,0.0,0.0
P_truck,4,780.5644225479451,485.1033456986301,295.461077369863,987.7498019999998,695.1505,329.84828,600.899624,283.3336,263.26041,78.63013698630137,28700.0,0.0,0.0
