Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,176082.8961354336,57950.0,11.753798367508665,28690.317828861636
P_aircraft,1,132460.6937838912,57950.0,15.624581134381392,21582.672070365858
P_aircraft,2,145201.7679110496,56750.0,13.958409346140472,23658.657155868437
P_aircraft,3,153541.56291756482,59350.0,13.805010297315233,25017.513550304615
P_aircraft,4,150110.7236760096,57550.0,13.69227389305849,24458.504865075804
P_drone,0,176088.4823658816,58700.0,11.905540574042506,28691.228029287315
P_drone,1,132460.6937838912,58700.0,15.82679745622412,21582.672070365858
P_drone,2,145201.7679110496,57500.0,14.142881716353783,23658.657155868437
P_drone,3,153544.4677574496,60100.0,13.979198357177099,25017.986854534414
P_drone,4,150110.7236760096,58300.0,13.8707136049576,24458.504865075804
P_OGI,0,163088.8774573536,61904.0,13.556149121421623,26573.11886217983
P_OGI,1,120878.8741399968,61104.0,18.053491396340135,19695.571767538564
P_OGI,2,125766.1553001984,59704.0,16.9543682813237,20491.88789410513
P_OGI,3,143009.5076869824,62504.0,15.609351786398118,23301.458109439292
P_OGI,4,134896.29017437442,61104.0,16.17750726476444,21979.519442140372
P_stationary,0,278247.0047441472,251150.0,32.2362602443487,45336.57258169049
P_stationary,1,251442.0371546496,255150.0,36.240956775240214,40969.06695557043
P_stationary,2,300051.6260396256,259350.0,30.86968773425934,48889.339652400624
P_stationary,3,264762.9619546176,256950.0,34.66038318402967,43139.53083748825
P_stationary,4,286428.15093415685,256750.0,32.013762708857286,46669.57930492853
P_truck,0,175224.851155296,58300.0,11.882691544120775,28550.511046193355
P_truck,1,135515.69142454083,58900.0,15.522714797516713,22080.442468288238
P_truck,2,145223.66593385278,57300.0,14.09156392154905,23662.225141447027
P_truck,3,153546.9256985184,59900.0,13.932455531451623,25018.387342668222
P_truck,4,149212.0109391264,57900.0,13.858516682686897,24312.071823457765
