Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9734.08083,6934.29945,2799.78138,250.00000,3617,3638,0,19,0.00000,0.00000,3800.00000,250.00000,0,,100,200,100,0.00000,,0,0,0,0
2022-01-02,9724.39803,6928.48977,2795.90826,0.00000,3617,8,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,9704.95795,6917.09386,2787.86409,1000.00000,3616,7,0,7,87.00000,0.00000,1400.00000,0.00000,7,,0,0,0,1000.00000,,87,3,120,360
2022-01-04,9682.38958,6911.06073,2771.32885,1000.00000,3614,10,0,9,62.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-05,9710.69315,6935.41669,2775.27645,500.00000,3622,13,0,4,24.00000,0.00000,800.00000,0.00000,0,,0,0,0,500.00000,,24,1,30,120
2022-01-06,9705.36761,6941.44982,2763.91779,0.00000,3617,6,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-07,9741.97604,6967.81683,2774.15921,0.00000,3624,13,0,4,0.00000,0.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,9720.52491,6938.76843,2781.75648,0.00000,3619,8,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,9764.20923,6975.63755,2788.57168,0.00000,3629,17,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,9755.53195,6977.64859,2777.88336,0.00000,3626,7,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,9739.07120,6964.91199,2774.15921,0.00000,3618,4,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,9731.02702,6948.15330,2782.87373,0.00000,3619,7,0,5,0.00000,0.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,9723.16906,6938.99188,2784.17718,0.00000,3619,10,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,9725.66424,6953.06918,2772.59506,0.00000,3617,11,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,9739.59258,6963.12440,2776.46818,0.00000,3617,8,0,4,0.00000,0.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,9738.84775,6970.27477,2768.57298,0.00000,3621,15,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,9725.47804,6958.87886,2766.59918,0.00000,3618,6,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,9452.49758,6689.84601,2762.65157,16400.00000,3536,7,82,5,0.00000,16400.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,9249.19604,6487.84792,2761.34812,10200.00000,3481,6,51,6,0.00000,10200.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,9200.26066,6429.97457,2770.28609,4400.00000,3471,20,22,5,0.00000,4400.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,9202.79308,6435.78425,2767.00883,0.00000,3468,11,0,11,0.00000,0.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,9186.44405,6426.62283,2759.82122,0.00000,3461,9,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,9191.17373,6433.10286,2758.07086,0.00000,3463,9,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,9195.23305,6430.86837,2764.36468,0.00000,3457,7,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,9196.83444,6434.89045,2761.94398,0.00000,3458,9,0,5,0.00000,0.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,9195.97788,6433.99666,2761.98123,0.00000,3458,6,0,5,0.00000,0.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-27,9192.21649,6441.14703,2751.06946,0.00000,3460,11,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-28,9204.09654,6447.40361,2756.69293,0.00000,3459,11,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-29,9201.41515,6435.11390,2766.30124,0.00000,3456,10,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-30,9174.82469,6423.94144,2750.88325,0.00000,3454,8,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-31,9182.19852,6422.37730,2759.82122,0.00000,3457,12,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-01,9211.50760,6445.83947,2765.66814,0.00000,3461,12,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-02,9230.24010,6455.22433,2775.01576,0.00000,3458,10,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-03,9209.86898,6442.48773,2767.38125,0.00000,3457,9,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-04,9213.92830,6457.90572,2756.02258,0.00000,3459,12,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-05,9240.25807,6465.72645,2774.53162,0.00000,3465,13,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-06,9267.29542,6483.60238,2783.69304,0.00000,3471,12,0,4,0.00000,0.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-07,9255.97400,6476.45201,2779.52199,0.00000,3471,12,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-08,9235.41667,6465.94990,2769.46678,0.00000,3469,10,0,5,0.00000,0.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-09,9211.35864,6455.00088,2756.35775,0.00000,3463,7,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-10,9238.32151,6469.97198,2768.34953,0.00000,3473,16,0,3,0.00000,0.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-11,9229.38354,6461.70436,2767.67918,0.00000,3467,3,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-12,9189.72131,6436.23115,2753.49016,0.00000,3459,6,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-13,9199.44135,6450.53190,2748.90945,0.00000,3464,15,0,4,0.00000,0.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-14,9195.41926,6447.18016,2748.23910,0.00000,3461,8,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-15,9181.08127,6456.34158,2724.73969,0.00000,3461,11,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-16,9182.86886,6466.17334,2716.69552,0.00000,3463,11,0,5,0.00000,0.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-17,9175.27159,6458.57607,2716.69552,0.00000,3466,13,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-18,9186.03439,6470.41888,2715.61551,0.00000,3471,13,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-19,9183.57645,6467.96094,2715.61551,0.00000,3469,8,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-20,9187.15164,6470.86578,2716.28586,0.00000,3470,6,0,4,0.00000,0.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-21,9194.56271,6481.14444,2713.41826,0.00000,3470,10,0,5,0.00000,0.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-22,9198.10065,6473.99407,2724.10658,0.00000,3470,12,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-23,9214.33796,6494.99829,2719.33967,0.00000,3472,15,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-24,9213.10899,6499.24383,2713.86516,0.00000,3474,14,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
