Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,37911.68788153425,2409.5254705753423,35502.16241095891,44433.110766,4370.6429,40435.2,33131.333054,344.37098,31086.72,219.86301369863014,80250.0,0.0,0.0
P_aircraft,1,36510.53974786301,2887.257775260274,33623.28197260274,41608.452913999965,6099.11409,38949.12,32057.599942,438.22874800000045,30837.888,242.87671232876713,88650.0,0.0,0.0
P_aircraft,2,33991.22157487671,2698.561848849315,31292.6597260274,39307.378614,6096.99214,33851.52,30796.340244000003,428.413384,27492.48,234.65753424657535,85650.0,0.0,0.0
P_aircraft,3,38916.03635893151,2608.673290438356,36307.36306849315,49714.91687,12009.01728,41437.44,33244.144232,227.65809,32355.072,233.013698630137,85050.0,0.0,0.0
P_aircraft,4,43297.35050106849,1596.2129668219177,41701.137534246576,46768.77986,3887.557902,44858.88,37545.431128,137.070616,36975.744,227.53424657534248,83050.0,0.0,0.0
P_drone,0,37906.40885331507,2404.246442356164,35502.16241095891,44433.110766,4370.6429,40435.2,33131.333054,344.37098,31086.72,226.02739726027397,82500.0,199.99999999998863,0.0
P_drone,1,36502.8236020274,2879.5416294246575,33623.28197260274,41404.42527399998,6099.11409,38949.12,32057.599942,438.22874800000045,30837.888,248.4931506849315,90700.0,199.99999999998863,0.0
P_drone,2,33985.3595110137,2692.6997849863014,31292.6597260274,39307.378614,6096.99214,33851.52,30787.086512,403.23170400000004,27492.48,240.82191780821918,87900.0,199.99999999998863,0.0
P_drone,3,38904.381427863016,2597.018359369863,36307.36306849315,49714.91687,12009.01728,41437.44,33244.144232,227.65809,32355.072,239.17808219178082,87300.0,199.99999999998863,0.0
P_drone,4,43297.57669706849,1596.4391628219178,41701.137534246576,46768.77986,3887.557902,44858.88,37545.431128,137.070616,36975.744,233.6986301369863,85300.0,199.99999999998863,0.0
P_none,0,44107.70238356165,8605.539972602739,35502.16241095891,48835.58604,10518.297764,40435.2,39689.030552,6428.210562,31086.72,0.0,0.0,0.0,0.0
P_none,1,47692.50726747944,14069.22529487671,33623.28197260274,51632.389598,15437.27752,38949.12,43960.52653,10915.68067,30837.888,0.0,0.0,0.0,0.0
P_none,2,40147.770139835615,8855.11041380822,31292.6597260274,44662.60921,10981.867178,33851.52,37049.195874,6466.034322,27492.48,0.0,0.0,0.0,0.0
P_none,3,47575.605449808216,11268.242381315069,36307.36306849315,57897.276636,16910.475382,41437.44,39970.498556,6566.91817,32355.072,0.0,0.0,0.0,0.0
P_none,4,48677.586957287676,6976.4494230410955,41701.137534246576,52064.682734,8034.2404199999955,44858.88,43360.85117,6111.36056,36975.744,0.0,0.0,0.0,0.0
P_OGI,0,38683.5258949315,3181.3634839726033,35502.16241095891,44728.87715,4744.008821999999,40435.2,34256.133204,800.47995,31086.72,265.5123287671233,96912.0,2876.0,0.0
P_OGI,1,40013.41475523288,6390.132782630138,33623.28197260274,45980.63823799995,9429.65806,38949.12,35192.18441,2046.709838,30837.888,289.07397260273973,105512.0,2876.0,0.0
P_OGI,2,34855.34956665753,3562.689840630137,31292.6597260274,39800.964558,6505.9049279999945,33851.52,31595.109448,1090.933632,27492.48,278.11506849315066,101512.0,2876.0,0.0
P_OGI,3,39157.6826980274,2850.3196295342464,36307.36306849315,50027.634492,12345.13762,41437.44,33632.972656,616.596866,32355.072,277.0191780821918,101112.0,2876.0,0.0
P_OGI,4,43987.01568901371,2285.8781547671233,41701.137534246576,47881.59747,5195.77391,44858.88,37890.811412,720.079794,36975.744,270.4438356164384,98712.0,2876.0,0.0
P_stationary,0,36529.35938276712,1027.1969718082191,35502.16241095891,45410.00602,7060.928166,40435.2,31651.246654,105.502674,31086.72,657.945205479452,240150.0,3030.0,30.0
P_stationary,1,35095.59212852055,1472.310155917808,33623.28197260274,51259.962422,12697.547708,38949.12,31066.2624,60.35296,30837.888,665.068493150685,242750.0,3030.0,30.0
P_stationary,2,32305.70167147945,1013.0419454520546,31292.6597260274,38167.79062,7238.41927,33851.52,27926.157012,82.10417,27492.48,665.068493150685,242750.0,3030.0,30.0
P_stationary,3,37795.15609687671,1487.7930283835617,36307.36306849315,46557.143994,9015.13582,41437.44,32807.27654,45.620814,32355.072,656.8493150684932,239750.0,3030.0,30.0
P_stationary,4,42667.144443205485,966.0069089589042,41701.137534246576,46201.92965,7783.785594,44858.88,37224.693479999994,38.37258,36975.744,652.4657534246576,238150.0,3030.0,30.0
P_truck,0,37906.40885331507,2404.246442356164,35502.16241095891,44433.110766,4370.6429,40435.2,33131.333054,344.37098,31086.72,224.3835616438356,81900.0,159.9999999999909,0.0
P_truck,1,36502.8236020274,2879.5416294246575,33623.28197260274,41404.42527399998,6099.11409,38949.12,32057.599942,438.22874800000045,30837.888,246.84931506849315,90100.0,159.9999999999909,0.0
P_truck,2,33985.3595110137,2692.6997849863014,31292.6597260274,39307.378614,6096.99214,33851.52,30787.086512,403.23170400000004,27492.48,239.17808219178082,87300.0,159.9999999999909,0.0
P_truck,3,38904.381427863016,2597.018359369863,36307.36306849315,49714.91687,12009.01728,41437.44,33244.144232,227.65809,32355.072,237.53424657534248,86700.0,159.9999999999909,0.0
P_truck,4,43297.57669706849,1596.4391628219178,41701.137534246576,46768.77986,3887.557902,44858.88,37545.431128,137.070616,36975.744,232.05479452054794,84700.0,159.9999999999909,0.0
