Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,2248208.368828819,80250.0,1.2748246418389053,366315.0371947201
P_aircraft,1,4068003.5648013502,88650.0,0.7782862964934582,662825.9630243925
P_aircraft,2,2233103.1134279235,85650.0,1.3698107145321046,363853.8408613494
P_aircraft,3,3134259.765747507,85050.0,0.9691283515154238,510685.085326774
P_aircraft,4,1955431.5579581992,83050.0,1.5168372508360806,318611.0299279503
P_drone,0,2249948.4519476863,82500.0,1.3095538117230958,366598.56011957326
P_drone,1,4069296.9561839774,90700.0,0.7960308006922616,663036.7035940851
P_drone,2,2235240.951788031,87900.0,1.4044506977086801,364202.17260375235
P_drone,3,3138559.8524358207,87300.0,0.9934037550494343,511385.72608454793
P_drone,4,1955354.370770251,85300.0,1.557993076328423,318598.45332338987
P_OGI,0,1968292.2652081344,96912.0,1.7584496562439436,320706.50760694523
P_OGI,1,2790140.124629349,105512.0,1.3505722099840076,454615.4607833427
P_OGI,2,1919428.82037716,101512.0,1.8888059473422876,312744.8725294791
P_OGI,3,3045316.0323210037,101112.0,1.1858023334250158,496192.91126047965
P_OGI,4,1706065.8284272829,98712.0,2.0664082901645404,277980.26911649044
P_stationary,0,2749873.0516677,240150.0,3.1189751501743683,448054.4878174103
P_stationary,1,4573225.928665489,242750.0,1.895739023694537,745145.0894792535
P_stationary,2,2845540.951960758,242750.0,3.046746823716919,463642.2736027859
P_stationary,3,3539437.233888929,239750.0,2.4191698945857616,576703.2540030193
P_stationary,4,2184683.6005181195,238150.0,3.8931757169962795,355964.5384646392
P_truck,0,2249948.4519476863,81900.0,1.3000297840014734,366598.56011957326
P_truck,1,4069296.9561839774,90100.0,0.7907648858034484,663036.7035940851
P_truck,2,2235240.951788031,87300.0,1.3948640035263684,364202.17260375235
P_truck,3,3138559.8524358207,86700.0,0.9865762378325998,511385.72608454793
P_truck,4,1955354.370770251,84700.0,1.5470341566825023,318598.45332338987
