Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,9909.37674,6781.90708,3127.46965,2876.00000,3575,3604,0,20,52,0.00000,4000.00000,2876.00000,,52,3,180,300
2022-01-02,9919.61816,6773.19256,3146.42560,2876.00000,3575,11,0,8,62,0.00000,1600.00000,2876.00000,,62,3,180,360
2022-01-03,9904.01396,6760.90286,3143.11110,2876.00000,3566,4,0,8,50,0.00000,1600.00000,2876.00000,,50,3,180,300
2022-01-04,9887.32975,6766.93598,3120.39376,2876.00000,3563,11,0,8,59,0.00000,1600.00000,2876.00000,,59,3,180,360
2022-01-05,9901.40705,6781.23673,3120.17031,2876.00000,3561,8,0,7,40,0.00000,1400.00000,2876.00000,,40,3,180,300
2022-01-06,9882.82352,6789.28091,3093.54262,2876.00000,3560,13,0,8,53,0.00000,1600.00000,2876.00000,,53,3,180,360
2022-01-07,9895.33668,6801.79406,3093.54262,2876.00000,3561,7,0,5,38,0.00000,1000.00000,2876.00000,,38,3,180,300
2022-01-08,9904.83327,6807.38029,3097.45298,2876.00000,3564,11,0,4,59,0.00000,800.00000,2876.00000,,59,3,180,360
2022-01-09,9924.94370,6820.11690,3104.82680,2876.00000,3568,14,0,7,37,0.00000,1400.00000,2876.00000,,37,3,180,300
2022-01-10,9905.98776,6803.13476,3102.85300,2876.00000,3564,6,0,7,51,0.00000,1400.00000,2876.00000,,51,3,180,360
2022-01-11,9903.45533,6808.49754,3094.95779,2876.00000,3563,9,0,3,41,0.00000,600.00000,2876.00000,,41,3,180,300
2022-01-12,9870.57106,6799.78302,3070.78804,2876.00000,3563,16,0,11,62,0.00000,2200.00000,2876.00000,,62,3,180,360
2022-01-13,9861.07447,6804.92235,3056.15211,2876.00000,3561,9,0,5,55,0.00000,1000.00000,2876.00000,,55,3,180,300
2022-01-14,9873.84831,6819.22310,3054.62521,2876.00000,3564,9,0,3,62,0.00000,600.00000,2876.00000,,62,3,180,360
2022-01-15,9845.24681,6808.49754,3036.74927,2876.00000,3563,7,0,5,48,0.00000,1000.00000,2876.00000,,48,3,180,300
2022-01-16,9710.87935,6670.62937,3040.24998,12476.00000,3523,12,48,2,51,9600.00000,400.00000,2876.00000,,51,3,180,360
2022-01-17,9522.69787,6480.25064,3042.44723,12876.00000,3478,9,50,2,36,10000.00000,400.00000,2876.00000,,36,3,180,300
