Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,9889.11734,7114.17606,2774.94128,2876.00000,3616,3637,0,16,46,0.00000,3200.00000,2876.00000,,46,3,180,300
2022-01-02,9870.83175,7097.86427,2772.96748,2876.00000,3614,7,0,8,55,0.00000,1600.00000,2876.00000,,55,3,180,360
2022-01-03,9864.35172,7090.49045,2773.86128,2876.00000,3620,9,0,2,42,0.00000,400.00000,2876.00000,,42,3,180,300
2022-01-04,9850.98201,7062.33585,2788.64617,2876.00000,3616,8,0,8,63,0.00000,1600.00000,2876.00000,,63,3,180,360
2022-01-05,9852.54616,7072.61451,2779.93165,2876.00000,3614,10,0,8,43,0.00000,1600.00000,2876.00000,,43,3,180,300
2022-01-06,9824.20535,7052.72753,2771.47782,2876.00000,3608,8,0,10,50,0.00000,2000.00000,2876.00000,,50,3,180,360
2022-01-07,9807.44666,7044.90681,2762.53985,2876.00000,3603,5,0,6,37,0.00000,1200.00000,2876.00000,,37,3,180,300
2022-01-08,9796.94454,7033.28745,2763.65710,2876.00000,3602,14,0,12,70,0.00000,2400.00000,2876.00000,,70,3,180,360
2022-01-09,9785.99553,7029.93571,2756.05982,2876.00000,3607,15,0,9,43,0.00000,1800.00000,2876.00000,,43,3,180,300
2022-01-10,9796.75834,7028.14812,2768.61022,2876.00000,3599,5,0,6,61,0.00000,1200.00000,2876.00000,,61,3,180,360
2022-01-11,9791.84245,7032.39365,2759.44880,2876.00000,3596,6,0,6,40,0.00000,1200.00000,2876.00000,,40,3,180,300
2022-01-12,9837.09092,7062.55929,2774.53162,2876.00000,3613,25,0,6,53,0.00000,1200.00000,2876.00000,,53,3,180,360
2022-01-13,9852.73236,7078.64764,2774.08473,2876.00000,3616,8,0,3,46,0.00000,600.00000,2876.00000,,46,3,180,300
2022-01-14,9856.71721,7072.61451,2784.10270,2876.00000,3615,5,0,4,66,0.00000,800.00000,2876.00000,,66,3,180,360
2022-01-15,9872.43314,7091.38424,2781.04889,2876.00000,3622,15,0,4,41,0.00000,800.00000,2876.00000,,41,3,180,300
2022-01-16,9754.86161,6971.61547,2783.24614,11076.00000,3584,12,41,8,66,8200.00000,1600.00000,2876.00000,,66,3,180,360
