Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,49728.175523280006,19900.0,14.291983935376198,8102.531206182377
P_aircraft,1,93614.0480123616,32800.0,12.513384436424392,15253.138434610817
P_aircraft,2,62066.8176624288,22800.0,13.119501610578459,10112.945461729869
P_aircraft,3,39895.069458672006,16900.0,15.128972997444677,6500.360044586293
P_aircraft,4,90246.2214819168,34700.0,13.73227259751853,14704.396815341814
P_drone,0,49728.175523280006,24400.0,17.523839599154734,8102.531206182377
P_drone,1,93614.0480123616,37300.0,14.230159740202128,15253.138434610817
P_drone,2,62066.8176624288,27300.0,15.708876928455787,10112.945461729869
P_drone,3,39895.069458672006,21400.0,19.157397760077878,6500.360044586293
P_drone,4,90246.2214819168,39200.0,15.513114865208253,14704.396815341814
P_OGI,0,617326.270293168,267424.0,15.471327890066048,100584.93634267666
P_OGI,1,612827.1203659489,271424.0,15.818024306635936,99851.86093214767
P_OGI,2,577034.8018561729,263224.0,16.291664060152,94019.98846517342
P_OGI,3,588673.1541375648,265624.0,16.115175903459914,95916.29999392388
P_OGI,4,616700.6125359552,276424.0,16.008230758340837,100482.99390362951
P_stationary,0,1338628.5988985663,1180430.0,31.49358554000892,218111.36004750855
P_stationary,1,1335156.1980836256,1181430.0,31.602241469567602,217545.5794680409
P_stationary,2,1305550.9648280735,1176030.0,32.17114655811426,212721.8085616033
P_stationary,3,1306850.3220690722,1177830.0,32.18835120785456,212933.52118693863
P_stationary,4,1345781.2082251678,1181630.0,31.358047779717996,219276.78064990503
P_truck,0,677672.5290104449,246400.0,12.985623030713654,110417.54007864496
P_truck,1,667913.6080615104,251000.0,13.421325162550309,108827.45637468138
P_truck,2,646916.3088510816,242000.0,13.360085415386711,105406.2314793823
P_truck,3,644389.0982592192,243200.0,13.478990115100105,104994.45681703673
P_truck,4,683030.8412125345,254800.0,13.322970868848964,111290.60431985313
