Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2017 ""True"" Mitigated Emissions (Kg Methane)","Year 2018 ""True"" Mitigated Emissions (Kg Methane)","Year 2019 ""True"" Mitigated Emissions (Kg Methane)","Year 2020 ""True"" Mitigated Emissions (Kg Methane)","Year 2021 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2017 ""True"" Emissions (Kg Methane)","Year 2018 ""True"" Emissions (Kg Methane)","Year 2019 ""True"" Emissions (Kg Methane)","Year 2020 ""True"" Emissions (Kg Methane)","Year 2021 ""True"" Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2017 ""Estimated"" Emissions (Kg Methane)","Year 2018 ""Estimated"" Emissions (Kg Methane)","Year 2019 ""Estimated"" Emissions (Kg Methane)","Year 2020 ""Estimated"" Emissions (Kg Methane)","Year 2021 ""Estimated"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,49728.175523280006,2189365.7421723553,0.0,1428700.9775917537,760664.7645806016,0.031516340124430955,0.095690057,0.002586218,830.563635118496,3017.681637552,42.712320064320004,32064.73869026881,0.0,0.0,7533.5902090272,0.0,10129.846623984002,295673.2614847864,384344.04937666253,370492.4508062552,346871.3288514133,363966.3674955018,249847.24251096867,37610.610306491246,94.5822017839422,11034.600845836721,21771.018950130805,9979.690663970763,16779.76959690012
P_aircraft,1,93614.0480123616,2101859.5676682815,0.0,1376576.309773757,725283.2578945248,0.031221572432588593,0.095690057,0.002586218,809.653146251264,3017.681637552,40.22085456000001,20723.3504181792,12044.136071087998,11053.362232281603,0.0,26249.520289802877,23543.67900100993,289541.2197931175,408544.62977387913,361838.41589557804,388904.1516196732,310970.40093813173,199135.62011378675,20709.10182928532,39584.84732216741,24079.52075688532,23701.64232148318,48966.920258735954,19965.71905729563
P_aircraft,2,62066.817662428795,1998644.5396487233,0.0,1379253.2307027841,619391.3089459393,0.030810932523771154,0.095690057,0.002586218,805.2556565869152,3017.681637552,46.678542900480004,0.0,0.0,0.0,14088.919770720002,31846.8757079808,16131.022183728,291053.3091508503,356621.5412614656,323682.48245225905,310754.5013202738,325103.6293396313,228828.2759467504,0.0,0.0,12769.771486390817,34863.09400130941,38108.562407777914,35745.00432277146
P_aircraft,3,39895.069458672006,2080801.4153118916,0.0,1402693.053068074,678108.3622438177,0.03126045941253993,0.095690057,0.002586218,830.9909805558673,3017.681637552,48.26503013760001,10057.6725504768,0.0,8159.918373388801,0.0,16692.103125792,4985.3754090144,279473.02414492646,354326.96507628984,337520.28633234306,336605.39728780295,366111.64726179955,356587.63953091425,17828.38786580733,9671.169269846723,25856.6840719037,13281.254018072692,30196.580905491326,15720.979189726215
P_aircraft,4,90246.22148191681,2121516.245250605,0.0,1393431.0837882913,728085.1614623136,0.031390399387059724,0.095690057,0.002586218,812.2190831740448,3017.681637552,43.572600864,26288.589923026233,10154.41266271137,8639.4403907424,0.0,0.0,45145.192901695336,303746.634368905,364424.5318486746,350634.81435729685,371997.41137118667,348493.15679447295,216814.59413935983,56278.72934340843,34712.191518713065,13210.01084116838,33.358945615704684,35191.429761110165,64427.890122259414
P_drone,0,49728.175523280006,2189365.7421723553,0.0,1428700.9775917537,760664.7645806016,0.031516340124430955,0.095690057,0.002586218,830.563635118496,3017.681637552,42.712320064320004,32064.73869026881,0.0,0.0,7533.5902090272,0.0,10129.846623984002,295673.2614847864,384344.04937666253,370492.4508062552,346871.3288514133,363966.3674955018,249847.24251096867,37610.610306491246,94.5822017839422,11034.600845836721,21771.018950130805,9979.690663970763,16779.76959690012
P_drone,1,93614.0480123616,2101859.5676682815,0.0,1376576.309773757,725283.2578945248,0.031221572432588593,0.095690057,0.002586218,809.653146251264,3017.681637552,40.22085456000001,20723.3504181792,12044.136071087998,11053.362232281603,0.0,26249.520289802877,23543.67900100993,289541.2197931175,408544.62977387913,361838.41589557804,388904.1516196732,310970.40093813173,199135.62011378675,20709.10182928532,39584.84732216741,24079.52075688532,23701.64232148318,48966.920258735954,19965.71905729563
P_drone,2,62066.817662428795,1998644.5396487233,0.0,1379253.2307027841,619391.3089459393,0.030810932523771154,0.095690057,0.002586218,805.2556565869152,3017.681637552,46.678542900480004,0.0,0.0,0.0,14088.919770720002,31846.8757079808,16131.022183728,291053.3091508503,356621.5412614656,323682.48245225905,310754.5013202738,325103.6293396313,228828.2759467504,0.0,0.0,12769.771486390817,34863.09400130941,38108.562407777914,35745.00432277146
P_drone,3,39895.069458672006,2080801.4153118916,0.0,1402693.053068074,678108.3622438177,0.03126045941253993,0.095690057,0.002586218,830.9909805558673,3017.681637552,48.26503013760001,10057.6725504768,0.0,8159.918373388801,0.0,16692.103125792,4985.3754090144,279473.02414492646,354326.96507628984,337520.28633234306,336605.39728780295,366111.64726179955,356587.63953091425,17828.38786580733,9671.169269846723,25856.6840719037,13281.254018072692,30196.580905491326,15720.979189726215
P_drone,4,90246.22148191681,2121516.245250605,0.0,1393431.0837882913,728085.1614623136,0.031390399387059724,0.095690057,0.002586218,812.2190831740448,3017.681637552,43.572600864,26288.589923026233,10154.41266271137,8639.4403907424,0.0,0.0,45145.192901695336,303746.634368905,364424.5318486746,350634.81435729685,371997.41137118667,348493.15679447295,216814.59413935983,56278.72934340843,34712.191518713065,13210.01084116838,33.358945615704684,35191.429761110165,64427.890122259414
