Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,1031.32984,697.38500,333.94485,2876.00000,358,361,0,3,38,0.00000,600.00000,2876.00000,,38,3,180,300
2022-01-02,1028.64845,702.97123,325.67723,2876.00000,357,2,0,2,71,0.00000,400.00000,2876.00000,,71,3,180,360
2022-01-03,1028.64845,702.97123,325.67723,2876.00000,357,0,0,0,51,0.00000,0.00000,2876.00000,,51,3,180,300
2022-01-04,1035.35193,709.67470,325.67723,2876.00000,360,3,0,0,48,0.00000,0.00000,2876.00000,,48,3,180,360
2022-01-05,1035.35193,709.89815,325.45378,0.00000,360,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,1034.45813,709.45125,325.00688,0.00000,357,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-07,1034.45813,709.45125,325.00688,0.00000,357,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1039.56022,712.13264,327.42758,0.00000,360,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1039.11332,712.13264,326.98068,0.00000,359,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1043.58231,716.60163,326.98068,0.00000,360,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1043.58231,716.60163,326.98068,0.00000,360,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1055.20167,719.28302,335.91865,0.00000,362,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-13,1055.20167,719.28302,335.91865,0.00000,362,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1058.73961,720.84716,337.89245,0.00000,364,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1058.29272,720.84716,337.44555,0.00000,363,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,950.81364,612.92119,337.89245,6600.00000,332,2,33,0,0,6600.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,750.60315,412.93415,337.66900,12800.00000,267,0,64,0,0,12800.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,594.63560,256.96660,337.66900,8600.00000,224,0,43,0,0,8600.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,427.49559,97.64731,329.84828,8400.00000,183,3,42,0,0,8400.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,430.17698,100.32870,329.84828,0.00000,184,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,430.40043,100.55215,329.84828,0.00000,185,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,433.08182,103.23354,329.84828,0.00000,186,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,433.08182,103.23354,329.84828,0.00000,186,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,433.52871,103.23354,330.29518,0.00000,187,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,435.98666,105.69148,330.29518,0.00000,187,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-26,435.98666,105.69148,330.29518,0.00000,187,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,435.98666,105.69148,330.29518,0.00000,187,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,435.98666,105.69148,330.29518,0.00000,187,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-29,436.43355,106.13838,330.29518,0.00000,189,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,443.77014,111.50116,332.26898,0.00000,192,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,443.77014,111.50116,332.26898,0.00000,192,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,433.08182,111.05426,322.02756,0.00000,189,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-02,433.08182,111.05426,322.02756,0.00000,189,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,433.08182,111.05426,322.02756,0.00000,189,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,424.81419,111.05426,313.75994,0.00000,188,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,424.59075,110.83081,313.75994,0.00000,187,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-06,428.16593,113.73565,314.43028,0.00000,190,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,430.13973,113.73565,316.40408,0.00000,191,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,428.38938,113.95910,314.43028,0.00000,191,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,432.85837,118.42808,314.43028,0.00000,192,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,432.85837,118.42808,314.43028,0.00000,192,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,432.85837,118.42808,314.43028,0.00000,192,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,430.88457,118.42808,312.45648,0.00000,191,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,431.10801,118.42808,312.67993,0.00000,192,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,433.08182,118.42808,314.65373,0.00000,193,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,435.27907,126.91915,308.35991,0.00000,195,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,435.05562,126.69570,308.35991,0.00000,194,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-17,427.68179,128.25985,299.42194,0.00000,194,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,427.68179,128.25985,299.42194,0.00000,194,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,440.86530,142.11370,298.75160,0.00000,199,6,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-20,440.86530,142.11370,298.75160,0.00000,199,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-21,446.89843,148.14683,298.75160,0.00000,200,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,446.67498,147.92338,298.75160,0.00000,199,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-23,446.45153,147.69993,298.75160,0.00000,198,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-24,446.45153,147.69993,298.75160,0.00000,198,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,451.10672,150.38132,300.72540,0.00000,200,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-26,451.10672,150.38132,300.72540,0.00000,200,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-27,452.85707,150.38132,302.47575,0.00000,200,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-28,452.85707,150.38132,302.47575,0.00000,200,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,455.53846,153.06271,302.47575,0.00000,201,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-02,468.72197,157.53170,311.19027,0.00000,203,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-03,471.40336,160.21309,311.19027,0.00000,204,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-04,475.42544,164.68207,310.74337,0.00000,204,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-05,475.42544,164.68207,310.74337,0.00000,204,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-06,473.89854,164.68207,309.21647,0.00000,204,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-07,473.89854,164.68207,309.21647,0.00000,204,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-08,473.89854,164.68207,309.21647,0.00000,204,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-09,476.57993,167.36346,309.21647,0.00000,205,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-10,479.22408,167.36346,311.86062,0.00000,207,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-11,479.00063,167.14001,311.86062,0.00000,206,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-12,478.77718,167.14001,311.63717,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-13,486.82135,175.18418,311.63717,0.00000,205,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-14,487.04480,174.73729,312.30752,0.00000,205,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-15,487.04480,174.73729,312.30752,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-16,482.57582,170.26830,312.30752,0.00000,204,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-17,482.57582,170.26830,312.30752,0.00000,204,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-18,482.57582,170.26830,312.30752,0.00000,204,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-19,499.33451,187.69734,311.63717,0.00000,207,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-20,499.33451,187.69734,311.63717,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-21,498.92485,189.26148,309.66337,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-22,490.21033,189.26148,300.94885,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-23,490.21033,189.26148,300.94885,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-24,488.23653,189.26148,298.97505,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-25,487.56618,189.26148,298.30470,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-26,490.24757,191.94287,298.30470,0.00000,206,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-27,491.14137,191.94287,299.19849,0.00000,207,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-28,491.14137,191.94287,299.19849,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-29,493.82276,194.62427,299.19849,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-30,495.38690,196.18841,299.19849,0.00000,209,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-31,498.06830,198.86980,299.19849,0.00000,210,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-01,508.79386,209.59536,299.19849,0.00000,211,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-02,510.76766,209.59536,301.17230,0.00000,212,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-03,515.64630,212.50020,303.14610,0.00000,215,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-04,517.69458,216.96919,300.72540,0.00000,214,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-05,523.69047,221.66162,302.02885,0.00000,216,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-06,531.73464,221.43817,310.29647,0.00000,216,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-07,531.28775,220.99127,310.29647,0.00000,215,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-08,539.77882,220.54437,319.23444,0.00000,215,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-09,528.86705,220.54437,308.32267,0.00000,213,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-10,528.86705,220.54437,308.32267,0.00000,213,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-11,528.86705,220.54437,308.32267,0.00000,213,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-12,536.01742,227.69475,308.32267,0.00000,215,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-13,536.01742,227.69475,308.32267,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-14,527.74980,227.69475,300.05505,0.00000,214,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-15,527.97325,227.91820,300.05505,0.00000,215,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-16,529.94705,236.18582,293.76123,0.00000,216,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-17,537.95398,242.21895,295.73503,0.00000,218,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-18,535.98018,242.21895,293.76123,0.00000,217,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-19,536.20363,242.21895,293.98468,0.00000,217,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-20,534.67672,242.66585,292.01088,0.00000,218,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-21,534.67672,242.66585,292.01088,0.00000,218,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-22,514.82699,242.66585,272.16114,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-23,517.73183,245.57069,272.16114,0.00000,217,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-24,508.57041,245.34724,263.22317,0.00000,215,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-25,508.79386,245.57069,263.22317,0.00000,216,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-26,508.57041,245.57069,262.99972,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-27,512.55525,247.80518,264.75007,0.00000,217,4,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-28,512.77870,248.02863,264.75007,0.00000,218,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-29,512.77870,248.02863,264.75007,0.00000,218,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-30,520.37598,255.62590,264.75007,0.00000,220,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-01,520.59942,255.84935,264.75007,0.00000,221,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-02,525.03117,258.30729,266.72388,2876.00000,222,2,0,1,20,0.00000,200.00000,2876.00000,,20,3,180,300
2022-05-03,529.68636,260.98868,268.69768,2876.00000,224,2,0,0,23,0.00000,0.00000,2876.00000,,23,3,180,360
2022-05-04,530.95257,258.30729,272.64528,2876.00000,225,2,0,1,19,0.00000,200.00000,2876.00000,,19,3,180,300
2022-05-05,530.72912,258.30729,272.42183,2876.00000,224,0,0,0,24,0.00000,0.00000,2876.00000,,24,3,180,360
2022-05-06,533.18706,260.76523,272.42183,0.00000,224,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-07,535.86845,263.44662,272.42183,0.00000,225,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-08,542.34848,269.47975,272.86873,0.00000,227,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-09,542.34848,269.47975,272.86873,0.00000,227,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-10,541.90158,269.03285,272.86873,0.00000,225,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-05-11,541.90158,269.03285,272.86873,0.00000,225,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-12,541.90158,269.03285,272.86873,0.00000,225,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-13,545.02987,271.71424,273.31563,0.00000,227,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-14,544.58297,271.71424,272.86873,0.00000,226,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-15,534.34155,271.71424,262.62731,0.00000,224,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-16,542.83262,280.20531,262.62731,0.00000,226,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-17,504.62281,241.99550,262.62731,2400.00000,214,0,12,0,0,2400.00000,0.00000,0.00000,,0,0,0,0
2022-05-18,442.28047,179.65317,262.62731,3200.00000,198,0,16,0,0,3200.00000,0.00000,0.00000,,0,0,0,0
2022-05-19,396.88304,141.21990,255.66314,2200.00000,187,1,11,0,0,2200.00000,0.00000,0.00000,,0,0,0,0
2022-05-20,346.60697,90.94383,255.66314,2400.00000,175,0,12,0,0,2400.00000,0.00000,0.00000,,0,0,0,0
2022-05-21,346.60697,90.94383,255.66314,0.00000,175,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-22,346.60697,90.94383,255.66314,0.00000,175,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-23,349.28836,93.62522,255.66314,0.00000,176,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-24,349.28836,93.62522,255.66314,0.00000,176,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-25,351.52285,96.30661,255.21624,0.00000,176,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-26,365.60015,102.33974,263.26041,0.00000,177,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-27,368.05809,104.79768,263.26041,0.00000,177,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-28,375.43192,111.94806,263.48386,0.00000,180,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-29,384.59334,120.43913,264.15421,0.00000,183,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-30,382.61953,120.43913,262.18041,0.00000,182,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-31,385.30093,123.12052,262.18041,0.00000,183,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-01,385.30093,123.12052,262.18041,0.00000,183,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-02,387.27473,123.12052,264.15421,0.00000,184,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-03,387.49818,123.34397,264.15421,0.00000,185,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-04,392.41406,128.25985,264.15421,0.00000,187,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-05,392.41406,128.25985,264.15421,0.00000,187,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-06,392.41406,128.25985,264.15421,0.00000,187,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-07,392.41406,128.25985,264.15421,0.00000,187,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-08,398.44719,134.29298,264.15421,0.00000,188,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-09,401.12858,136.97437,264.15421,0.00000,189,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-10,401.12858,136.97437,264.15421,0.00000,189,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-11,401.12858,136.97437,264.15421,0.00000,189,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-12,403.80997,139.65576,264.15421,0.00000,190,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-13,403.80997,139.65576,264.15421,0.00000,190,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-14,403.58652,139.43231,264.15421,0.00000,189,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-06-15,403.36307,139.20886,264.15421,0.00000,188,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-06-16,406.04446,141.89025,264.15421,0.00000,189,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-17,414.98243,141.89025,273.09218,0.00000,190,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-18,413.45553,141.89025,271.56528,0.00000,190,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-19,413.90242,142.33715,271.56528,0.00000,191,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-20,413.23208,142.33715,270.89493,0.00000,190,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-21,417.70106,146.80613,270.89493,0.00000,191,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-22,422.43074,153.50961,268.92113,0.00000,190,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-06-23,422.20729,153.28616,268.92113,0.00000,189,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-06-24,430.92181,153.28616,277.63565,0.00000,191,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-25,435.61424,157.97859,277.63565,0.00000,194,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-26,435.83769,158.20204,277.63565,0.00000,195,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-27,438.51908,160.88343,277.63565,0.00000,196,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-28,451.92603,165.35242,286.57361,0.00000,198,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-29,450.62258,165.35242,285.27016,0.00000,198,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-06-30,453.30397,168.03381,285.27016,0.00000,199,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-01,461.57159,168.03381,293.53778,0.00000,200,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-02,464.25298,170.71520,293.53778,0.00000,201,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-03,478.73994,183.22836,295.51158,0.00000,206,5,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-04,488.38550,185.90975,302.47575,0.00000,207,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-05,499.33451,188.59114,310.74337,0.00000,209,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-06,499.33451,188.59114,310.74337,0.00000,209,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-07,500.04210,191.27253,308.76957,0.00000,209,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-08,502.94694,194.17737,308.76957,0.00000,211,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-09,502.72349,193.95392,308.76957,0.00000,210,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-07-10,502.27659,193.73047,308.54612,0.00000,208,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-07-11,509.65041,200.88084,308.76957,0.00000,211,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-12,510.09731,200.88084,309.21647,0.00000,212,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-13,514.34285,205.12638,309.21647,0.00000,214,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-14,514.34285,205.12638,309.21647,0.00000,214,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-15,526.63255,207.80777,318.82478,0.00000,217,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-16,526.18565,207.36087,318.82478,0.00000,216,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-07-17,528.86705,210.04226,318.82478,0.00000,217,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-18,537.13467,210.04226,327.09240,0.00000,218,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-07-19,538.21467,209.59536,328.61931,0.00000,217,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-07-20,540.44916,211.82985,328.61931,0.00000,217,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-07-21,531.51119,211.82985,319.68134,0.00000,216,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
