site_ID,lat,lon,site_type
ABBT0134725,53.15,-110.68,site_type1
ABBT0133702,53.16,-110.67,site_type1
ABBT0160681,53.48,-110.9,site_type1
ABBT0160676,53.14,-110.66,site_type1
ABBT0160677,53.22,-110.8,site_type1
ABBT0143892,53.16,-110.75,site_type1
ABBT0150826,53.15,-110.68,site_type1
ABBT0150828,53.15,-110.71,site_type1
ABBT0151318,53.16,-110.7,site_type1
ABBT0158838,53.34,-111,site_type1
ABBT0158839,53.17,-110.73,site_type1
ABBT0154912,53.16,-110.76,site_type1
ABBT0156687,53.13,-111.06,site_type1
ABBT0124582,53.25,-111.73,site_type1
ABBT0103483,53.25,-111.72,site_type1
ABBT0062221,53.26,-111.73,site_type1
ABBT0131610,53.32,-110.99,site_type1
ABBT0131192,53.42,-110.92,site_type1
ABBT0139476,53.42,-110.93,site_type1
ABBT0152539,53.47,-110.42,site_type1
ABBT0160920,53.47,-110.41,site_type1
ABBT0078969,53.59,-111.83,site_type1
ABBT0149884,53.45,-110.46,site_type1
ABBT0152489,53.45,-110.46,site_type1
ABBT0152490,53.45,-110.46,site_type1
ABBT0153684,53.31,-110.17,site_type1
ABBT0143258,53.45,-110.45,site_type1
ABBT0159987,53.45,-110.46,site_type1
ABBT0124414,53.47,-110.91,site_type1
ABBT5710161,53.24,-110.13,site_type1
ABBT0129346,53.11,-110.06,site_type1
ABBT0105073,53.01,-110.75,site_type1
ABBT0124719,53.15,-110.06,site_type1
ABBT0119445,53.16,-110.07,site_type1
ABBT0117314,53.25,-110.13,site_type1
ABBT0112186,53.15,-110.04,site_type1
ABBT0117258,53.35,-110.12,site_type1
ABBT0156294,53.53,-110.91,site_type1
ABBT0149071,53.25,-111.29,site_type1
ABBT0147509,53.51,-110.86,site_type1
ABBT0146923,53.09,-110.86,site_type1
ABBT0160360,53.53,-110.85,site_type1
ABBT0160966,53.52,-110.86,site_type1
ABBT0130209,53.03,-111.22,site_type1
ABBT0121170,53.04,-110.64,site_type1
ABBT0113914,53.04,-110.64,site_type1
ABBT0113436,53.06,-111.83,site_type1
ABBT0090735,53.05,-110.83,site_type1
ABBT0113430,53.18,-110.1,site_type1
ABBT0106237,53.35,-110.11,site_type1
ABBT0087471,53.25,-110.27,site_type1
ABBT5710098,53.29,-110.13,site_type1
ABBT0096112,53.34,-110.73,site_type1
ABBT0160709,53.51,-110.61,site_type1
ABBT0159207,53.52,-110.63,site_type1
ABBT0091475,53.24,-110.07,site_type1
ABBT0055850,53.24,-110.06,site_type1
ABBT0055846,53.24,-110.06,site_type1
ABBT0159189,53.1,-110.03,site_type1
ABBT0159188,53.51,-110.61,site_type1
ABBT0158316,53.51,-110.61,site_type1
ABBT0156952,53.1,-110.03,site_type1
ABBT0143407,53.36,-110.02,site_type1
ABBT0142952,53.18,-110.24,site_type1
ABBT0142895,53.2,-110.24,site_type1
ABBT0138835,53.34,-110.15,site_type1
ABBT0138606,53.33,-110.79,site_type1
ABBT0137570,53.14,-110.84,site_type1
ABBT0135772,53.44,-110.92,site_type1
ABBT0135771,53.44,-110.92,site_type1
ABBT0135669,53.44,-110.92,site_type1
ABBT0135483,53.51,-110.95,site_type1
ABBT0135223,53.19,-110.26,site_type1
ABBT0135154,53.16,-110.77,site_type1
ABBT0135021,53.18,-110.24,site_type1
ABBT0135019,53.26,-110.81,site_type1
ABBT0135017,53.33,-110.78,site_type1
ABBT0134911,53.51,-110.61,site_type1
ABBT0134858,53.05,-110.03,site_type1
ABBT0143509,53.41,-110.08,site_type1
ABBT0145895,53.5,-110.98,site_type1
ABBT0146795,53.47,-110.42,site_type1
ABBT0158778,53.16,-110.76,site_type1
ABBT0155207,53.18,-110.72,site_type1
ABBT0154814,53.16,-110.76,site_type1
ABBT0154799,53.17,-110.76,site_type1
ABBT0154728,53.16,-110.75,site_type1
ABBT0154726,53.16,-110.75,site_type1
ABBT0154725,53.44,-110.92,site_type1
ABBT0154555,53.44,-110.92,site_type1
ABBT0154032,53.44,-110.92,site_type1
ABBT0154031,53.44,-110.92,site_type1
ABBT0150269,53.36,-110.44,site_type1
ABBT0147366,53.3,-110.61,site_type1
ABBT0147315,53.53,-110.63,site_type1
ABBT0147068,53.18,-110.79,site_type1
ABBT0147067,53.18,-110.79,site_type1
ABBT0147065,53.18,-110.79,site_type1
ABBT0146873,53.47,-110.42,site_type1
ABBT0146800,53.47,-110.42,site_type1
ABBT0146799,53.47,-110.42,site_type1
ABBT0146798,53.47,-110.42,site_type1
ABBT0146797,53.47,-110.42,site_type1
ABBT0146794,53.47,-110.42,site_type1
ABBT0159323,53.16,-110.77,site_type1
ABBT0134639,53.33,-110.79,site_type1
ABBT0134558,53.33,-110.78,site_type1
ABBT0129098,53.33,-110.77,site_type1
ABBT0128622,53.31,-110.64,site_type1
ABBT0128594,53.51,-110.62,site_type1
ABBT0128195,53.44,-110.91,site_type1
ABBT0128141,53.18,-110.18,site_type1
ABBT0127795,53.34,-110.78,site_type1
ABBT0127305,53.34,-110.79,site_type1
ABBT0127209,53.48,-110.97,site_type1
ABBT0126877,53.47,-110.48,site_type1
ABBT0126857,53.13,-110.82,site_type1
ABBT0126848,53.13,-110.83,site_type1
ABBT0125729,53.48,-110.97,site_type1
ABBT0125025,53.29,-110.79,site_type1
ABBT0124747,53.48,-110.96,site_type1
ABBT0134597,53.37,-110.01,site_type1
ABBT0129502,53.46,-110.93,site_type1
ABBT0111612,53.3,-110.29,site_type1
ABBT0134544,53.23,-110.8,site_type1
ABBT0134202,53.47,-110.48,site_type1
ABBT0134184,53.47,-110.48,site_type1
ABBT0134183,53.47,-110.48,site_type1
ABBT0134155,53.47,-110.48,site_type1
ABBT0134149,53.47,-110.48,site_type1
ABBT0132205,53.18,-110.2,site_type1
ABBT0132110,53.31,-110.61,site_type1
ABBT0132063,53.05,-110.01,site_type1
ABBT0131833,53.05,-110.01,site_type1
ABBT0131411,53.06,-110.08,site_type1
ABBT0130638,53.19,-110.23,site_type1
ABBT0130567,53.44,-110.89,site_type1
ABBT0130308,53.48,-110.96,site_type1
ABBT0130246,53.19,-110.26,site_type1
ABBT0130224,53.47,-110.94,site_type1
ABBT0130223,53.47,-110.94,site_type1
ABBT0130221,53.47,-110.94,site_type1
ABBT0130220,53.47,-110.94,site_type1
ABBT0130193,53.32,-110.78,site_type1
ABBT0130173,53.32,-110.78,site_type1
ABBT0130126,53.19,-110.24,site_type1
ABBT0129667,53.46,-110.93,site_type1
ABBT0129609,53.46,-110.93,site_type1
ABBT0062949,53.22,-110.86,site_type1
ABBT0159368,53.17,-110.76,site_type1
ABBT0123457,53.36,-110.07,site_type1
ABBT0121468,53.36,-110.11,site_type1
ABBT0119369,53.39,-110.05,site_type1
ABBT0114335,53.36,-110.13,site_type1
ABBT0110646,53.39,-110.05,site_type1
ABBT0086344,53.17,-110.23,site_type1
ABBT0104421,53.22,-110.15,site_type1
ABBT0082476,53.18,-110.32,site_type1
ABBT0081443,53.19,-110.3,site_type1
ABBT0104608,53.16,-110.45,site_type1
ABBT0059448,53.36,-110.11,site_type1
ABBT0129778,53.48,-110.08,site_type1
ABBT0138205,53.37,-110.07,site_type1
ABBT0156314,53.52,-110.62,site_type1
ABBT0156313,53.51,-110.62,site_type1
ABBT0152308,53.51,-110.62,site_type1
ABBT0160844,53.36,-110.07,site_type1
ABBT0160714,53.33,-110.31,site_type1
ABBT0160363,53.36,-110.06,site_type1
ABBT0160362,53.36,-110.06,site_type1
ABBT0160361,53.36,-110.07,site_type1
ABBT0158594,53.37,-110.08,site_type1
ABBT0154535,53.35,-110.07,site_type1
ABBT0154533,53.35,-110.12,site_type1
ABBT0154532,53.34,-110.11,site_type1
ABBT0153352,53.51,-110.12,site_type1
ABBT0153350,53.36,-110.45,site_type1
ABBT0153349,53.36,-110.45,site_type1
ABBT0146613,53.39,-110.05,site_type1
ABBT0142778,53.34,-110.12,site_type1
ABBT0142216,53.34,-110.12,site_type1
ABBT0141681,53.34,-110.12,site_type1
ABBT0141680,53.34,-110.12,site_type1
ABBT0138452,53.37,-110.08,site_type1
ABBT0159988,53.16,-110.76,site_type1
ABBT0117008,53.36,-110.82,site_type1
ABBT0112793,53.28,-110.19,site_type1
ABBT0055739,53.23,-110.03,site_type1
ABBT0055723,53.23,-110.03,site_type1
ABBT0053841,53.23,-110.04,site_type1
ABBT0100426,53.03,-111.82,site_type1
ABBT0133380,53.22,-110.88,site_type1
ABBT0063776,53.09,-110.99,site_type1
ABBT0137180,53.12,-110.54,site_type1
ABBT0159479,53.19,-110.1,site_type1
ABBT0137139,53.24,-110.17,site_type1
ABBT0136540,53.24,-110.15,site_type1
ABBT0136578,53.13,-110.6,site_type1
ABBT0136582,53.13,-110.56,site_type1
ABBT0136542,53.16,-110.68,site_type1
ABBT0136541,53.13,-110.56,site_type1
ABBT0158752,53.16,-110.76,site_type1
ABBT0155232,53.21,-110.05,site_type1
ABBT0158751,53.16,-110.74,site_type1
ABBT0158753,53.15,-110.74,site_type1
ABBT0147677,53.2,-110.11,site_type1
ABBT0136705,53.13,-110.57,site_type1
ABBT0124023,53.2,-110.24,site_type1
ABBT0124024,53.2,-110.23,site_type1
ABBT0124025,53.2,-110.23,site_type1
ABBT0158754,53.15,-110.76,site_type1
ABBT0154278,53.19,-110.08,site_type1
ABBT0147676,53.19,-110.11,site_type1
ABBT0147074,53.2,-110.11,site_type1
ABBT0154844,53.19,-110.08,site_type1
ABBT0154858,53.19,-110.09,site_type1
ABBT0124042,53.2,-110.25,site_type1
ABBT0137313,53.33,-110.51,site_type1
ABBT0136580,53.12,-110.55,site_type1
ABBT0159932,53.21,-110.05,site_type1
ABBT0136410,53.14,-110.61,site_type1
ABBT0147694,53.51,-110.87,site_type1
ABBT0147693,53.53,-110.87,site_type1
ABBT0147690,53.52,-110.88,site_type1
ABBT0147689,53.52,-110.85,site_type1
ABBT0134603,53.2,-110.28,site_type1
ABBT0128199,53.03,-110.64,site_type1
ABBT0128628,53.04,-110.64,site_type1
ABBT0129853,53.03,-110.64,site_type1
ABBT0130733,53.02,-110.62,site_type1
ABBT0136409,53.12,-110.54,site_type1
ABBT0136407,53.12,-110.5,site_type1
ABBT0136344,53.12,-110.54,site_type1
ABBT0136343,53.45,-110.54,site_type1
ABBT0143015,53.2,-110.34,site_type1
ABBT0140795,53.21,-110.27,site_type1
ABBT0098282,53.14,-110.54,site_type1
ABBT0136337,53.47,-110.48,site_type1
ABBT0136336,53.12,-110.57,site_type1
ABBT0148654,53.53,-110.85,site_type1
ABBT0136518,53.19,-110.3,site_type1
ABBT0136476,53.12,-110.57,site_type1
ABBT0149298,53.53,-110.89,site_type1
ABBT0138573,53.21,-110.27,site_type1
ABBT0153662,53.51,-110.89,site_type1
ABBT0153982,53.52,-110.88,site_type1
ABBT0136074,53.11,-110.47,site_type1
ABBT0136145,53.12,-110.47,site_type1
ABBT0136073,53.12,-110.49,site_type1
ABBT0138430,53.46,-110.45,site_type1
ABBT0133705,53.16,-110.68,site_type1
ABBT0134724,53.16,-110.69,site_type1
ABBT0158994,53.17,-110.73,site_type1
ABBT0158993,53.17,-110.74,site_type1
ABBT0158992,53.5,-110.91,site_type1
ABBT0154649,53.16,-110.73,site_type1
ABBT0154647,53.17,-110.73,site_type1
ABBT0154645,53.49,-110.91,site_type1
ABBT0154644,53.49,-110.91,site_type1
ABBT0154643,53.49,-110.91,site_type1
ABBT0154642,53.13,-110.66,site_type1
ABBT0154641,53.14,-110.68,site_type1
ABBT0154640,53.14,-110.66,site_type1
ABBT0155271,53.17,-110.7,site_type1
ABBT0157653,53.45,-110.45,site_type1
ABBT0154652,53.15,-110.74,site_type1
ABBT0150855,53.13,-110.72,site_type1
ABBT0138797,53.46,-110.42,site_type1
ABBT0143539,53.12,-110.49,site_type1
ABBT0145887,53.14,-110.68,site_type1
ABBT0147536,53.14,-110.72,site_type1
ABBT0154651,53.14,-110.74,site_type1
ABBT0117318,53.15,-110.04,site_type1
ABBT0138273,53.46,-110.45,site_type1
ABBT0124737,53.2,-110.28,site_type1
ABBT0145889,53.15,-110.68,site_type1
ABBT0122226,53.38,-111.06,site_type1
ABBT0120488,53.37,-111.06,site_type1
ABBT0152638,53.4,-110.86,site_type1
ABBT0158045,53.16,-110.59,site_type1
ABBT0152612,53.04,-110.04,site_type1
ABBT0131578,53.15,-110.04,site_type1
ABBT0111606,53.15,-110.03,site_type1
ABBT0153323,53.19,-110.73,site_type1
ABBT0117711,53.24,-110.03,site_type1
ABBT0127906,53.25,-110.11,site_type1
ABBT0156797,53.36,-110.76,site_type1
ABBT0146048,53.04,-110.04,site_type1
ABBT0150512,53.14,-110.71,site_type1
ABBT0118349,53.18,-110.04,site_type1
ABBT0132289,53.17,-110.77,site_type1
ABBT0132655,53.19,-110.05,site_type1
ABBT0143837,53.18,-110.73,site_type1
ABBT0144164,53.18,-110.75,site_type1
ABBT0128697,53.33,-110.04,site_type1
ABBT0140803,53.06,-110.06,site_type1
ABBT0127608,53.42,-110.58,site_type1
ABBT0143400,53.19,-110.76,site_type1
ABBT0144916,53.32,-110.78,site_type1
ABBT0144924,53.19,-110.11,site_type1
ABBT0140343,53.38,-110.85,site_type1
ABBT0140796,53.16,-110.73,site_type1
ABBT0140083,53.13,-110.82,site_type1
ABBT0140076,53.15,-110.45,site_type1
ABBT0111065,53.34,-110.42,site_type1
ABBT0111069,53.42,-110.6,site_type1
ABBT0147233,53.16,-110.7,site_type1
ABBT0133741,53.22,-111.71,site_type1
ABBT1040007,53.01,-110.74,site_type1
ABBT0122923,53.22,-110.93,site_type1
ABBT0122985,53.25,-111,site_type1
ABBT0126348,53.23,-110.93,site_type1
ABBT0133754,53.32,-111.01,site_type1
ABBT0142725,53.22,-110.93,site_type1
ABBT0129114,53.2,-110.27,site_type1
ABBT0118919,53.2,-110.28,site_type1
ABBT0158932,53.02,-110.56,site_type1
ABBT0127072,53.33,-111.22,site_type1
ABBT0126902,53.37,-111.13,site_type1
ABBT0125890,53.34,-111.2,site_type1
ABBT0124913,53.3,-111.37,site_type1
ABBT0123796,53.35,-111.2,site_type1
ABBT0116744,53.35,-111.12,site_type1
ABBT0127776,53.36,-111.2,site_type1
ABBT0129856,53.33,-111.2,site_type1
ABBT0133397,53.36,-111.26,site_type1
ABBT0053404,53.12,-111.03,site_type1
ABBT9230005,53.14,-111.19,site_type1
ABBT9230158,53.01,-111.38,site_type1
ABBT0061744,53.04,-111.23,site_type1
ABBT0106524,53.04,-111.81,site_type1
ABBT0125550,53.19,-111.85,site_type1
ABBT0056961,53.09,-111.31,site_type1
ABBT0133396,53.37,-111.28,site_type1
ABBT0159931,53.34,-111.22,site_type1
ABBT0147918,53.34,-111.35,site_type1
ABBT0143555,53.37,-111.32,site_type1
ABBT9630003,53.07,-110.61,site_type1
ABBT0130710,53.49,-110.23,site_type1
ABBT0062396,53.06,-111.36,site_type1
ABBT0145057,53.16,-110.93,site_type1
ABBT0142989,53.43,-111.99,site_type1
ABBT0067405,53.2,-110.01,site_type1
ABBT0067406,53.2,-110.01,site_type1
ABBT5710167,53.2,-110.02,site_type1
ABBT5710168,53.21,-110.01,site_type1
ABBT0160355,53.51,-110.91,site_type1
ABBT0135176,53.06,-110.86,site_type1
ABBT0067404,53.21,-110.01,site_type1
ABBT0067403,53.2,-110.01,site_type1
ABBT0067402,53.21,-110.01,site_type1
ABBT0134583,53.07,-110.86,site_type1
ABBT0161252,53.08,-110.86,site_type1
ABBT0133704,53.07,-110.84,site_type1
ABBT0132924,53.08,-110.85,site_type1
ABBT0130595,53.16,-110.11,site_type1
ABBT0128111,53.04,-110.62,site_type1
ABBT0160359,53.53,-110.85,site_type1
ABBT0890010,53.06,-110.78,site_type1
ABBT7150020,53.57,-111.7,site_type1
ABBT7150007,53.52,-111.72,site_type1
ABBT0040620,53.12,-111.84,site_type1
ABBT5580015,53.75,-110.57,site_type1
ABBT0044821,53.18,-111.69,site_type1
ABBT0044824,53.06,-111.6,site_type1
ABBT0044192,53.2,-111.36,site_type1
ABBT0059608,53.19,-111.56,site_type1
ABBT2610001,54.57,-112,site_type1
ABBT9280085,53.01,-110.87,site_type1
ABBT5940005,53.31,-111.26,site_type1
ABBT0137175,53.14,-111.48,site_type1
ABBT0158578,55.64,-110.98,site_type1
ABBT0141007,54.41,-111.84,site_type1
ABBT0140258,53.91,-111.1,site_type1
ABBT0142506,54.48,-111.16,site_type1
