Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary_mdl_high Deployment Cost ($),stationary_mdl_high Sites flagged for Follow-Up,stationary_mdl_high Leaks tagged for repair,stationary_mdl_high Sites Visited,stationary_mdl_high Travel Time (Minutes),stationary_mdl_high Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,1004.55318,648.22617,356.32701,6030.00000,356,359,0,3,0.00000,0.00000,600.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,1001.87179,645.54478,356.32701,30.00000,355,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,1013.00701,645.99168,367.01533,30.00000,358,4,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,1017.92289,642.63994,375.28295,30.00000,359,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,1023.28567,648.00272,375.28295,30.00000,361,3,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,1036.24573,660.96277,375.28295,30.00000,363,3,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,1038.92712,663.64416,375.28295,30.00000,364,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,1040.90092,663.64416,377.25675,30.00000,365,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,1036.65538,659.39863,377.25675,30.00000,363,0,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,1033.97399,656.71724,377.25675,1030.00000,362,0,0,1,65.00000,0.00000,200.00000,30,10,,10,0,0,1000.00000,,65,3,120,360
2022-01-11,1042.24161,664.98486,377.25675,1030.00000,363,1,0,0,87.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,87,3,120,360
2022-01-12,1039.56022,662.30347,377.25675,1030.00000,362,0,0,1,89.00000,0.00000,200.00000,30,0,,10,0,0,1000.00000,,89,3,120,360
2022-01-13,1039.78367,662.52692,377.25675,530.00000,363,1,0,0,27.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,27,1,30,120
2022-01-14,1050.73268,673.47593,377.25675,30.00000,365,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,1054.30787,676.60422,377.70365,30.00000,368,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,1054.30787,676.60422,377.70365,30.00000,368,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,1071.29001,693.58636,377.70365,30.00000,371,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-18,1065.03343,696.26775,368.76568,30.00000,371,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-19,1067.04448,698.05534,368.98913,1030.00000,374,3,0,0,68.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,68,3,120,360
2022-01-20,1069.72587,700.73673,368.98913,1030.00000,375,1,0,0,90.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,90,3,120,360
2022-01-21,1074.19485,705.20572,368.98913,1030.00000,376,1,0,0,92.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,92,3,120,360
2022-01-22,1077.32314,707.88711,369.43603,530.00000,378,2,0,0,29.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,29,1,30,120
2022-01-23,1080.00453,710.56850,369.43603,30.00000,379,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-24,1080.00453,710.56850,369.43603,30.00000,379,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-25,909.92244,530.24498,379.67745,11430.00000,324,2,57,0,0.00000,11400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-26,682.67459,302.99713,379.67745,17230.00000,238,0,86,0,0.00000,17200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-27,502.35107,123.12052,379.23055,15630.00000,159,0,78,0,0.00000,15600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-28,426.82524,48.26503,378.56021,5830.00000,134,0,24,0,16.00000,4800.00000,0.00000,30,10,,10,0,0,1000.00000,,16,3,120,360
2022-01-29,424.85144,48.26503,376.58641,1030.00000,133,0,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-01-30,424.85144,48.26503,376.58641,1030.00000,133,0,0,0,19.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,19,3,120,360
2022-01-31,424.85144,48.26503,376.58641,530.00000,133,0,0,0,7.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,7,1,30,120
2022-02-01,425.07488,48.48848,376.58641,30.00000,134,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-02,427.97972,51.39332,376.58641,30.00000,136,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-03,417.47761,40.44431,377.03330,630.00000,135,2,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-04,411.66793,34.63463,377.03330,830.00000,131,0,4,0,0.00000,800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-05,417.03071,30.83599,386.19472,630.00000,131,4,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-06,401.61272,15.41800,386.19472,1630.00000,128,0,3,0,16.00000,600.00000,0.00000,30,10,,10,0,0,1000.00000,,16,3,120,360
2022-02-07,404.29411,18.09939,386.19472,1030.00000,129,1,0,0,13.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,13,3,120,360
2022-02-08,407.64585,21.45112,386.19472,1030.00000,132,3,0,0,19.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,19,3,120,360
2022-02-09,407.64585,21.45112,386.19472,530.00000,132,0,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-02-10,407.64585,21.45112,386.19472,30.00000,132,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-11,407.64585,21.45112,386.19472,30.00000,132,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-12,406.52860,21.45112,385.07748,30.00000,130,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-13,406.52860,21.45112,385.07748,30.00000,130,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-14,401.16582,16.08834,385.07748,430.00000,128,0,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-15,401.61272,16.08834,385.52437,1030.00000,129,1,0,0,17.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,17,3,120,360
2022-02-16,401.61272,16.08834,385.52437,1030.00000,129,0,0,0,13.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,13,3,120,360
2022-02-17,404.74101,18.76973,385.97127,1030.00000,131,2,0,0,17.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,17,3,120,360
2022-02-18,406.30515,21.45112,384.85403,530.00000,130,1,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-02-19,408.50240,21.67457,386.82783,30.00000,132,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-20,416.77002,29.94219,386.82783,30.00000,133,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-21,415.20588,28.37805,386.82783,630.00000,132,2,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-22,401.57548,23.01527,378.56021,430.00000,129,0,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-23,408.68861,28.15460,380.53401,630.00000,128,2,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-24,397.06925,25.47321,371.59604,1230.00000,126,0,1,0,16.00000,200.00000,0.00000,30,10,,10,0,0,1000.00000,,16,3,120,360
2022-02-25,397.06925,25.47321,371.59604,1030.00000,126,0,0,0,13.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,13,3,120,360
2022-02-26,397.06925,25.47321,371.59604,1030.00000,126,0,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-02-27,399.04305,25.47321,373.56984,530.00000,127,1,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-02-28,398.37270,25.47321,372.89949,30.00000,126,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-01,407.31067,25.47321,381.83746,30.00000,127,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-02,406.86377,25.02631,381.83746,230.00000,126,0,1,0,0.00000,200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-03,409.28447,25.47321,383.81126,30.00000,129,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-04,407.04998,22.79182,384.25816,230.00000,129,1,1,0,0.00000,200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-05,408.83758,24.57941,384.25816,1030.00000,131,2,0,0,17.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,17,3,120,360
2022-03-06,414.20036,30.61254,383.58781,1030.00000,131,1,0,0,16.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,16,3,120,360
2022-03-07,413.75346,30.61254,383.14092,1030.00000,130,0,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-03-08,413.97691,30.83599,383.14092,530.00000,131,1,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-03-09,405.03894,30.83599,374.20295,30.00000,130,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-10,409.95482,36.19877,373.75605,30.00000,131,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-11,403.69824,30.38909,373.30915,430.00000,129,1,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-12,395.65407,22.34492,373.30915,430.00000,128,1,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-13,403.21410,19.66353,383.55057,230.00000,129,2,1,0,0.00000,200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-14,399.86237,16.98214,382.88023,1230.00000,127,0,1,0,15.00000,200.00000,0.00000,30,10,,10,0,0,1000.00000,,15,3,120,360
2022-03-15,397.88856,16.98214,380.90642,1030.00000,126,0,0,0,17.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,17,3,120,360
2022-03-16,396.36166,16.98214,379.37952,1030.00000,126,1,0,0,16.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,16,3,120,360
2022-03-17,399.48995,19.66353,379.82642,530.00000,127,2,0,0,4.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,4,1,30,120
2022-03-18,399.04305,19.66353,379.37952,30.00000,126,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-19,399.93685,19.88698,380.04987,30.00000,129,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-20,399.26650,19.44008,379.82642,430.00000,126,0,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-21,393.64303,11.84281,381.80022,430.00000,125,1,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-22,393.41958,11.61936,381.80022,230.00000,124,0,1,0,0.00000,200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-23,401.91065,19.88698,382.02367,1030.00000,126,2,0,0,15.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,15,3,120,360
2022-03-24,401.68720,19.88698,381.80022,1030.00000,125,0,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-03-25,399.71340,19.88698,379.82642,1030.00000,124,0,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-03-26,415.57829,27.03735,388.54094,530.00000,126,3,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-03-27,416.95623,29.71875,387.23748,30.00000,127,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-28,418.52037,31.28289,387.23748,30.00000,128,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-29,416.54657,31.28289,385.26368,30.00000,127,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-30,410.96034,25.69666,385.26368,630.00000,125,1,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-31,408.27895,23.01527,385.26368,430.00000,124,1,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-01,412.89690,23.01527,389.88163,1030.00000,127,3,0,0,16.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,16,3,120,360
2022-04-02,414.87070,23.01527,391.85543,1030.00000,128,1,0,0,14.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,14,3,120,360
2022-04-03,425.81972,25.69666,400.12306,1030.00000,130,2,0,0,14.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,14,3,120,360
2022-04-04,426.26661,26.14356,400.12306,530.00000,131,1,0,0,6.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,6,1,30,120
2022-04-05,426.26661,26.14356,400.12306,30.00000,131,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-06,435.87493,26.59046,409.28447,30.00000,134,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-07,433.41699,15.86489,417.55209,430.00000,134,2,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-08,435.39079,15.86489,419.52590,30.00000,135,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-09,437.84873,18.32284,419.52590,230.00000,135,1,1,0,0.00000,200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-10,442.98806,23.90907,419.07900,1230.00000,134,1,1,0,14.00000,200.00000,0.00000,30,10,,10,0,0,1000.00000,,14,3,120,360
2022-04-11,444.10531,25.47321,418.63210,1030.00000,134,1,0,0,17.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,17,3,120,360
2022-04-12,443.65841,25.47321,418.18520,1030.00000,133,0,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-04-13,446.56325,36.64567,409.91758,530.00000,135,3,0,0,7.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,7,1,30,120
2022-04-14,460.86400,42.00845,418.85555,30.00000,138,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-15,460.19365,42.00845,418.18520,30.00000,137,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-16,458.40606,40.22086,418.18520,430.00000,135,0,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-17,468.61024,46.47744,422.13280,430.00000,137,4,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-18,468.61024,46.47744,422.13280,30.00000,137,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-19,469.28059,46.70089,422.57970,1230.00000,139,3,1,0,15.00000,200.00000,0.00000,30,10,,10,0,0,1000.00000,,15,3,120,360
2022-04-20,471.96198,49.38228,422.57970,1030.00000,140,1,0,0,17.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,17,3,120,360
2022-04-21,480.22960,49.38228,430.84732,1030.00000,141,1,0,0,18.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,18,3,120,360
2022-04-22,490.06136,59.21404,430.84732,530.00000,143,2,0,0,7.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,7,1,30,120
2022-04-23,481.12340,59.21404,421.90935,30.00000,142,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-24,481.12340,59.21404,421.90935,30.00000,142,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-25,481.83099,61.89543,419.93555,30.00000,142,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-26,477.99511,56.08575,421.90935,630.00000,140,1,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-27,489.61447,59.43749,430.17698,430.00000,141,3,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-28,481.57029,51.39332,430.17698,1430.00000,140,2,2,0,19.00000,400.00000,0.00000,30,10,,10,0,0,1000.00000,,19,3,120,360
2022-04-29,481.57029,51.39332,430.17698,1030.00000,140,0,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-04-30,477.99511,56.75610,421.23901,1030.00000,141,2,0,0,19.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,19,3,120,360
2022-05-01,477.99511,56.75610,421.23901,530.00000,141,0,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-05-02,480.67650,59.43749,421.23901,30.00000,142,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-05-03,481.79374,60.10784,421.68591,30.00000,145,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-05-04,468.16334,46.47744,421.68591,630.00000,142,0,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-05-05,467.23230,43.57260,423.65971,430.00000,141,1,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-05-06,458.96468,35.08153,423.88316,830.00000,140,3,4,0,0.00000,800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
