Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,17867.78115,12782.85916,5084.92199,500.00000,6611,6649,0,24,0.00000,0.00000,4800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,17874.67084,12769.67566,5104.99518,500.00000,6609,16,0,14,0.00000,0.00000,2800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,17858.95491,12765.65357,5093.30134,1000.00000,6615,26,0,16,22.00000,0.00000,3200.00000,500.00000,1,,9,300,180,500.00000,,22,1,30,120
2022-01-04,17838.95620,12742.63830,5096.31790,500.00000,6613,19,0,15,0.00000,0.00000,3000.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-05,17794.52705,12708.45057,5086.07648,500.00000,6604,17,0,17,0.00000,0.00000,3400.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-06,17782.12562,12695.04362,5087.08200,500.00000,6592,14,0,19,0.00000,0.00000,3800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-07,17817.87750,12721.85753,5096.01997,500.00000,6599,23,0,12,0.00000,0.00000,2400.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-08,17860.85423,12775.48534,5085.36889,1000.00000,6612,25,0,7,20.00000,0.00000,1400.00000,500.00000,1,,9,300,180,500.00000,,20,1,30,120
2022-01-09,17882.08190,12804.98063,5077.10127,500.00000,6614,22,0,13,0.00000,0.00000,2600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-10,17886.58813,12785.76400,5100.82413,1000.00000,6611,15,0,13,27.00000,0.00000,2600.00000,500.00000,1,,9,300,180,500.00000,,27,1,30,120
2022-01-11,17885.06123,12760.96114,5124.10009,500.00000,6605,12,0,14,0.00000,0.00000,2800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-12,17886.66261,12740.40381,5146.25880,500.00000,6605,24,0,14,0.00000,0.00000,2800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-13,17888.41296,12740.40381,5148.00915,1000.00000,6599,17,0,15,17.00000,0.00000,3000.00000,500.00000,1,,9,300,180,500.00000,,17,1,30,120
2022-01-14,17860.63078,12715.82440,5144.80638,500.00000,6596,17,0,16,0.00000,0.00000,3200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-15,17859.02939,12712.91956,5146.10983,1500.00000,6589,14,0,15,53.00000,0.00000,3000.00000,500.00000,2,,9,300,180,1000.00000,,53,2,60,240
2022-01-16,17851.80453,12702.19400,5149.61054,1000.00000,6583,13,0,14,20.00000,0.00000,2800.00000,500.00000,1,,9,300,180,500.00000,,20,1,30,120
2022-01-17,17838.84448,12705.76918,5133.07530,500.00000,6583,14,0,8,0.00000,0.00000,1600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-18,17754.75309,12634.48888,5120.26421,4500.00000,6569,21,20,11,0.00000,4000.00000,2200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-19,17767.30349,12649.68343,5117.62006,1500.00000,6575,21,0,11,45.00000,0.00000,2200.00000,500.00000,2,,9,300,180,1000.00000,,45,2,60,240
2022-01-20,17757.28552,12644.32065,5112.96487,500.00000,6574,22,0,14,0.00000,0.00000,2800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-21,17731.58886,12628.23231,5103.35655,0.00000,6572,18,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,17735.72267,12625.32747,5110.39520,0.00000,6576,21,0,11,0.00000,0.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,17682.13210,12564.77273,5117.35937,3000.00000,6561,18,15,15,0.00000,3000.00000,3000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,17685.67004,12557.17546,5128.49459,0.00000,6567,22,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,17559.75641,12445.00395,5114.75246,5000.00000,6538,19,25,17,0.00000,5000.00000,3400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,17561.35780,12472.71165,5088.64614,0.00000,6542,22,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-27,17557.44744,12479.63858,5077.80886,0.00000,6541,17,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-28,17483.33678,12410.59277,5072.74401,2800.00000,6522,16,14,13,0.00000,2800.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-29,17486.01817,12413.49761,5072.52056,0.00000,6526,16,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-30,17281.56214,12217.30920,5064.25294,9400.00000,6472,13,47,15,0.00000,9400.00000,3000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-31,17190.35762,12132.62195,5057.73567,3400.00000,6460,18,17,11,0.00000,3400.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-01,17165.55476,12114.96946,5050.58529,0.00000,6459,18,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-02,17177.24860,12114.74601,5062.50259,0.00000,6456,15,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-03,16981.80502,11921.68589,5060.11913,8200.00000,6406,14,41,16,0.00000,8200.00000,3200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-04,17013.53481,11944.03082,5069.50399,0.00000,6416,23,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-05,16993.23817,11942.91357,5050.32460,0.00000,6411,11,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-06,17024.40934,11980.67649,5043.73285,0.00000,6414,20,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-07,16992.79128,11973.30266,5019.48861,0.00000,6403,13,0,15,0.00000,0.00000,3000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-08,17009.92238,11986.93306,5022.98932,0.00000,6406,13,0,5,0.00000,0.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
