Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,0.0,250.0,inf,0.0
P_aircraft,1,0.0,250.0,inf,0.0
P_aircraft,2,0.0,250.0,inf,0.0
P_aircraft,3,0.0,250.0,inf,0.0
P_aircraft,4,0.0,250.0,inf,0.0
P_drone,0,0.0,1000.0,inf,0.0
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,0.0,1000.0,inf,0.0
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,0.0,1000.0,inf,0.0
P_OGI,0,118676.782198656,59104.0,17.786605802335682,19336.770776232464
P_OGI,1,95213.4974779104,59904.0,22.46980342177768,15513.747014574783
P_OGI,2,114935.5720004256,58304.0,18.116982219203678,18727.19135649569
P_OGI,3,98273.18754092162,56304.0,20.46191024403079,16012.281979027455
P_OGI,4,93096.7631031168,56704.0,21.7530963444964,15168.85388011955
P_stationary,0,252032.390085456,261750.0,37.09132101054396,41065.256952371754
P_stationary,1,194506.5071952288,256750.0,47.14311613204366,31692.195174485816
P_stationary,2,256664.4923081376,258350.0,35.94882031133676,41819.99513479178
P_stationary,3,205672.9348194048,250150.0,43.43755088277992,33511.61298610665
P_stationary,4,208461.1341358656,258950.0,44.364213617329334,33965.912218542886
P_truck,0,130904.816990832,56700.0,15.469255040032806,21329.163065941684
P_truck,1,103457.4327621792,56900.0,19.64230894665835,16856.98436844202
P_truck,2,132725.7045968832,55700.0,14.987946158037788,21625.851985165635
P_truck,3,108490.4028464544,53500.0,17.611827733910292,17677.038527648627
P_truck,4,103323.1397785632,54900.0,18.9765263610493,16835.10314961446
