Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9871.42761,7080.21178,2791.21583,6300.00000,3728,3743,0,10,0.00000,0.00000,2000.00000,6300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-02,9868.56001,7079.54143,2789.01858,300.00000,3725,7,0,7,0.00000,0.00000,1400.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-03,9883.56835,7098.08772,2785.48063,300.00000,3728,9,0,2,0.00000,0.00000,400.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-04,9895.44840,7103.22705,2792.22135,300.00000,3730,8,0,4,0.00000,0.00000,800.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-05,9902.74774,7105.68499,2797.06275,300.00000,3733,9,0,5,0.00000,0.00000,1000.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-06,9907.25397,7112.16502,2795.08895,300.00000,3736,13,0,7,0.00000,0.00000,1400.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-07,9892.43184,7113.28227,2779.14957,300.00000,3731,10,0,9,0.00000,0.00000,1800.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-08,9890.19735,7101.43946,2788.75789,300.00000,3737,14,0,7,0.00000,0.00000,1400.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-09,9893.36288,7106.80224,2786.56064,300.00000,3735,6,0,6,0.00000,0.00000,1200.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-10,9880.21661,7095.85323,2784.36339,1300.00000,3729,4,0,7,48.00000,0.00000,1400.00000,300,100,,100,0,0,1000.00000,,48,3,120,360
2022-01-11,9885.05801,7096.07668,2788.98134,1300.00000,3732,16,0,11,51.00000,0.00000,2200.00000,300,0,,100,0,0,1000.00000,,51,3,120,360
2022-01-12,9863.12275,7072.39106,2790.73169,1300.00000,3728,9,0,11,48.00000,0.00000,2200.00000,300,0,,100,0,0,1000.00000,,48,3,120,360
2022-01-13,9841.52266,7067.47518,2774.04748,1300.00000,3732,15,0,8,55.00000,0.00000,1600.00000,300,0,,100,0,0,1000.00000,,55,3,120,360
2022-01-14,9841.29921,7049.37579,2791.92342,1300.00000,3730,7,0,7,61.00000,0.00000,1400.00000,300,0,,100,0,0,1000.00000,,61,3,120,360
2022-01-15,9851.80132,7068.81587,2782.98545,1300.00000,3732,9,0,3,60.00000,0.00000,600.00000,300,0,,100,0,0,1000.00000,,60,3,120,360
2022-01-16,9851.39167,7053.84477,2797.54689,1300.00000,3725,6,0,10,57.00000,0.00000,2000.00000,300,0,,100,0,0,1000.00000,,57,3,120,360
2022-01-17,9868.82070,7073.50831,2795.31240,1300.00000,3725,11,0,7,59.00000,0.00000,1400.00000,300,0,,100,0,0,1000.00000,,59,3,120,360
2022-01-18,9862.93654,7063.22964,2799.70690,1300.00000,3724,8,0,8,64.00000,0.00000,1600.00000,300,0,,100,0,0,1000.00000,,64,3,120,360
2022-01-19,9889.04286,7078.42419,2810.61867,1300.00000,3733,12,0,1,66.00000,0.00000,200.00000,300,24,,100,0,0,1000.00000,,66,3,120,360
2022-01-20,9856.45651,7047.36475,2809.09177,1300.00000,3732,8,0,8,60.00000,0.00000,1600.00000,300,0,,100,0,0,1000.00000,,60,3,120,360
2022-01-21,9872.13520,7058.98411,2813.15109,1300.00000,3733,10,0,2,57.00000,0.00000,400.00000,300,0,,100,0,0,1000.00000,,57,3,120,360
2022-01-22,9862.97378,7049.82269,2813.15109,1300.00000,3728,4,0,8,56.00000,0.00000,1600.00000,300,0,,100,0,0,1000.00000,,56,3,120,360
2022-01-23,9874.10900,7059.43100,2814.67800,1300.00000,3730,10,0,6,54.00000,0.00000,1200.00000,300,0,,100,0,0,1000.00000,,54,3,120,360
2022-01-24,9872.54486,7073.50830,2799.03655,1300.00000,3734,15,0,7,52.00000,0.00000,1400.00000,300,0,,100,0,0,1000.00000,,52,3,120,360
2022-01-25,9787.37347,6977.42514,2809.94832,8900.00000,3699,9,38,5,48.00000,7600.00000,1000.00000,300,0,,100,0,0,1000.00000,,48,3,120,360
2022-01-26,9633.86386,6824.58588,2809.27798,9900.00000,3657,9,43,6,50.00000,8600.00000,1200.00000,300,0,,100,0,0,1000.00000,,50,3,120,360
2022-01-27,9483.55702,6676.88595,2806.67107,10300.00000,3610,10,45,9,28.00000,9000.00000,1800.00000,300,24,,100,0,0,1000.00000,,28,3,120,360
2022-01-28,9333.32466,6513.32113,2820.00354,10500.00000,3570,14,46,4,11.00000,9200.00000,800.00000,300,0,,100,0,0,1000.00000,,11,3,120,360
2022-01-29,9136.16797,6322.04860,2814.11937,12300.00000,3517,11,55,6,27.00000,11000.00000,1200.00000,300,0,,100,0,0,1000.00000,,27,3,120,360
2022-01-30,8931.74919,6144.85337,2786.89581,11300.00000,3462,7,50,6,12.00000,10000.00000,1200.00000,300,0,,100,0,0,1000.00000,,12,3,120,360
2022-01-31,8769.30161,5989.77962,2779.52199,11300.00000,3419,13,50,3,25.00000,10000.00000,600.00000,300,0,,100,0,0,1000.00000,,25,3,120,360
2022-02-01,8580.33806,5786.88773,2793.45032,11500.00000,3366,8,51,6,23.00000,10200.00000,1200.00000,300,0,,100,0,0,1000.00000,,23,3,120,360
2022-02-02,8423.25326,5612.15045,2811.10281,12100.00000,3323,14,54,1,15.00000,10800.00000,200.00000,300,0,,100,0,0,1000.00000,,15,3,120,360
2022-02-03,8445.15128,5634.04847,2811.10281,1500.00000,3329,10,1,2,37.00000,200.00000,400.00000,300,0,,100,0,0,1000.00000,,37,3,120,360
2022-02-04,8459.97341,5634.49537,2825.47804,1500.00000,3326,13,1,12,17.00000,200.00000,2400.00000,300,24,,100,0,0,1000.00000,,17,3,120,360
2022-02-05,8465.33619,5639.18780,2826.14839,1300.00000,3331,12,0,6,10.00000,0.00000,1200.00000,300,0,,100,0,0,1000.00000,,10,3,120,360
2022-02-06,8500.60393,5654.38235,2846.22158,1300.00000,3338,18,0,7,12.00000,0.00000,1400.00000,300,0,,100,0,0,1000.00000,,12,3,120,360
2022-02-07,8477.25349,5645.89128,2831.36221,1300.00000,3333,7,0,7,11.00000,0.00000,1400.00000,300,0,,100,0,0,1000.00000,,11,3,120,360
2022-02-08,8496.87977,5663.54377,2833.33601,1700.00000,3339,15,2,4,24.00000,400.00000,800.00000,300,0,,100,0,0,1000.00000,,24,3,120,360
2022-02-09,8504.66326,5660.41548,2844.24778,1300.00000,3344,13,0,5,16.00000,0.00000,1000.00000,300,0,,100,0,0,1000.00000,,16,3,120,360
2022-02-10,8495.05494,5651.25406,2843.80088,1700.00000,3341,4,2,4,15.00000,400.00000,800.00000,300,0,,100,0,0,1000.00000,,15,3,120,360
2022-02-11,8497.92254,5651.03061,2846.89193,1300.00000,3344,7,0,4,15.00000,0.00000,800.00000,300,0,,100,0,0,1000.00000,,15,3,120,360
2022-02-12,8489.20802,5650.36026,2838.84775,1500.00000,3343,8,1,5,18.00000,200.00000,1000.00000,300,24,,100,0,0,1000.00000,,18,3,120,360
2022-02-13,8453.00925,5632.03743,2820.97182,1700.00000,3336,4,2,6,11.00000,400.00000,1200.00000,300,0,,100,0,0,1000.00000,,11,3,120,360
2022-02-14,8454.31270,5640.08160,2814.23110,1700.00000,3340,8,2,1,13.00000,400.00000,200.00000,300,0,,100,0,0,1000.00000,,13,3,120,360
2022-02-15,8433.30847,5627.34500,2805.96348,1300.00000,3338,8,0,8,15.00000,0.00000,1600.00000,300,0,,100,0,0,1000.00000,,15,3,120,360
2022-02-16,8398.48764,5586.23034,2812.25730,3700.00000,3329,13,12,8,11.00000,2400.00000,1600.00000,300,0,,100,0,0,1000.00000,,11,3,120,360
