Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,33496631.034139857,896700.0,0.9560662971556761,5457821.3537924215
P_aircraft,1,32143978.598961946,873100.0,0.970077265362224,5237424.99997854
P_aircraft,2,33960751.5903689,887100.0,0.932904643551168,5533443.498596749
P_aircraft,3,28550471.560172807,848300.0,1.0611533510953048,4651911.8051943425
P_aircraft,4,38766131.52297316,889100.0,0.8191060129317774,6316414.931829022
P_drone,0,32141864.07570345,908600.0,1.0095867471647195,5237080.467115473
P_drone,1,32654019.707732283,883000.0,0.9657529017245865,5320529.275507669
P_drone,2,33648555.88763617,895000.0,0.9499452464178613,5482575.446487262
P_drone,3,28123882.200661156,857800.0,1.0893131349054677,4582404.859457908
P_drone,4,39750808.88965956,894200.0,0.8033978471824702,6476854.743015399
P_OGI,0,32668371.216738224,974072.0,1.064891955692646,5322867.659097109
P_OGI,1,31825931.166375477,945872.0,1.0614345478391873,5185603.487919011
P_OGI,2,49718791.43987115,956672.0,0.6872020850341428,8101002.197167637
P_OGI,3,28699945.598887596,930872.0,1.1583794978592976,4676266.570887159
P_OGI,4,39149290.59862164,959672.0,0.8754692479972221,6378845.502319597
P_stationary,0,10428725.761596303,980700.0,3.3585119410253625,1699219.3064572476
P_stationary,1,11311307.863482546,996500.0,3.146345775733171,1843024.0800549341
P_stationary,2,17528457.626664683,970100.0,1.9765816998481172,2856024.2442397233
P_stationary,3,8808185.124308486,964700.0,3.9115403391656476,1435174.206343646
P_stationary,4,10191619.616263326,944700.0,3.310493031004227,1660586.0784829238
P_truck,0,33455630.151758894,908000.0,0.9693008704804363,5451140.816542121
P_truck,1,33332100.359490626,887400.0,0.9508208844041013,5431013.313648348
P_truck,2,36564391.99128045,893600.0,0.8728241870368404,5957671.360891578
P_truck,3,29501354.868909877,856200.0,1.0365141385691672,4806845.33334828
P_truck,4,39236620.82951529,894200.0,0.8139262151161349,6393074.778049364
