Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,433276.94603,118573.58603,314703.36000,500.00000,3536,3553,0,13,0.00000,0.00000,2600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,431773.13946,118296.65946,313476.48000,500.00000,3531,7,0,9,0.00000,0.00000,1800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,430581.56243,118366.52243,312215.04000,1500.00000,3530,13,0,9,59.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,59,3,120,360
2022-01-04,430277.77299,117976.33299,312301.44000,1500.00000,3527,6,0,9,79.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,79,3,120,360
2022-01-05,432855.68871,118204.16871,314651.52000,1500.00000,3537,15,0,3,71.00000,0.00000,600.00000,500.00000,9,,9,300,180,1000.00000,,71,3,120,360
2022-01-06,435328.44172,119899.32172,315429.12000,1500.00000,3538,12,0,9,70.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,70,3,120,360
2022-01-07,436179.27495,119972.55495,316206.72000,1500.00000,3545,11,0,2,77.00000,0.00000,400.00000,500.00000,9,,9,300,180,1000.00000,,77,3,120,360
2022-01-08,435743.46346,120400.74346,315342.72000,1500.00000,3548,12,0,6,92.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,92,3,120,360
2022-01-09,436945.46262,120444.98262,316500.48000,1500.00000,3545,10,0,9,74.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,74,3,120,360
2022-01-10,438922.96262,120314.32262,318608.64000,1500.00000,3547,11,0,6,77.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,77,3,120,360
2022-01-11,440167.73934,120591.41934,319576.32000,1500.00000,3555,13,0,2,86.00000,0.00000,400.00000,500.00000,9,,9,300,180,1000.00000,,86,3,120,360
2022-01-12,440743.37586,120648.65586,320094.72000,1500.00000,3562,14,0,3,83.00000,0.00000,600.00000,500.00000,9,,1,30,20,1000.00000,,83,3,120,360
