Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,1041.19885,700.96018,340.23867,2876.00000,374,376,0,2,18,0.00000,400.00000,2876.00000,,18,3,180,300
2022-01-02,1039.89540,701.40708,338.48831,2876.00000,376,3,0,0,25,0.00000,0.00000,2876.00000,,25,3,180,360
2022-01-03,1037.92159,701.40708,336.51451,2876.00000,375,0,0,0,9,0.00000,0.00000,2876.00000,,9,3,180,300
2022-01-04,1043.06093,698.72569,344.33524,2876.00000,374,1,0,1,21,0.00000,200.00000,2876.00000,,21,3,180,360
2022-01-05,1043.06093,690.45807,352.60286,0.00000,374,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,1053.11614,700.51328,352.60286,0.00000,375,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-07,1055.79753,703.19468,352.60286,0.00000,376,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1064.51205,711.90919,352.60286,0.00000,378,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1066.48585,711.90919,354.57666,0.00000,379,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1057.99478,703.41812,354.57666,0.00000,377,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-11,1064.92171,700.73673,364.18497,0.00000,378,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-12,1064.02791,699.84294,364.18497,0.00000,377,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-13,1066.70930,702.52433,364.18497,0.00000,378,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1066.70930,702.52433,364.18497,0.00000,378,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1066.70930,702.52433,364.18497,0.00000,378,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,991.40692,627.66884,363.73808,3200.00000,360,0,16,1,0,3200.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,893.94582,528.01049,365.93533,3400.00000,345,3,17,1,0,3400.00000,200.00000,0.00000,,0,0,0,0
2022-01-18,855.06566,489.80068,365.26498,1400.00000,337,0,7,0,0,1400.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,752.35350,391.03612,361.31738,3000.00000,320,0,15,0,0,3000.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,755.03489,393.71751,361.31738,0.00000,321,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,753.91764,392.60027,361.31738,0.00000,321,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-22,764.68045,405.33687,359.34357,0.00000,321,3,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-23,766.46804,407.12447,359.34357,0.00000,321,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-24,764.49424,407.57137,356.92288,0.00000,320,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-25,766.46804,407.57137,358.89668,0.00000,321,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,767.58529,407.79481,359.79047,0.00000,324,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,770.26668,410.47621,359.79047,0.00000,325,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,775.85291,407.79481,368.05809,0.00000,325,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-29,784.12053,407.79481,376.32572,0.00000,326,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,784.56743,408.24171,376.32572,0.00000,327,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,779.20465,411.14655,368.05809,0.00000,328,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,779.20465,411.14655,368.05809,0.00000,328,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
