Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,54973.31976,18080.51976,36892.80000,5512.00000,377,380,0,3,49,0.00000,600.00000,5512.00000,,49,3,180,300
2022-01-02,55407.34758,18220.78758,37186.56000,5512.00000,379,2,0,0,66,0.00000,0.00000,5512.00000,,66,3,180,360
2022-01-03,55701.10758,18220.78758,37480.32000,5512.00000,380,1,0,0,34,0.00000,0.00000,5512.00000,,34,3,180,300
2022-01-04,55753.09856,18272.77856,37480.32000,5512.00000,382,3,0,0,54,0.00000,0.00000,5512.00000,,54,3,180,360
2022-01-05,55753.09856,18272.77856,37480.32000,0.00000,382,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,55835.94551,18269.22551,37566.72000,0.00000,382,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-07,55835.94551,18269.22551,37566.72000,0.00000,382,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,57196.02622,18471.54622,38724.48000,0.00000,385,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,57491.26001,18473.02001,39018.24000,0.00000,387,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,57594.94001,18473.02001,39121.92000,0.00000,388,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,57594.94001,18473.02001,39121.92000,0.00000,388,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,58462.47091,18476.55091,39985.92000,0.00000,390,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,58462.47091,18476.55091,39985.92000,0.00000,390,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,57304.71091,18476.55091,38828.16000,0.00000,388,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,57228.60510,18400.44510,38828.16000,0.00000,388,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-16,54151.92043,14459.76043,39692.16000,8400.00000,346,2,42,2,0,8400.00000,400.00000,0.00000,,0,0,0,0
2022-01-17,52859.53699,13167.37699,39692.16000,10800.00000,293,1,54,0,0,10800.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,51949.27919,12257.11919,39692.16000,5800.00000,265,1,29,0,0,5800.00000,0.00000,0.00000,,0,0,0,0
