Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,0.0,250.0,inf,0.0
P_aircraft,1,0.0,250.0,inf,0.0
P_aircraft,2,19864.635064502403,7450.0,13.39422686132762,3236.672647163691
P_aircraft,3,0.0,250.0,inf,0.0
P_aircraft,4,0.0,250.0,inf,0.0
P_drone,0,0.0,1000.0,inf,0.0
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,19864.635064502403,8200.0,14.742638961461273,3236.672647163691
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,0.0,1000.0,inf,0.0
P_OGI,0,71525.8698359616,35304.0,17.62798754840465,11654.16961907055
P_OGI,1,59018.74701632639,34104.0,20.63751030944564,9616.30372354401
P_OGI,2,75649.1781112992,33104.0,15.62853349901926,12326.006733987277
P_OGI,3,60875.833441248,32704.0,19.18659563202943,9918.89074895098
P_OGI,4,66739.3642406592,34504.0,18.464151229282713,10874.273502907023
P_stationary,0,239932.6152732576,260750.0,38.8129808421171,39093.76288543739
P_stationary,1,208574.6464273536,254950.0,43.65514840284546,33984.40750565907
P_stationary,2,236988.0012968064,257950.0,38.873276071315374,38613.9780072814
P_stationary,3,219507.5694961152,253550.0,41.253051836180084,35765.778919495904
P_stationary,4,216592.00419767044,255750.0,42.17112540817798,35290.72712912302
P_truck,0,87082.1806670208,32100.0,13.164904262241786,14188.85931229532
P_truck,1,58132.32396552,26500.0,16.28059067430241,9471.873119455675
P_truck,2,69623.4231921024,27100.0,13.901315081659613,11344.191761693704
P_truck,3,63587.16609336,29500.0,16.568931960649937,10360.66560179661
P_truck,4,67237.2090480384,29500.0,15.669469977831652,10955.390556673403
