Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,853.16634,528.23394,324.93240,6030.00000,335,337,0,1,0.00000,0.00000,200.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,852.45875,525.55255,326.90620,30.00000,335,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,852.45875,525.55255,326.90620,30.00000,335,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,854.24634,527.34014,326.90620,30.00000,337,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,854.91669,528.01049,326.90620,30.00000,336,1,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,854.91669,528.01049,326.90620,30.00000,336,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,854.91669,528.01049,326.90620,30.00000,336,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,860.27947,524.65875,335.62072,30.00000,336,3,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,860.05602,524.65875,335.39727,30.00000,335,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,873.23953,538.28916,334.95037,5542.00000,337,3,0,0,34.00000,0.00000,0.00000,30,10,,10,0,0,5512.00000,,34,3,120,360
2022-01-11,873.68642,538.73605,334.95037,5542.00000,338,2,0,1,29.00000,0.00000,200.00000,30,0,,10,0,0,5512.00000,,29,3,120,360
2022-01-12,870.78158,544.76918,326.01240,5542.00000,338,1,0,0,36.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,36,3,120,360
2022-01-13,875.73471,551.91956,323.81515,2786.00000,338,2,0,0,13.00000,0.00000,0.00000,30,0,,10,0,0,2756.00000,,13,1,30,120
2022-01-14,877.48506,551.69611,325.78895,30.00000,338,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,875.51126,551.69611,323.81515,30.00000,337,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,874.84091,551.47266,323.36825,30.00000,336,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,879.30990,555.94164,323.36825,30.00000,337,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-18,873.50022,550.13196,323.36825,30.00000,337,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-19,873.50022,550.13196,323.36825,5542.00000,337,1,0,1,46.00000,0.00000,200.00000,30,10,,10,0,0,5512.00000,,46,3,120,360
2022-01-20,873.50022,550.13196,323.36825,5542.00000,337,0,0,0,29.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,29,3,120,360
2022-01-21,881.73060,555.71819,326.01240,5542.00000,339,3,0,1,35.00000,0.00000,200.00000,30,0,,10,0,0,5512.00000,,35,3,120,360
2022-01-22,881.50715,555.71819,325.78895,2786.00000,338,0,0,0,17.00000,0.00000,0.00000,30,0,,10,0,0,2756.00000,,17,1,30,120
2022-01-23,881.28370,555.49475,325.78895,30.00000,337,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-24,881.28370,555.49475,325.78895,30.00000,337,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-25,790.11642,464.32747,325.78895,6030.00000,308,1,30,0,0.00000,6000.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-26,731.34927,405.56032,325.78895,4230.00000,287,0,21,0,0.00000,4200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-27,651.80135,326.01240,325.78895,5630.00000,258,0,28,1,0.00000,5600.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-28,630.12678,304.33783,325.78895,7342.00000,248,0,9,1,31.00000,1800.00000,200.00000,30,10,,10,0,0,5512.00000,,31,3,120,360
2022-01-29,630.12678,304.33783,325.78895,5542.00000,248,0,0,0,19.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,19,3,120,360
2022-01-30,629.23298,303.89093,325.34205,5542.00000,246,0,0,1,27.00000,0.00000,200.00000,30,0,,10,0,0,5512.00000,,27,3,120,360
2022-01-31,629.00953,303.89093,325.11860,2786.00000,245,0,0,0,10.00000,0.00000,0.00000,30,0,,10,0,0,2756.00000,,10,1,30,120
2022-02-01,635.86198,306.79577,329.06621,30.00000,249,4,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-02,638.54337,309.47716,329.06621,30.00000,250,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-03,584.46866,255.40245,329.06621,3830.00000,232,1,19,0,0.00000,3800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-04,551.84507,231.71683,320.12824,2430.00000,221,2,12,0,0.00000,2400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-05,493.33862,175.18418,318.15444,4230.00000,199,0,21,0,0.00000,4200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
