Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary_mdl_high Deployment Cost ($),stationary_mdl_high Sites flagged for Follow-Up,stationary_mdl_high Leaks tagged for repair,stationary_mdl_high Sites Visited,stationary_mdl_high Travel Time (Minutes),stationary_mdl_high Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,912.11969,565.99686,346.12283,6030.00000,356,358,0,2,0.00000,0.00000,400.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,915.91832,569.79549,346.12283,30.00000,357,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,921.95145,575.82862,346.12283,30.00000,358,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,923.92525,575.82862,348.09663,30.00000,359,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,926.60664,578.51001,348.09663,30.00000,360,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,926.60664,578.51001,348.09663,30.00000,360,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,916.14177,570.46584,345.67593,30.00000,358,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,910.10864,564.43271,345.67593,30.00000,356,0,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,912.56659,566.89065,345.67593,30.00000,356,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,912.11969,566.89065,345.22903,1030.00000,355,0,0,0,33.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,33,3,120,360
2022-01-11,912.11969,566.89065,345.22903,1030.00000,355,0,0,0,33.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,33,3,120,360
2022-01-12,912.11969,566.89065,345.22903,1030.00000,355,1,0,1,40.00000,0.00000,200.00000,30,0,,10,0,0,1000.00000,,40,3,120,360
2022-01-13,907.68794,564.43271,343.25523,530.00000,354,1,0,1,14.00000,0.00000,200.00000,30,0,,10,0,0,500.00000,,14,1,30,120
2022-01-14,907.24105,564.43271,342.80833,30.00000,353,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,898.30308,564.43271,333.87036,30.00000,352,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,896.32928,564.43271,331.89656,30.00000,351,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,896.32928,564.43271,331.89656,30.00000,351,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
