Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,12467.1254264064,5150.0,14.753085826745238,2031.3488632125225
P_aircraft,1,17310.610566835203,4950.0,10.212563768513856,2820.529022831145
P_aircraft,2,33722.955272620806,11450.0,12.126119081875805,5494.697816395577
P_aircraft,3,16396.032921984002,6650.0,14.4852112172547,2671.51100980522
P_aircraft,4,15687.6989386752,6950.0,15.822223940208213,2556.09760193804
P_drone,0,12467.1254264064,5900.0,16.901593471416874,2031.3488632125225
P_drone,1,17310.610566835203,5700.0,11.759921915258381,2820.529022831145
P_drone,2,33722.955272620806,12200.0,12.920406357981207,5494.697816395577
P_drone,3,16396.032921984002,7400.0,16.11888165529094,2671.51100980522
P_drone,4,15687.6989386752,7700.0,17.52965817836018,2556.09760193804
P_OGI,0,91579.9898240928,43304.0,16.887656698172698,14921.716262528047
P_OGI,1,111978.6684493536,48504.0,15.469783113818709,18245.40405897024
P_OGI,2,109077.8507890272,49504.0,16.208606854746115,17772.755196048725
P_OGI,3,82774.07969221439,43704.0,18.85683475625468,13486.912735320817
P_OGI,4,101627.6071362624,47904.0,16.834570753626263,16558.839120202974
P_stationary,0,202005.9097180992,221950.0,39.240365419742446,32914.121020947525
P_stationary,1,224823.873014064,234750.0,37.29109573209829,36631.9984158366
P_stationary,2,224189.2772413056,237150.0,37.77898283701846,36528.59964847826
P_stationary,3,204684.6188849472,230950.0,40.29718662128975,33350.580319690795
P_stationary,4,210331.1805044544,228950.0,38.875765802648296,34270.61089085603
P_truck,0,98369.94106944,37500.0,13.614786180875146,16028.046653196156
P_truck,1,116030.6965022112,43700.0,13.450874059732488,18905.627029170202
P_truck,2,116010.1391794848,45900.0,14.130538295014865,18902.27749247087
P_truck,3,90330.9086359584,39700.0,15.69625684350451,14718.195437574868
P_truck,4,115848.138532176,43900.0,13.533727539538164,18875.881685940087
