Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,2743729.2818011222,11057383.009346217,0.0,630199.0093462162,10427184.0,1.292020028643088,10.0,0.00187493824419272,14922.2442771204,92651.9039999999,11.102086050064687,2480265.506442745,8741726.947585657,11820193.108545447
P_aircraft,1,2652101.886503569,11553107.518412288,0.0,676280.6384122885,10876826.879999999,1.3315099756181323,10.0,0.0018917854854731855,16647.1289890667,95986.0799999999,8.879233295462885,2285051.8067687117,9701748.852502756,11669272.896711085
P_aircraft,2,1867773.259144609,12904913.962414192,0.0,570519.0824141919,12334394.879999999,1.2866467906736891,10.0,0.0024021698559919353,18175.93515832985,106387.77599999972,10.07302786927812,1502310.593704798,10623672.319816578,13415528.375474438
P_aircraft,3,2254644.093599443,13975023.226053037,0.0,685424.5060530365,13289598.719999999,1.381402760772114,10.0,0.0020901099006513605,18608.552897540663,105560.06399999987,9.292490648357848,2009280.5624735893,6971103.159118836,14175515.879742939
P_aircraft,4,3548124.1327346493,12830355.049751624,0.0,861259.3697516234,11969095.68,1.3832327941759233,10.0,0.002129064608007175,16619.630893460653,102830.68799999998,11.253715185188524,3060691.711147507,6664807.170047176,13691793.775641814
P_drone,0,2743774.7985005192,11057337.49264682,0.0,630153.4926468197,10427184.0,1.292020028643088,10.0,0.00187493824419272,14922.182851075331,92651.9039999999,11.102086050064687,2480285.1178131364,8741681.430886261,11822714.227703562
P_drone,1,2653202.4296633108,11552015.219149617,0.0,675188.3391496178,10876826.879999999,1.3315099756181323,10.0,0.0018917854854731855,16645.555070820774,95986.0799999999,8.879233295462885,2285228.4821898737,9700131.10817958,11680729.807318505
P_drone,2,1873977.3567017904,12898711.984944928,0.0,564317.1049449265,12334394.879999999,1.2866467906736891,10.0,0.0024021698559919353,18167.199978795674,106387.77599999972,10.299163548059362,1507251.810268665,10617384.556457195,13394490.016173206
P_drone,3,2254684.80770376,13974982.51194872,0.0,685383.7919487199,13289598.719999999,1.381402760772114,10.0,0.0020901099006513605,18608.49868435249,105560.06399999987,9.292490648357848,2009325.9320439931,6971062.408250427,14177267.877088465
P_drone,4,3552873.353890877,12825761.968299605,0.0,856666.2882996053,11969095.68,1.3832327941759233,10.0,0.002129064608007175,16613.681306087572,102830.68799999998,11.466937938655084,3065090.880565484,6660188.801008158,13688088.88303511
