Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,1027074.6263529324,33150.0,1.1527191316492902,167347.8691613546
P_aircraft,1,2637723.168395236,37750.0,0.5111280447729947,429781.18662703293
P_aircraft,2,1115880.239095184,35950.0,1.1505971039236704,181817.53833695882
P_aircraft,3,1374439.7255050605,31350.0,0.8146176484613946,223946.29703854752
P_aircraft,4,1095567.8046569088,37350.0,1.2175682470390852,178507.90286013324
P_drone,0,1018291.0143631852,35500.0,1.245083306219716,165916.69881373935
P_drone,1,2638404.144220894,38900.0,0.5265628911813139,429892.1423944623
P_drone,2,1117553.57277156,38300.0,1.2239745603110768,182090.18534619498
P_drone,3,1369975.7708209434,31700.0,0.826396262807212,223218.95621515234
P_drone,4,942515.487587936,32200.0,1.220139101313925,153570.10527998031
P_OGI,0,998300.2541487216,39704.0,1.4204143433872687,162659.47578537447
P_OGI,1,2519833.0112940944,43704.0,0.6194288017742665,410572.58573302726
P_OGI,2,975460.264233869,42104.0,1.54154335225055,158938.00945192034
P_OGI,3,1377963.913064403,37904.0,0.9824018414994704,224520.51556507772
P_OGI,4,1003916.8599760126,41104.0,1.4622724834356065,163574.62546680903
P_stationary,0,2745414.1476785974,250750.0,3.261933049492516,447327.9699362111
P_stationary,1,4550762.405090868,253350.0,1.9882853641385867,741484.9632258989
P_stationary,2,2826625.360546692,252550.0,3.1909580176548005,460560.23473642697
P_stationary,3,3522852.63701945,249750.0,2.5319375449917834,574001.0190574803
P_stationary,4,2174523.6442352226,250150.0,4.108453175532439,354309.1114965398
P_truck,0,1025957.7414875432,32700.0,1.1383092067358045,167165.88793279955
P_truck,1,2640602.2685619467,38300.0,0.5180095310612863,430250.29691915645
P_truck,2,1138371.7118816348,36700.0,1.1513939357714562,185482.21853500683
P_truck,3,1382992.954967956,36300.0,0.9374079360068827,225339.9296805556
P_truck,4,1091851.6492363997,36500.0,1.1939089247912917,177902.4057763401
