Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,17618.00218,13021.72637,4596.27581,500.00000,6541,6581,0,29,0.00000,0.00000,5800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,17618.18839,13013.23530,4604.95308,500.00000,6541,18,0,13,0.00000,0.00000,2600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,17618.56080,13010.33046,4608.23034,1500.00000,6540,20,0,16,60.00000,0.00000,3200.00000,500.00000,9,,9,300,180,1000.00000,,60,3,120,360
2022-01-04,17644.18298,13024.40776,4619.77521,1500.00000,6537,15,0,12,57.00000,0.00000,2400.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-05,17665.59686,13035.13333,4630.46353,1500.00000,6545,20,0,9,52.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,52,3,120,360
2022-01-06,17683.47280,13053.90306,4629.56974,1500.00000,6551,18,0,9,62.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,62,3,120,360
2022-01-07,17672.97069,13052.33892,4620.63177,1500.00000,6552,16,0,11,56.00000,0.00000,2200.00000,500.00000,9,,9,300,180,1000.00000,,56,3,120,360
2022-01-08,17658.70718,13038.93196,4619.77521,1500.00000,6550,16,0,14,54.00000,0.00000,2800.00000,500.00000,9,,9,300,180,1000.00000,,54,3,120,360
2022-01-09,17680.53072,13059.71274,4620.81798,1500.00000,6554,25,0,15,57.00000,0.00000,3000.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-10,17697.66182,13073.11969,4624.54213,1500.00000,6561,22,0,11,56.00000,0.00000,2200.00000,500.00000,9,,9,300,180,1000.00000,,56,3,120,360
2022-01-11,17751.36412,13107.30742,4644.05670,1500.00000,6563,21,0,11,63.00000,0.00000,2200.00000,500.00000,9,,9,300,180,1000.00000,,63,3,120,360
2022-01-12,17747.34203,13095.01772,4652.32432,1500.00000,6566,20,0,14,55.00000,0.00000,2800.00000,500.00000,9,,9,300,180,1000.00000,,55,3,120,360
2022-01-13,17782.90770,13115.12814,4667.77955,1500.00000,6573,19,0,7,66.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,66,3,120,360
2022-01-14,17776.61388,13126.07716,4650.53672,1500.00000,6566,21,0,20,57.00000,0.00000,4000.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-15,17736.83992,13094.79427,4642.04565,1500.00000,6559,14,0,15,65.00000,0.00000,3000.00000,500.00000,9,,9,300,180,1000.00000,,65,3,120,360
2022-01-16,17712.14878,13077.36523,4634.78355,1500.00000,6548,10,0,13,55.00000,0.00000,2600.00000,500.00000,9,,9,300,180,1000.00000,,55,3,120,360
2022-01-17,17752.18343,13109.31847,4642.86497,1500.00000,6558,22,0,8,57.00000,0.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-18,17597.07244,12943.74260,4653.32984,12500.00000,6501,15,55,13,67.00000,11000.00000,2600.00000,500.00000,9,,9,300,180,1000.00000,,67,3,120,360
2022-01-19,17460.76842,12790.67989,4670.08853,11300.00000,6458,13,49,4,46.00000,9800.00000,800.00000,500.00000,9,,9,300,180,1000.00000,,46,3,120,360
2022-01-20,17317.76092,12630.69025,4687.07067,10300.00000,6418,23,44,13,50.00000,8800.00000,2600.00000,500.00000,9,,9,300,180,1000.00000,,50,3,120,360
2022-01-21,17160.19198,12479.19168,4681.00030,11000.00000,6377,23,50,11,62.00000,10000.00000,2200.00000,0.00000,9,,0,0,0,1000.00000,,62,3,120,360
2022-01-22,16981.20916,12309.37028,4671.83888,11600.00000,6334,19,53,6,63.00000,10600.00000,1200.00000,0.00000,9,,0,0,0,1000.00000,,63,3,120,360
2022-01-23,16819.95331,12144.24131,4675.71200,10200.00000,6282,12,46,12,64.00000,9200.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-24,16684.31964,11990.50825,4693.81139,10200.00000,6250,28,46,11,64.00000,9200.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-25,16534.49694,11835.43450,4699.06244,11000.00000,6202,14,50,10,65.00000,10000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-26,16398.75155,11693.54425,4705.20730,11800.00000,6162,22,54,6,71.00000,10800.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-01-27,16248.18402,11529.08563,4719.09839,9800.00000,6113,17,44,17,65.00000,8800.00000,3400.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-28,16081.60263,11345.41037,4736.19226,12600.00000,6044,15,58,16,62.00000,11600.00000,3200.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-29,15952.70968,11218.93812,4733.77156,10200.00000,6000,18,46,8,62.00000,9200.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-30,15758.45783,11012.69450,4745.76333,11600.00000,5953,16,53,7,68.00000,10600.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-01-31,15652.76635,10916.83478,4735.93156,9200.00000,5921,21,41,6,73.00000,8200.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,73,3,120,360
2022-02-01,15502.23606,10771.59279,4730.64327,10800.00000,5872,13,49,5,76.00000,9800.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
