Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,1978053.4768066744,80650.0,1.456157367144152,322296.96454116947
P_aircraft,1,2042761.1640978449,79850.0,1.39604461079774,332840.20386253076
P_aircraft,2,2048310.1581118891,82850.0,1.4445705694083366,333744.3371167392
P_aircraft,3,2208098.1125992723,78450.0,1.268868307209221,359779.61538670043
P_aircraft,4,2706941.6060792794,82450.0,1.0878117394663207,441059.39149734017
P_drone,0,1979043.788219383,82900.0,1.496032732240931,322458.3223436803
P_drone,1,2043604.2858581408,82100.0,1.4347899333708851,332977.5791090891
P_drone,2,2047295.1873232296,85100.0,1.4845371264021188,333578.96140363615
P_drone,3,2208002.5998537163,80700.0,1.3053167860100363,359764.05288127344
P_drone,4,2706645.39711632,84700.0,1.1176196199261483,441011.1282674775
P_OGI,0,1818332.37956983,97112.0,1.9073991934886076,296272.57975268323
P_OGI,1,1894903.572390949,96712.0,1.8227840457558568,308748.8162684846
P_OGI,2,1995405.4599854103,99512.0,1.7810916484241681,325124.2346695304
P_OGI,3,1923685.1505835068,95512.0,1.7732334504470046,313438.383762454
P_OGI,4,2390489.7380264974,97912.0,1.462820395014129,389497.85502086073
P_stationary,0,2157903.451104264,236350.0,3.9117002311905473,351601.0766233655
P_stationary,1,3047743.909445572,235150.0,2.755551166778327,496588.50088265236
P_stationary,2,2232332.154334894,237150.0,3.7940782426557496,363728.2235419077
P_stationary,3,2660714.562938456,232950.0,3.126845311792769,433527.3222895585
P_stationary,4,3207582.6562178456,236550.0,2.633825902923363,522632.0550659973
P_truck,0,1972348.0912198776,82500.0,1.4938684426673563,321367.3494029933
P_truck,1,2043866.959026393,81500.0,1.4241212094846036,333020.37813640904
P_truck,2,2051093.068354032,84500.0,1.471340910570637,334197.7745663076
P_truck,3,2206086.789432876,80100.0,1.2967369640292787,359451.8975778334
P_truck,4,2708140.9868037924,84300.0,1.1117273068074631,441254.81430636544
