Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2017 ""True"" Mitigated Emissions (Kg Methane)","Year 2018 ""True"" Mitigated Emissions (Kg Methane)","Year 2019 ""True"" Mitigated Emissions (Kg Methane)","Year 2020 ""True"" Mitigated Emissions (Kg Methane)","Year 2021 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2017 ""True"" Emissions (Kg Methane)","Year 2018 ""True"" Emissions (Kg Methane)","Year 2019 ""True"" Emissions (Kg Methane)","Year 2020 ""True"" Emissions (Kg Methane)","Year 2021 ""True"" Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2017 ""Estimated"" Emissions (Kg Methane)","Year 2018 ""Estimated"" Emissions (Kg Methane)","Year 2019 ""Estimated"" Emissions (Kg Methane)","Year 2020 ""Estimated"" Emissions (Kg Methane)","Year 2021 ""Estimated"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,35006.8944611808,2151913.9053764446,0.0,1635376.0820733504,516537.8233030945,0.031694376280743376,0.095690057,0.002586218,850.8951780847942,3017.681637552,48.22034122368001,0.0,0.0,0.0,34997.982029689774,8.912431491017143,0.0,277675.26038189355,353137.9415332957,367502.1530344139,322860.75551129284,368981.7726124505,278291.9672408874,0.0,0.0,20794.93572647213,35026.088204517306,86.04360432574327,0.0
P_aircraft,1,10257.8830422336,2020077.3423161665,0.0,1579031.3516796003,441045.9906365664,0.03040779331746671,0.095690057,0.002586218,814.8758944397606,3017.681637552,47.952204474240006,10257.8830422336,0.0,0.0,0.0,0.0,0.0,258584.42660572243,350104.586639969,366865.3250218797,358334.3914670552,310775.00537894526,220200.70966492852,11946.553556933934,28.313208906064432,0.0,0.0,0.0,0.0
P_aircraft,2,9327.2170784544,2133249.5647486374,0.0,1591138.5003790273,542111.0643696096,0.031376916367578125,0.095690057,0.002586218,833.3006112299365,3017.681637552,44.09770357296,0.0,9327.217078454401,0.0,0.0,0.0,0.0,303528.6665876377,315032.5742406529,365748.64312390814,352717.5190109301,348848.1850495817,263456.1952946208,9272.318182205903,17415.971178052576,44.20622537671544,0.0,0.0,0.0
P_aircraft,3,23578.137563443204,2032204.714512912,0.0,1582552.912376909,449651.8021360032,0.030751031932696134,0.095690057,0.002586218,809.320873959742,3017.681637552,42.00845540544001,0.0,0.0,0.0,0.0,13465.057307004497,10113.080256438705,281274.00994954084,323264.40849284607,358077.7924530314,354665.5526706097,300959.5928353122,350203.904645186,0.0,0.0,0.0,9053.112495388355,26439.137459781807,5484.537118221859
P_aircraft,4,44558.007702854404,2180955.227497315,0.0,1667555.2273700163,513400.0001272992,0.031463809345362824,0.095690057,0.002586218,846.3155713998118,3017.681637552,45.404882830080005,0.0,11216.2567169664,15173.542314230399,0.0,0.0,18168.2086716576,297285.76971450116,337716.56423713604,374110.99463230686,368231.5492715292,389090.0137775272,245461.7207156045,9272.318182205903,35903.25639410941,13455.636069454347,31.87951207672944,10248.351673414425,9630.733036988779
P_drone,0,35006.8944611808,2151913.9053764446,0.0,1635376.0820733504,516537.8233030945,0.031694376280743376,0.095690057,0.002586218,850.8951780847942,3017.681637552,48.22034122368001,0.0,0.0,0.0,34997.982029689774,8.912431491017143,0.0,277675.26038189355,353137.9415332957,367502.1530344139,322860.75551129284,368981.7726124505,278291.9672408874,0.0,0.0,20794.93572647213,35026.088204517306,86.04360432574327,0.0
P_drone,1,10257.8830422336,2020077.3423161665,0.0,1579031.3516796003,441045.9906365664,0.03040779331746671,0.095690057,0.002586218,814.8758944397606,3017.681637552,47.952204474240006,10257.8830422336,0.0,0.0,0.0,0.0,0.0,258584.42660572243,350104.586639969,366865.3250218797,358334.3914670552,310775.00537894526,220200.70966492852,11946.553556933934,28.313208906064432,0.0,0.0,0.0,0.0
P_drone,2,19521.1936156608,2123055.5882114307,0.0,1580944.5238418211,542111.0643696096,0.031376916367578125,0.095690057,0.002586218,829.3185891450901,3017.681637552,43.438531322879996,0.0,9327.217078454401,0.0,0.0,10193.976537206401,0.0,303528.6665876377,315032.5742406529,365748.64312390814,352694.02857777564,338677.6989455299,263456.1952946208,9272.318182205903,17415.971178052576,44.20622537671544,9028.37721534631,19356.635338527165,100.44214055532751
P_drone,3,23578.137563443204,2032204.714512912,0.0,1582552.912376909,449651.8021360032,0.030751031932696134,0.095690057,0.002586218,809.320873959742,3017.681637552,42.00845540544001,0.0,0.0,0.0,0.0,13465.057307004497,10113.080256438705,281274.00994954084,323264.40849284607,358077.7924530314,354665.5526706097,300959.5928353122,350203.904645186,0.0,0.0,0.0,9053.112495388355,26439.137459781807,5484.537118221859
P_drone,4,44462.8183378176,2181058.6844832767,0.0,1667658.684355978,513400.0001272992,0.031463809345362824,0.095690057,0.002586218,846.3557176885047,3017.681637552,45.404882830080005,0.0,11216.2567169664,15173.542314230399,0.0,0.0,18073.0193066208,297285.76971450116,337716.56423713604,374110.99463230686,368231.5492715292,389090.5657184597,245564.6257606334,9272.318182205903,35903.25639410941,13455.636069454347,31.87951207672944,10220.273997596852,9637.545796284772
P_none,0,0.0,2186762.5977943107,0.0,1670224.774491216,516537.8233030945,0.031694376280743376,0.095690057,0.002586218,864.674811306568,3017.681637552,48.22034122368001,0.0,0.0,0.0,0.0,0.0,0.0,277675.26038189355,353137.9415332957,367566.85846442595,357635.82895128115,368990.6861603154,278291.9672408874,0.0,0.0,0.0,0.0,0.0,0.0
