Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,17824.95338,12227.14097,5597.81242,250.00000,6502,6545,0,31,0.00000,0.00000,6200.00000,250.00000,0,,160,318,159,0.00000,,0,0,0,0
2022-01-02,17843.49967,12220.21404,5623.28563,250.00000,6501,18,0,13,0.00000,0.00000,2600.00000,250.00000,0,,21,42,21,0.00000,,0,0,0,0
2022-01-03,17811.17402,12201.44431,5609.72971,1000.00000,6487,12,0,17,46.00000,0.00000,3400.00000,0.00000,159,,0,0,0,1000.00000,,46,3,120,360
2022-01-04,17802.98088,12207.03054,5595.95034,1000.00000,6486,20,0,15,37.00000,0.00000,3000.00000,0.00000,21,,0,0,0,1000.00000,,37,3,120,360
2022-01-05,17830.72582,12237.19618,5593.52964,1000.00000,6486,17,0,11,49.00000,0.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,49,3,120,360
2022-01-06,17807.04021,12234.06789,5572.97231,1000.00000,6483,20,0,13,53.00000,0.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,53,3,120,360
2022-01-07,17808.38090,12225.80027,5582.58063,1000.00000,6482,12,0,11,47.00000,0.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,47,3,120,360
2022-01-08,17791.54773,12223.11888,5568.42885,1000.00000,6480,14,0,9,46.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,46,3,120,360
2022-01-09,17795.34636,12211.49952,5583.84684,1000.00000,6482,21,0,14,63.00000,0.00000,2800.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-10,17765.88831,12173.73661,5592.15170,1000.00000,6485,21,0,15,52.00000,0.00000,3000.00000,0.00000,0,,0,0,0,1000.00000,,52,3,120,360
2022-01-11,17746.82064,12163.01104,5583.80960,1000.00000,6478,11,0,9,64.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-12,17725.29504,12155.19032,5570.10471,1000.00000,6480,27,0,18,63.00000,0.00000,3600.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-13,17706.63703,12151.16824,5555.46879,1000.00000,6479,18,0,12,62.00000,0.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
