Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,0.0,2500.0,inf,0.0
P_aircraft,1,0.0,2500.0,inf,0.0
P_aircraft,2,33604.0802846784,17212.0,18.29284659799368,5475.328750683786
P_aircraft,3,0.0,2500.0,inf,0.0
P_aircraft,4,0.0,2500.0,inf,0.0
P_drone,0,0.0,1000.0,inf,0.0
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,33604.0802846784,15712.0,16.6986524371181,5475.328750683786
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,0.0,1000.0,inf,0.0
P_OGI,0,123191.3500379136,59648.0,17.29249426709013,20072.35832625001
P_OGI,1,96818.9801050368,59248.0,21.855218860025147,15775.338616325495
P_OGI,2,117288.2686912128,59048.0,17.980119976100713,19110.531347460394
P_OGI,3,107354.1635521632,57448.0,19.111641484844334,17491.903757615186
P_OGI,4,101900.885527152,56048.0,19.643737886663594,16603.36612459954
P_stationary,0,242003.5423883424,867030.0,127.95414826270238,39431.19234869708
P_stationary,1,210736.5174524448,863630.0,146.36252389616752,34336.65504460894
P_stationary,2,237573.8851094208,863630.0,129.82878382117883,38709.43982193581
P_stationary,3,221656.4804398176,863430.0,139.11971196645558,36115.914789099734
P_stationary,4,219346.23904004163,864230.0,140.71523303949914,35739.49231152993
P_truck,0,132178.2539499072,61892.0,16.723087991964835,21536.65233317174
P_truck,1,108089.3115356256,62292.0,20.582185732407343,17611.6861428422
P_truck,2,128674.79371728,60092.0,16.678813271372253,20965.811043183297
P_truck,3,119551.13886297602,58892.0,17.5931884404414,19479.23532642836
P_truck,4,112326.57891564482,57492.0,18.279606964863532,18302.091347020098
