Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,58526.36967,19974.68967,38551.68000,500.00000,353,354,0,1,0.00000,0.00000,200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,58526.36967,19974.68967,38551.68000,500.00000,353,0,0,0,0.00000,0.00000,0.00000,500.00000,0,,1,30,20,0.00000,,0,0,0,0
2022-01-03,58527.40812,19975.72812,38551.68000,5512.00000,353,1,0,1,62.00000,0.00000,200.00000,0.00000,9,,0,0,0,5512.00000,,62,3,120,360
2022-01-04,58618.19618,20066.51618,38551.68000,5512.00000,355,2,0,0,58.00000,0.00000,0.00000,0.00000,1,,0,0,0,5512.00000,,58,3,120,360
2022-01-05,58619.94037,20068.26037,38551.68000,5512.00000,357,3,0,1,58.00000,0.00000,200.00000,0.00000,0,,0,0,0,5512.00000,,58,3,120,360
2022-01-06,58706.60047,20068.52047,38638.08000,2756.00000,359,2,0,0,11.00000,0.00000,0.00000,0.00000,0,,0,0,0,2756.00000,,11,1,30,120
2022-01-07,57842.15290,20068.07290,37774.08000,0.00000,357,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,57959.26968,20098.78968,37860.48000,0.00000,359,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,57876.78231,20102.70231,37774.08000,0.00000,359,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,57876.78231,20102.70231,37774.08000,0.00000,359,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,57695.07187,20111.07187,37584.00000,0.00000,360,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,57695.18679,20111.18679,37584.00000,0.00000,361,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,57798.86679,20111.18679,37687.68000,0.00000,362,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,57798.86679,20111.18679,37687.68000,0.00000,362,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,57810.18667,20122.50667,37687.68000,0.00000,362,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,57810.18667,20122.50667,37687.68000,0.00000,362,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,57810.18667,20122.50667,37687.68000,0.00000,362,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,55310.78561,17916.86561,37393.92000,10000.00000,312,2,50,0,0.00000,10000.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,52266.90060,14786.58060,37480.32000,9400.00000,266,1,47,0,0.00000,9400.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,50292.51161,12812.19161,37480.32000,9200.00000,221,1,46,0,0.00000,9200.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,38227.58089,643.58089,37584.00000,2600.00000,210,3,13,1,0.00000,2600.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,38227.58089,643.58089,37584.00000,0.00000,210,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,38227.58089,643.58089,37584.00000,0.00000,210,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,38313.98089,643.58089,37670.40000,0.00000,211,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
