Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone_mdl_high Deployment Cost ($),drone_mdl_high Sites flagged for Follow-Up,drone_mdl_high Leaks tagged for repair,drone_mdl_high Sites Visited,drone_mdl_high Travel Time (Minutes),drone_mdl_high Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,43605.11196,6021.11196,37584.00000,500.00000,349,352,0,2,0.00000,0.00000,400.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,43605.11196,6021.11196,37584.00000,500.00000,349,0,0,0,0.00000,0.00000,0.00000,500.00000,0,,1,30,20,0.00000,,0,0,0,0
2022-01-03,44175.35196,6021.11196,38154.24000,1000.00000,349,1,0,0,53.00000,0.00000,0.00000,0.00000,9,,0,0,0,1000.00000,,53,3,120,360
2022-01-04,44398.54490,6157.90490,38240.64000,1000.00000,353,4,0,0,55.00000,0.00000,0.00000,0.00000,1,,0,0,0,1000.00000,,55,3,120,360
2022-01-05,43546.97116,6170.33116,37376.64000,1000.00000,353,1,0,0,49.00000,0.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,49,3,120,360
2022-01-06,43546.97116,6170.33116,37376.64000,500.00000,353,0,0,0,21.00000,0.00000,0.00000,0.00000,0,,0,0,0,500.00000,,21,1,30,120
2022-01-07,42687.57729,6174.93729,36512.64000,0.00000,353,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,42687.57729,6174.93729,36512.64000,0.00000,353,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,42687.57729,6174.93729,36512.64000,0.00000,353,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,42687.57729,6174.93729,36512.64000,0.00000,353,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
