Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,17618.00218,13021.72637,4596.27581,250.00000,6541,6581,0,29,0.00000,0.00000,5800.00000,250.00000,0,,160,318,159,0.00000,,0,0,0,0
2022-01-02,17618.18839,13013.23530,4604.95308,250.00000,6541,18,0,13,0.00000,0.00000,2600.00000,250.00000,0,,21,42,21,0.00000,,0,0,0,0
2022-01-03,17618.56080,13010.33046,4608.23034,1000.00000,6540,20,0,16,49.00000,0.00000,3200.00000,0.00000,159,,0,0,0,1000.00000,,49,3,120,360
2022-01-04,17644.18298,13024.40776,4619.77521,1000.00000,6537,15,0,12,49.00000,0.00000,2400.00000,0.00000,21,,0,0,0,1000.00000,,49,3,120,360
2022-01-05,17664.03272,13033.56918,4630.46353,1000.00000,6544,20,0,10,56.00000,0.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,56,3,120,360
2022-01-06,17681.90865,13052.33892,4629.56974,1000.00000,6550,18,0,9,61.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-01-07,17670.95964,13050.32787,4620.63177,1000.00000,6550,16,0,12,51.00000,0.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,51,3,120,360
2022-01-08,17659.37752,13039.60231,4619.77521,1000.00000,6549,16,0,13,54.00000,0.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,54,3,120,360
2022-01-09,17676.95553,13056.13755,4620.81798,1000.00000,6551,25,0,17,56.00000,0.00000,3400.00000,0.00000,0,,0,0,0,1000.00000,,56,3,120,360
2022-01-10,17688.05351,13063.51138,4624.54213,1000.00000,6557,22,0,12,60.00000,0.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-11,17739.07441,13095.01772,4644.05670,1000.00000,6558,21,0,12,58.00000,0.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-12,17735.05233,13082.72801,4652.32432,1000.00000,6561,20,0,14,62.00000,0.00000,2800.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-13,17778.88561,13111.10606,4667.77955,1000.00000,6569,19,0,6,69.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
