Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9547.61246,6667.94798,2879.66448,250.00000,3590,3612,0,16,0.00000,0.00000,3200.00000,250.00000,0,,100,200,100,0.00000,,0,0,0,0
2022-01-02,9529.32687,6651.18929,2878.13757,0.00000,3588,8,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,9525.93789,6646.49686,2879.44103,1000.00000,3589,9,0,6,38.00000,0.00000,1200.00000,0.00000,100,,0,0,0,1000.00000,,38,3,120,360
2022-01-04,9547.83591,6660.35071,2887.48520,1000.00000,3597,17,0,6,46.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,46,3,120,360
2022-01-05,9546.08556,6666.60729,2879.47827,1000.00000,3603,15,0,5,58.00000,0.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-06,9534.65241,6653.42378,2881.22862,1000.00000,3597,6,0,9,46.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,46,3,120,360
2022-01-07,9544.52141,6665.26659,2879.25482,1000.00000,3603,12,0,4,64.00000,0.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-08,9559.26906,6679.56734,2879.70172,1000.00000,3608,10,0,4,60.00000,0.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-09,9559.00837,6669.51213,2889.49624,1000.00000,3609,13,0,8,60.00000,0.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-10,9561.54079,6667.72453,2893.81626,1000.00000,3606,11,0,9,65.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-11,9600.49544,6679.56734,2920.92810,1000.00000,3616,15,0,4,64.00000,0.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-12,9618.33414,6685.60047,2932.73367,1000.00000,3622,13,0,5,63.00000,0.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-13,9637.51353,6702.35916,2935.15436,1000.00000,3627,10,0,5,60.00000,0.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-14,9611.63066,6695.20879,2916.42187,1000.00000,3622,5,0,6,64.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-15,9625.22382,6706.15780,2919.06602,1000.00000,3624,9,0,6,60.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-16,9657.84740,6721.35234,2936.49506,1000.00000,3628,13,0,7,63.00000,0.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-17,9673.37713,6729.84341,2943.53371,1000.00000,3633,13,0,6,58.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-18,9592.33954,6645.15616,2947.18338,6400.00000,3603,6,27,5,56.00000,5400.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,56,3,120,360
2022-01-19,9486.05220,6542.14608,2943.90613,9000.00000,3566,11,40,5,56.00000,8000.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,56,3,120,360
2022-01-20,9351.42405,6409.86414,2941.55991,11200.00000,3524,13,51,2,62.00000,10200.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-21,9238.09806,6294.11745,2943.98061,8400.00000,3494,15,37,5,71.00000,7400.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-01-22,9084.25327,6137.25610,2946.99717,11400.00000,3442,10,52,7,54.00000,10400.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,54,3,120,360
2022-01-23,8961.84035,6000.50518,2961.33516,11000.00000,3401,15,50,3,67.00000,10000.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-01-24,8797.34448,5833.58862,2963.75586,12200.00000,3351,14,56,4,64.00000,11200.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
