Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,17400.58609,12339.98282,5060.60327,250.00000,6567,6609,0,32,0.00000,0.00000,6400.00000,250.00000,0,,160,318,159,0.00000,,0,0,0,0
2022-01-02,17388.85500,12333.94969,5054.90531,250.00000,6561,11,0,13,0.00000,0.00000,2600.00000,250.00000,0,,21,42,21,0.00000,,0,0,0,0
2022-01-03,17369.86182,12314.50961,5055.35221,1000.00000,6555,14,0,17,47.00000,0.00000,3400.00000,0.00000,159,,0,0,0,1000.00000,,47,3,120,360
2022-01-04,17350.38450,12311.38132,5039.00318,1000.00000,6550,18,0,12,41.00000,0.00000,2400.00000,0.00000,21,,0,0,0,1000.00000,,41,3,120,360
2022-01-05,17352.35830,12321.88343,5030.47486,1000.00000,6553,18,0,10,54.00000,0.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,54,3,120,360
2022-01-06,17375.85771,12347.35664,5028.50106,1000.00000,6567,28,0,9,60.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-07,17373.02735,12339.08902,5033.93833,1000.00000,6570,19,0,12,49.00000,0.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,49,3,120,360
2022-01-08,17337.12651,12306.01854,5031.10797,1000.00000,6567,15,0,13,50.00000,0.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,50,3,120,360
2022-01-09,17339.10031,12297.08057,5042.01974,1000.00000,6566,15,0,15,43.00000,0.00000,3000.00000,0.00000,0,,0,0,0,1000.00000,,43,3,120,360
2022-01-10,17314.26021,12280.32188,5033.93833,1000.00000,6556,13,0,18,53.00000,0.00000,3600.00000,0.00000,0,,0,0,0,1000.00000,,53,3,120,360
2022-01-11,17326.06577,12291.04744,5035.01833,1000.00000,6561,16,0,7,61.00000,0.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-01-12,17370.68113,12322.55378,5048.12735,1000.00000,6573,25,0,11,64.00000,0.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-13,17385.65223,12338.19523,5047.45700,1000.00000,6571,13,0,9,59.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,59,3,120,360
2022-01-14,17379.76807,12321.21309,5058.55498,1000.00000,6568,13,0,10,68.00000,0.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-01-15,17405.50197,12348.92079,5056.58118,1000.00000,6579,22,0,6,55.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,55,3,120,360
2022-01-16,17431.01242,12375.73469,5055.27773,1000.00000,6589,20,0,5,67.00000,0.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-01-17,17429.15034,12372.38296,5056.76739,1000.00000,6583,13,0,10,52.00000,0.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,52,3,120,360
2022-01-18,17328.82165,12273.61840,5055.20324,8400.00000,6544,16,37,13,52.00000,7400.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,52,3,120,360
2022-01-19,17228.53019,12167.48003,5061.05016,8600.00000,6505,21,38,14,54.00000,7600.00000,2800.00000,0.00000,0,,0,0,0,1000.00000,,54,3,120,360
2022-01-20,17123.80699,12068.04513,5055.76187,10000.00000,6464,16,45,4,67.00000,9000.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-01-21,17009.88514,11958.33156,5051.55357,12200.00000,6414,19,56,5,61.00000,11200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-01-22,16899.53847,11848.17110,5051.36737,8400.00000,6387,21,37,6,62.00000,7400.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-23,16793.73527,11750.07690,5043.65837,9000.00000,6348,16,40,6,64.00000,8000.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
