Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,4758.365313342466,4758.365313342466,0.0,10135.952877999982,10135.952877999982,0.0,1180.3106460000001,1180.3106460000001,0.0,181.78082191780823,66350.0,0.0,0.0
P_aircraft,1,5960.237772109589,5960.237772109589,0.0,10418.290866,10418.290866,0.0,677.917888,677.917888,0.0,161.5068493150685,58950.0,0.0,0.0
P_drone,0,4758.365313342466,4758.365313342466,0.0,10135.952877999982,10135.952877999982,0.0,1180.3106460000001,1180.3106460000001,0.0,183.83561643835617,67100.0,0.0,0.0
P_drone,1,5960.237772109589,5960.237772109589,0.0,10418.290866,10418.290866,0.0,677.917888,677.917888,0.0,163.56164383561645,59700.0,0.0,0.0
P_none,0,9385.059287452055,9385.059287452055,0.0,10991.331335999996,10991.331335999996,0.0,8227.724166,8227.724166,0.0,0.0,0.0,0.0,0.0
P_none,1,11140.388839342466,11140.388839342466,0.0,12515.40101,12515.40101,0.0,10257.961482,10257.961482,0.0,0.0,0.0,0.0,0.0
P_OGI,0,5250.0949299726035,5250.0949299726035,0.0,9734.087953999997,9734.087953999997,0.0,2061.36249,2061.36249,0.0,190.96986301369864,69704.0,0.0,0.0
P_OGI,1,6130.914092191781,6130.914092191781,0.0,10403.81414,10403.81414,0.0,1094.27769,1094.27769,0.0,171.7917808219178,62704.0,0.0,0.0
P_stationary,0,1321.5496931780822,1321.5496931780822,0.0,10582.603948,10582.603948,0.0,114.20296,114.20296,0.0,738.4931506849315,269550.0,1230.0,30.0
P_stationary,1,1277.1297587397262,1277.1297587397262,0.0,10658.70278,10658.70278,0.0,61.16584800000001,61.16584800000001,0.0,710.5479452054794,259350.0,1230.0,30.0
P_truck,0,4768.01381210959,4768.01381210959,0.0,10142.77041999998,10142.77041999998,0.0,1191.6732160000001,1191.6732160000001,0.0,182.73972602739727,66700.0,0.0,0.0
P_truck,1,5959.863583506851,5959.863583506851,0.0,10418.290866,10418.290866,0.0,677.917888,677.917888,0.0,163.013698630137,59500.0,0.0,0.0
