Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,944.8034610953902,657.8153116293929,286.9881491054313,1091.739335,738.298545,355.65666,863.135897,600.85494,243.11274,5.157462345960749,11300.0,0.0,0.0
P_aircraft,1,930.2420884710178,643.5549478092195,286.68714025102696,1059.570102,738.7231,352.45389,833.979501,556.38854,201.677806,17.9370150616157,39300.0,0.0,0.0
P_aircraft,2,953.9461130168871,653.6943003605659,300.25181330442723,1047.64164,715.48438,345.30352,881.87956,593.70456,249.980085,14.103149246919214,30900.0,0.0,0.0
P_aircraft,3,954.2463066134186,600.2336426973985,354.0126638429941,1028.425,677.967255,400.56995,829.085956,472.37164,300.83712,16.97854860794158,37200.0,0.0,0.0
P_aircraft,4,945.5437706572341,648.4824571291649,297.06131325422183,1091.84734,760.84457,382.36256499999996,813.593485,518.17873,213.390276,10.086718393427658,22100.0,0.0,0.0
P_drone,0,944.8034610953902,657.8153116293929,286.9881491054313,1091.739335,738.298545,355.65666,863.135897,600.85494,243.11274,7.211319032405294,15800.0,0.0,0.0
P_drone,1,928.9616663258787,642.2745256823368,286.68714025102696,1059.570102,738.7231,352.45389,831.853007,556.38854,201.677806,20.08215426745778,44000.0,0.0,0.0
P_drone,2,959.0864648151529,658.8346521268826,300.25181330442723,1065.9346799999998,726.65684,345.30352,881.87956,593.70456,249.980085,13.82930168872661,30300.0,0.0,0.0
P_drone,3,954.2717008854404,600.2590369694203,354.0126638429941,1028.425,677.967255,400.56995,829.085956,472.57274500000005,300.83712,19.260611592879965,42200.0,0.0,0.0
P_drone,4,945.5437706572341,648.4824571291649,297.06131325422183,1091.84734,760.84457,382.36256499999996,813.593485,518.17873,213.390276,12.140575079872205,26600.0,0.0,0.0
P_none,0,959.0229286261981,672.0347791784573,286.9881491054313,1131.844751,782.4297689999999,355.65666,863.325831,614.909895,243.11274,0.0,0.0,0.0,0.0
P_none,1,974.2619915061615,687.5748510178,286.68714025102696,1069.029452,744.53278,352.45389,881.112385,636.15991,201.677806,0.0,0.0,0.0,0.0
P_none,2,988.6853779187585,688.4335652076678,300.25181330442723,1065.9346799999998,737.60585,345.30352,924.550912,634.59577,249.980085,0.0,0.0,0.0,0.0
P_none,3,997.8379744363303,643.8253104929256,354.0126638429941,1056.95202,701.18363,400.56995,931.18735,581.86175,300.83712,0.0,0.0,0.0,0.0
P_none,4,969.6267209995435,672.5654074303972,297.06131325422183,1116.318754,794.384295,382.36256499999996,839.7519400000001,571.13619,213.390276,0.0,0.0,0.0,0.0
P_OGI,0,674.721182062985,387.7330326335006,286.9881491054313,991.447884,664.53796,355.65666,395.28166,129.60054,243.11274,123.24235508900045,270024.0,0.0,0.0
P_OGI,1,699.8284188863532,413.14127823824737,286.68714025102696,980.6366629999999,682.4139,352.45389,424.21833,148.079795,201.677806,125.25057051574623,274424.0,0.0,0.0
P_OGI,2,705.2658017845733,405.013989023277,300.25181330442723,987.9620709999999,677.520364,345.30352,424.96316,127.07556600000001,249.980085,125.34185303514377,274624.0,0.0,0.0
P_OGI,3,731.9162768005477,377.9036128845276,354.0126638429941,1005.4171799999999,650.46066,400.56995,472.364188,131.38814,300.83712,119.2259242355089,261224.0,0.0,0.0
P_OGI,4,709.1694836467366,412.10817021907803,297.06131325422183,1016.5486789999999,690.45807,382.36256499999996,422.79197500000004,144.549295,213.390276,121.32542218165221,265824.0,0.0,0.0
