Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2017 ""True"" Mitigated Emissions (Kg Methane)","Year 2018 ""True"" Mitigated Emissions (Kg Methane)","Year 2019 ""True"" Mitigated Emissions (Kg Methane)","Year 2020 ""True"" Mitigated Emissions (Kg Methane)","Year 2021 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2017 ""True"" Emissions (Kg Methane)","Year 2018 ""True"" Emissions (Kg Methane)","Year 2019 ""True"" Emissions (Kg Methane)","Year 2020 ""True"" Emissions (Kg Methane)","Year 2021 ""True"" Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2017 ""Estimated"" Emissions (Kg Methane)","Year 2018 ""Estimated"" Emissions (Kg Methane)","Year 2019 ""Estimated"" Emissions (Kg Methane)","Year 2020 ""Estimated"" Emissions (Kg Methane)","Year 2021 ""Estimated"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_none,1,0.0,2140435.727716378,0.0,1510583.2716436705,629852.4560727072,0.03137879352375297,0.095690057,0.002586218,847.361729103871,3017.681637552,51.61677333120001,0.0,0.0,0.0,0.0,0.0,0.0,291051.2014926552,339430.2415836809,370045.08446776535,338450.49402787356,373122.6727143003,371010.41218836483,0.0,0.0,0.0,0.0,0.0,0.0
P_none,2,0.0,2172197.2452435074,0.0,1512526.833130925,659670.4121125825,0.030726824514219826,0.095690057,0.002586218,834.8183110082657,3017.681637552,47.02489154784,0.0,0.0,0.0,0.0,0.0,0.0,295190.07155849703,386260.75938175287,357248.6463550976,362064.11651463184,367777.29222798644,243389.33302113597,0.0,0.0,0.0,0.0,0.0,0.0
P_none,3,0.0,2192280.936093447,0.0,1414527.5943501121,777753.3417433344,0.03162749747976653,0.095690057,0.002586218,853.0276015927809,3017.681637552,48.23151741792,0.0,0.0,0.0,0.0,0.0,0.0,301154.2480441993,363175.37615774106,366547.2228314887,356532.2575352688,376171.18027176644,370682.1442547107,0.0,0.0,0.0,0.0,0.0,0.0
P_none,4,0.0,2130211.176643987,0.0,1477564.181806925,652646.9948370624,0.031035473286227543,0.095690057,0.002586218,850.3837032510927,3017.681637552,48.4884840384,0.0,0.0,0.0,0.0,0.0,0.0,278273.94335528556,340437.54716191004,382947.74231735175,406131.8061260806,339019.51269479166,218227.09706492568,0.0,0.0,0.0,0.0,0.0,0.0
P_OGI,0,624119.5733288832,1484037.9848985123,0.0,853529.0722138656,630508.9126846464,0.031112492160468873,0.095690057,0.002586218,599.8536721497625,2991.6051138691155,39.382927704,104010.061089602,98887.92075734507,108340.85237091543,115720.55674030591,99346.65370278865,97802.9563279914,207496.63364145366,241944.7997756043,283137.71872116794,248972.9664902032,225502.86164724646,143346.72687798977,268436.4426875725,260515.01917919412,285573.21830249456,193186.35375358863,232211.2491809217,98922.47940476076
P_OGI,1,602585.772703632,1539156.015665568,0.0,909303.5595928608,629852.4560727072,0.03137879352375297,0.095690057,0.002586218,609.3254218786889,3001.559776748638,42.66762876576,91566.60649826787,96899.42874186578,98501.75311417026,101778.05161444869,101445.90284975666,112382.97632588487,224610.96305799866,242968.5980662925,271898.46951302525,236753.29634885088,271741.9936798306,258945.82178892105,244291.44313470286,223917.4638174394,230807.10853279196,196452.42353978404,252542.69699734668,106875.13645284282
P_OGI,2,621712.3550053537,1551224.9540321282,0.0,891554.5419195457,659670.4121125825,0.030726824514219826,0.095690057,0.002586218,596.1663927871361,2848.6087896398417,37.64002366944,92332.34331157438,114574.30955299448,100844.16988167707,103946.75579454121,113337.68668885445,96675.5346464803,230190.538300666,271858.1590299962,256479.2038066268,258243.9309275544,254574.14636607142,147010.38852369643,293924.2103630903,206469.65648915077,243384.49364651815,264454.64875758137,252870.237787248,113615.24089011535
P_OGI,3,583906.7590331328,1609649.1782721216,0.0,831895.8365287872,777753.3417433344,0.03162749747976653,0.095690057,0.002586218,626.3226374599695,3017.681637552,42.61176915264,83914.14069526207,98399.63661947392,100879.78152963027,85257.88233203375,100879.95376687015,114570.04740714135,241074.2365286819,265047.8434800504,265777.1072829576,271472.3775677811,275394.55650240375,256608.23872433396,267055.00925279025,261462.52657144773,237082.89797479138,298767.2836819045,274796.7326019039,111146.83246493485
P_OGI,4,571823.9663983199,1559560.3186153825,0.0,906913.32377832,652646.9948370624,0.031035473286227543,0.095690057,0.002586218,622.5789695071387,3017.681637552,40.4443115712,84738.67804197439,94683.01165660108,85077.17906171753,116350.68340780336,96434.83959219481,94515.19837577088,219049.1525563859,245923.52712387856,298070.49705538223,290039.2759907171,242878.48650621597,235209.27916304898,270830.26542320685,266665.94404023606,302680.92757113907,281863.1754933946,186183.3520161335,78632.62269282227
P_stationary,0,1340519.87327904,765939.9178238977,0.0,135431.0051392512,630508.9126846464,0.031112492160468873,0.095690057,0.002586218,309.59576306543966,2582.1679463236596,29.7187449984,209660.57497306622,220941.81808301483,249972.00615233099,232581.78167202263,211492.36731207807,181657.4914102113,100914.35319634569,119514.69714260295,141294.75073573928,132014.45043354062,113163.19352772358,93797.29162721426,101065.79942808482,96948.63590542569,105361.8341415984,99209.61923778722,75083.01338122562,95144.42010110397
P_stationary,1,1375272.4825023552,764604.8456295168,0.0,134752.38955680962,629852.4560727072,0.03137879352375297,0.095690057,0.002586218,302.693921468534,2030.6729391422214,29.7187449984,203464.43586342674,229279.1371811471,239381.74335694913,236931.60708286494,228169.8766289366,202009.82297537924,112900.36927637846,110167.84402338784,130663.68113038634,101516.2357173725,144954.4527830172,132302.53316369434,98399.05109925127,81369.1734106175,93163.04014760634,64805.21210651046,108992.8217549952,101002.70614366083
P_stationary,2,1371996.0466361856,799796.5320821186,0.0,140126.119969536,659670.4121125825,0.030726824514219826,0.095690057,0.002586218,307.3776064881317,1912.1778206107258,28.154600524800003,204537.13784419207,241699.978518224,228771.14232105913,240509.30246088988,237349.79550829635,185313.06113296628,116906.8596992979,144573.59258949693,128465.1700242481,121564.85981502415,130425.01562799118,94777.76692311146,106091.79294599994,102309.47431299357,86101.52335820637,83728.4618735135,93000.70425964314,96644.77606473124
P_stationary,3,1280093.619484224,911839.4061841441,0.0,134086.06444080963,777753.3417433344,0.03162749747976653,0.095690057,0.002586218,354.8013253634802,3017.681637552,28.154600524800003,188090.58179624032,205323.11567120193,222069.91779284252,203104.74051488165,229474.60373085385,197768.20543728262,136079.57552709093,157839.99976238675,144485.31153894652,153429.1927739737,146699.77416170354,138035.4533137503,129508.0726762081,114801.57663577926,94997.73834921602,115312.96488134877,116744.39285035676,89791.68181715996
P_stationary,4,1341978.1028445312,787727.408229101,0.0,135080.4133920384,652646.9948370624,0.031035473286227543,0.095690057,0.002586218,314.462039213214,2840.933304691202,28.51212241152,199995.75488095198,211589.2176475511,226948.38774420766,265697.3189851837,213109.34715594977,189726.05767056893,103924.61156681906,128851.72305852266,155995.2684123608,140443.13930365085,125889.74787642887,104157.27873658921,92210.34579831362,86208.28285356006,108130.29541454867,86588.35751413443,74869.83016102083,71584.77922496643
P_truck,0,691654.1932493568,1416443.033689632,0.0,785934.1210049856,630508.9126846464,0.031112492160468873,0.095690057,0.002586218,572.5315415075312,2925.6429058502363,36.67919195808,116061.4243330391,108195.01674061277,121314.96385498923,129004.79002558358,111062.82758604016,105994.02602922232,196929.01308044893,232455.60962898197,270207.01945782825,235692.11663664258,213953.75102126392,135579.93308794498,158796.35219812032,171680.8543328271,185668.02796126017,163482.97684223432,134842.59931383253,116001.6153742412
P_truck,1,677689.9581753792,1464050.9363975713,0.0,834198.4803248642,629852.4560727072,0.03137879352375297,0.095690057,0.002586218,579.5926114004637,2768.412866669272,40.58955357408,106301.60093470197,111396.33578382965,114859.5242726489,115928.44317051955,107931.04634044041,121246.18753748937,212550.5377040027,228354.04968383032,255668.3268672317,222663.77443005325,265270.9371789356,250155.72078783766,144423.49682087684,132636.7613444693,155728.05591865434,129328.84548618784,197710.17494299874,124918.6301736877
P_truck,2,673871.4345404736,1499294.463043277,0.0,839624.0509306944,659670.4121125825,0.030726824514219826,0.095690057,0.002586218,576.2084792633655,2800.410790851361,33.718486636799994,103060.14002657279,118773.36761645717,113382.36966552888,112491.21998863338,121590.14366285756,104572.63842528623,221101.11508668892,267588.8745341792,244021.4324342619,249852.95841691285,246348.65770393197,139184.36204425042,156580.86461459805,159903.01788098403,183385.1826679519,186595.14718585572,158510.90556009303,119360.70011066488
P_truck,3,648700.1040390913,1545168.215266733,0.0,767414.8735233985,777753.3417433344,0.03162749747976653,0.095690057,0.002586218,601.2327685862774,3017.681637552,40.0532754096,95048.2468479228,110105.19227224418,115346.5436291997,95072.89087280555,112668.67201136381,120445.29027934831,231773.29177418118,253334.45222400076,251358.39472654578,261778.19583537173,263735.5416561274,250796.75808343294,173687.14046768742,200023.1465609585,167440.71476674476,208827.54740503294,214849.3668401255,118277.37889898414
P_truck,4,637735.674685536,1493603.0266891106,0.0,840956.0318520481,652646.9948370624,0.031035473286227543,0.095690057,0.002586218,596.2487132491459,3017.681637552,36.690364419839995,99337.50895096496,108280.17350157791,99337.96383549081,126299.89709520162,106323.82566310401,98131.93054601073,207095.45549971733,232307.67130733965,283818.5994692245,280027.98262342985,232960.23128937237,231640.2634969909,102415.82922482229,217796.08072725078,178376.23245789442,168184.88052455243,140676.961711891,91903.82371088996
