Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,31278.1974654816,11300.0,12.902643415331308,5096.35771613129
P_aircraft,1,96774.9605770176,39300.0,14.503456474719071,15768.166231742634
P_aircraft,2,76410.2461954176,30900.0,14.44271525770337,12450.012447784513
P_aircraft,3,95619.2812246656,37200.0,13.894388365562355,15579.8639681217
P_aircraft,4,52863.6149067456,22100.0,14.930604266811095,8613.408494204536
P_drone,0,31278.1974654816,15800.0,18.040864244445547,5096.35771613129
P_drone,1,99583.046851824,44000.0,15.780081259883529,16225.705774101667
P_drone,2,65097.235961424005,30300.0,16.623483949212908,10606.710989562273
P_drone,3,95566.3237611936,42200.0,15.77064804657537,15571.23526827766
P_drone,4,52863.6149067456,26600.0,17.970772556433264,8613.408494204536
P_OGI,0,624119.5733288832,270024.0,15.4517094124726,101691.81286208902
P_OGI,1,602585.772703632,274424.0,16.26466734998317,98183.17234355389
P_OGI,2,621712.3550053537,274624.0,15.775784285186903,101299.58931112924
P_OGI,3,583906.7590331328,261224.0,15.977599894333794,95139.6806092739
P_OGI,4,571823.9663983199,265824.0,16.602512037946262,93170.95355763353
P_stationary,0,1340519.87327904,1176630.0,31.34791272971503,218419.51753621566
P_stationary,1,1375272.4825023552,1189630.0,30.89335841067623,224081.98348766306
P_stationary,2,1371996.0466361856,1182030.0,30.76929940604374,223548.13273662823
P_stationary,3,1280093.619484224,1172630.0,32.71607812092449,208573.8796881915
P_stationary,4,1341978.1028445312,1179430.0,31.38836610725228,218657.11625034176
P_truck,0,691654.1932493568,246200.0,12.712793804587143,112695.6624834598
P_truck,1,677689.9581753792,254000.0,13.385809339498843,110420.37992449276
P_truck,2,673871.4345404736,251200.0,13.313264387807694,109798.20332967915
P_truck,3,648700.1040390913,241400.0,13.290314766018655,105696.87669256775
P_truck,4,637735.674685536,244000.0,13.664416246719584,103910.3717572806
