Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft_mdl_high Deployment Cost ($),aircraft_mdl_high Sites flagged for Follow-Up,aircraft_mdl_high Leaks tagged for repair,aircraft_mdl_high Sites Visited,aircraft_mdl_high Travel Time (Minutes),aircraft_mdl_high Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,1099.37013,791.23367,308.13646,250.00000,397,401,0,3,0.00000,0,600.00000,250.00000,0,,10,20,10,0.00000,,0,0,0,0
2022-01-02,1094.71494,788.55227,306.16266,0.00000,395,0,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,1108.12189,793.69161,314.43028,0.00000,397,3,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-04,1108.12189,793.69161,314.43028,0.00000,397,0,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-05,1107.89844,793.46816,314.43028,0.00000,396,0,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-06,1102.08876,787.65848,314.43028,0.00000,395,1,0,2,0.00000,0,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-07,1092.51769,788.55227,303.96541,0.00000,393,2,0,2,0.00000,0,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,1085.36731,781.40190,303.96541,0.00000,391,0,0,2,0.00000,0,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,1085.36731,781.40190,303.96541,0.00000,391,1,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,1079.33418,775.36877,303.96541,0.00000,390,1,0,2,0.00000,0,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,1074.45554,772.46393,301.99161,0.00000,387,0,0,2,0.00000,0,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,1077.13693,775.14532,301.99161,0.00000,388,1,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,1077.13693,775.14532,301.99161,0.00000,388,0,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,1079.11073,775.14532,303.96541,0.00000,389,1,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,1081.34522,777.82671,303.51851,0.00000,389,1,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,1081.34522,777.82671,303.51851,0.00000,389,0,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,1073.07760,769.55909,303.51851,0.00000,388,0,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,1073.07760,769.55909,303.51851,0.00000,388,1,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,1073.30105,769.55909,303.74196,0.00000,389,1,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,1067.93827,764.19631,303.74196,0.00000,387,0,0,2,0.00000,0,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,1073.30105,769.55909,303.74196,0.00000,389,2,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,1073.30105,769.55909,303.74196,0.00000,389,0,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,1059.44720,763.97286,295.47434,0.00000,388,1,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,1062.09135,763.97286,298.11849,0.00000,390,2,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,1064.99619,766.87770,298.11849,0.00000,391,2,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,1060.56445,764.41976,296.14469,0.00000,390,1,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-27,1065.48033,769.11219,296.36814,0.00000,393,3,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-28,1061.01135,764.64321,296.36814,0.00000,392,0,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-29,1052.74373,756.37559,296.36814,0.00000,391,0,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-30,1050.06233,753.69420,296.36814,0.00000,390,0,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-31,1045.59335,749.22521,296.36814,0.00000,389,0,0,1,0.00000,0,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-01,1046.04025,749.22521,296.81504,0.00000,390,1,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-02,1048.72164,751.90660,296.81504,0.00000,391,1,0,0,0.00000,0,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
