Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9974.25149,6856.31567,3117.93582,500.00000,3643,3659,0,13,0.00000,0.00000,2600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,9961.70110,6842.46182,3119.23928,500.00000,3642,8,0,8,0.00000,0.00000,1600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,9961.25420,6827.04382,3134.21037,1000.00000,3640,8,0,6,21.00000,0.00000,1200.00000,500.00000,1,,9,300,180,500.00000,,21,1,30,120
2022-01-04,9951.86933,6819.22310,3132.64623,1000.00000,3635,11,0,11,22.00000,0.00000,2200.00000,500.00000,1,,9,300,180,500.00000,,22,1,30,120
2022-01-05,9966.17008,6835.08800,3131.08209,1500.00000,3641,14,0,3,37.00000,0.00000,600.00000,500.00000,2,,9,300,180,1000.00000,,37,2,60,240
2022-01-06,9986.76465,6856.09222,3130.67243,500.00000,3647,14,0,6,0.00000,0.00000,1200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-07,9974.51218,6836.20524,3138.30694,1500.00000,3647,11,0,9,45.00000,0.00000,1800.00000,500.00000,2,,9,300,180,1000.00000,,45,2,60,240
2022-01-08,9995.03227,6854.30463,3140.72764,1500.00000,3652,12,0,4,41.00000,0.00000,800.00000,500.00000,2,,9,300,180,1000.00000,,41,2,60,240
2022-01-09,9986.42948,6838.66318,3147.76629,1500.00000,3660,16,0,7,68.00000,0.00000,1400.00000,500.00000,3,,9,300,180,1000.00000,,68,3,120,360
2022-01-10,9965.09008,6831.51281,3133.57727,1500.00000,3656,8,0,8,34.00000,0.00000,1600.00000,500.00000,2,,9,300,180,1000.00000,,34,2,60,240
